Project.ID,Deployment.Location.ID,SiteName,Camera.Deployment.Start.Date,Camera.Deployment.End.Date,Deployment.ID,Year,Months,Folder,Problem,Camera
UWSS,Site12,12,2018-09-22,2018-10-28,Oct2018,2018,September;October;November,October November Check,,Bushnell
UWSS,Site12,12,2018-10-28,2018-12-20,Dec2018,2018,October;November;December,December2018,,Bushnell
UWSS,Site12,12,2018-12-20,2019-01-27,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site12,12,2019-03-07,2019-03-21,Mar2019,2019,March,MarchandApril2019,,Bushnell
UWSS,Site12,12,2019-03-30,2019-06-03,Jun2019,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site12,12,2019-06-30,2019-07-24,Sep2019,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site12,12,2019-09-15,2019-12-29,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site12,12,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site12,12,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site12,12,2020-02-29,2020-03-23,Apr2020,2020,February;March,April 2020,,Bushnell
UWSS,Site12,12,2020-04-26,2020-06-01,May2020,2020,April;May;June,May 2020,,Bushnell
UWSS,Site12,12,2020-06-01,2020-07-08,Jun2020,2020,June;July,June 2020,,Bushnell
UWSS,Site12,12,2020-07-08,2020-08-04,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site12,12,2020-08-04,2020-10-14,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site12,12,2020-10-14,2020-11-27,Nov2020,2020,October;November,November 2020,,Bushnell
UWSS,Site12,12,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site12a,12a,2021-01-21,2021-04-23,Mar2021,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site12a,12a,2021-04-23,2021-06-05,Jul2021,2021,April;May;June,July 2021,,Bushnell
UWSS,Site12b,12b,2021-07-31,2021-09-01,Sep2021,2021,July;August,September 2021,,Bushnell
UWSS,Site12b,12b,NA,NA,NA,NA,NA,October 2021,Corrupt?,Bushnell
UWSS,Site12b,12b,2021-10-18,2021-10-25,Jun2022,2022,October,June2022,Corrupt? Changed camera,Bushnell
UWSS,Site12b,12b,2022-06-23,2022-07-17,Jul2022,2022,June;July,July2022,,Bushnell
UWSS,Site12b,12b,2022-07-17,2022-08-21,Aug2022,2022,July;August,August2022,,Browning
UWSS,Site12b,12b,2022-08-21,2022-10-02,Sep2022,2022,August;September;October,September2022,,Browning
,,,,,,,,,,
UWSS,Site13,13,2018-07-30,2018-08-04,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site13,13,2018-08-26,2018-08-30,Sep2018,2018,August,September Check,,Bushnell
UWSS,Site13,13,NA,NA,Oct2018,2018,NA,October November Check,,Bushnell
UWSS,Site13a,13a,2018-11-23,2018-12-20,Dec2018,2018,October;November;December,December2018,,Bushnell
UWSS,Site13a,13a,2018-12-20,2019-01-27,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site13a,13a,2019-03-07,2019-04-21,Mar2019,2019,March;April,MarchandApril2019,,Bushnell
UWSS,Site13a,13a,2019-04-21,2019-06-08,Jun2019,2019,April;May;June,JuneJuly2019,,Bushnell
UWSS,Site13a,13a,NA,NA,Sep2019,2019,NA,SeptoNov2019,Camera taken down,Bushnell
UWSS,Site13a,13a,NA,NA,Dec2019,2019,September;October;November;December,December 2019,Camera taken down,Bushnell
UWSS,Site13,13,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site13,13,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site13,13,2020-02-29,2020-04-09,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site13,13,2020-04-26,2020-05-23,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site13,13,2020-05-30,2020-07-08,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site13,13,2020-07-08,2020-08-04,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site13,13,2020-08-04,2020-09-06,Oct2020,2020,August;September,October 2020,,Bushnell
UWSS,Site13,13,2020-10-18,2020-11-13,Nov2020,2020,October;November,November 2020,,Bushnell
UWSS,Site13,13,NA,NA,NA,NA,NA,NA,Not deployed,Bushnell
UWSS,Site13,13,NA,NA,NA,NA,NA,October 2021,Stolen again,Bushnell
UWSS,Site13,13,2022-08-28,2022-10-02,Sep2022,2022,August;September,September2022,,Bushnell
,,,,,,,,,,
UWSS,Site14,14,2018-07-16,2018-08-26,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site14,14,2018-08-26,2018-10-08,Sep2018,2018,August;September;October,September Check,,Bushnell
UWSS,Site14,14,2018-10-08,2018-11-18,Oct2018,2018,October;November,October November Check,,Bushnell
UWSS,Site14,14,2018-11-18,2018-12-20,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site14,14,2018-12-20,2019-01-17,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site14,14,2019-01-27,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site14,14,2019-03-30,2019-06-03,Jun2019,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site14,14,2019-06-30,2019-08-30,Sep2019,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site14,14,2019-09-07,2019-12-28,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site14,14,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site14,14,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site14,14,2020-02-29,2020-04-26,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site14,14,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site14,14,2020-05-30,2020-07-08,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site14,14,2020-07-08,2020-08-04,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site14,14,2020-08-04,2020-10-29,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site14,14,NA,NA,Nov2020,2020,NA,November 2020,"only took 40 pics, wrong site and date? SD card no 6",Bushnell
UWSS,Site14,14,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site14,14,2021-01-22,2021-04-23,Mar2021,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site14,14,2021-04-23,2021-07-31,Jul2021,2021,April;May;June;July,July 2021,,Bushnell
UWSS,Site14,14,2021-07-31,2021-08-24,Sep2021,2021,July;August,September 2021,,Bushnell
UWSS,Site14,14,NA,NA,NA,NA,NA,October 2021,Corrupt,Bushnell
UWSS,Site14,14,2021-10-18,2021-11-28,Nov2021,2021,October;November,November 2021,,Bushnell
UWSS,Site14a,14a,2022-07-17,2022-07-23,Aug2022,2022,July,August2022,,Browning
UWSS,Site14a,14a,2022-08-21,2022-10-02,Sep2022,2022,August;September;October,September2022,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site15,15,2018-07-31,2018-08-25,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site15,15,2018-08-25,2018-10-08,Sep2018,2018,August;September;October,September Check,,Bushnell
UWSS,Site15,15,2018-10-08,2018-11-18,Oct2018,2018,October;November,October November Check,,Bushnell
UWSS,Site15,15,2018-11-18,2018-12-20,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site15,15,2018-12-20,2019-01-27,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site15,15,2019-01-27,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site15,15,NA,NA,Jun2019,2019,NA,JuneJuly2019,,Bushnell
UWSS,Site15,15,2019-06-30,2019-07-14,Sep2019,2019,June;July;August,SeptoNov2019,,Bushnell
UWSS,Site15,15,2019-09-15,2019-12-29,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site15,15,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site15,15,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site15,15,2020-02-29,2020-04-07,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site15,15,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site15,15,2020-05-30,2020-07-08,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site15,15,2020-07-08,2020-07-26,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site15,15,2020-08-04,2020-08-17,Oct2020,2020,August,October 2020,Date error,Bushnell
UWSS,Site15,15,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site15,15,NA,NA,Jul2021,NA,NA,July 2021,Corrupt images; pink,Bushnell
UWSS,Site15,15,2021-08-01,2021-08-04,Sep2021,2021,August,September 2021,Corrupt media files,Bushnell
UWSS,Site15,15,NA,NA,NA,NA,NA,October 2021,Stolen,Bushnell
UWSS,Site15a,15a,2022-08-28,2022-10-02,Sep2022,2022,August;September;October,September2022,,Browning
UWSS,Site15a,15a,2022-10-02,2023-03-25,Jun2023,2023,October;November;December;January;February;March,June2023,,Browning
,,,,,,,,,,
UWSS,Site16,16,2018-07-30,2018-08-06,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site16,16,2018-08-25,2018-09-22,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site16,16,2018-09-22,2018-10-28,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site16,16,2018-10-28,2018-12-18,Dec2018,2018,October;November;December,December2018,,Bushnell
UWSS,Site16,16,2018-12-18,2019-01-25,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site16,16,2019-01-27,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site16,16,2019-03-30,2019-06-30,Jun2019,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site16,16,2019-06-30,2019-07-03,Sep2019,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site16,16,2019-10-08,2019-12-29,Dec2019,2019,October;November;December,December 2019,,Bushnell
UWSS,Site16,16,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site16,16,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site16,16,2020-02-29,2020-04-26,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site16,16,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site16,16,2020-05-30,2020-05-31,Jun2020,2020,May,June 2020,,Bushnell
UWSS,Site16,16,2020-07-09,2020-08-10,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site16,16,2020-08-10,2020-10-15,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site16,16,2020-10-15,2020-12-05,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site16,16,2020-12-05,2021-01-09,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site16,16,2021-01-09,2021-04-22,Mar2021,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site16,16,2021-04-22,2021-07-31,Jul2021,2021,April;May;June;July,July 2021,,Bushnell
UWSS,Site16,16,2021-08-01,2021-09-02,Sep2021,2021,August;September,September2021,,Bushnell
UWSS,Site16,16,2021-09-02,2021-09-10,Oct2021,2021,September,October 2021,dead,Bushnell
UWSS,Site16,16,2021-10-15,2021-12-25,Jul2022,2021,October;November,July2022,,Bushnell
UWSS,Site16,16,2022-07-17,2022-08-20,Aug2022,2022,July;August,August2022,,Bushnell
UWSS,Site16,16,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
,,,,,,,,,,
UWSS,Site17,17,2018-07-31,2018-08-09,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site17,17,2018-08-26,2018-09-12,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site17,17,2018-09-22,2018-09-29,Oct2018,2018,September,October November Check,,Bushnell
UWSS,Site17,17,2018-10-28,2018-12-18,Dec2018,2018,October;November;December,December2018,,Bushnell
UWSS,Site17,17,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site17,17,2019-01-30,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site17,17,2019-03-30,2019-06-23,Jun2019,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site17,17,2019-06-30,2019-07-30,Sep2019,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site17,17,NA,NA,Dec2019,2019,NA,December 2019,Camera malfunction,Bushnell
UWSS,Site17,17,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site17,17,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site17,17,2020-02-29,2020-04-26,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site17,17,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site17,17,2020-05-30,2020-07-08,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site17,17,2020-07-08,2020-08-02,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site17,17,2020-08-10,2020-10-15,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site17,17,2020-10-15,2020-11-20,Nov2020,2020,October;November,November 2020,,Bushnell
UWSS,Site17,17,NA,NA,Jan2021,2021,NA,January 2021,Camera malfunction,Bushnell
UWSS,Site17,17,2021-01-22,2021-03-29,Mar2021,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site17,17,2021-03-29,2021-06-01,May2021,2021,March;April;May;June,May2021,,Bushnell
UWSS,Site17,17,2021-06-01,2021-07-31,Jul2021,2021,June;July,July 2021,full,Bushnell
UWSS,Site17,17,2021-08-01,2021-08-09,Sep2021,2021,August,September 2021,dead,Bushnell
UWSS,Site17,17,2021-09-02,2021-09-11,Oct2021,2021,September,October 2021,dead; malfunction,Bushnell
UWSS,Site17,17,2021-10-15,2021-11-28,Nov2021,2021,October;November,November 2021,"pulled camera, test at home",Bushnell
UWSS,Site17,17,2022-06-19,2022-07-17,Jul2022,2022,June;July,July2022,,Browning
UWSS,Site17,17,2022-08-14,2022-08-20,Aug2022,2022,August,August2022,,Browning
UWSS,Site17,17,2022-08-20,2022-09-03,Sep2022,2022,August;September,September2022,camera malfunction,Browning
UWSS,Site17,17,2022-10-02,2022-10-09,Jun2023,2022,October,June2023,Camera malfunction,Browning
,,,,,,,,,,
UWSS,Site18,18,2018-07-30,2018-08-26,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site18,18,2018-08-26,2018-10-08,Sep2018,2018,August;September;October,September Check,,Bushnell
UWSS,Site18,18,2018-10-08,2018-11-18,Oct2018,2018,October;November,October November Check,,Bushnell
UWSS,Site18,18,2018-11-18,2018-12-18,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site18,18,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site18,18,2019-01-30,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site18,18,2019-03-31,2019-06-30,Jun2019,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site18,18,2019-06-30,2019-09-15,Sep2019,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site18,18,2019-09-15,2019-12-30,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site18,18,2019-12-30,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site18,18,2020-01-25,2020-03-01,Feb2020,2020,January;February;March,February 2020,,Bushnell
UWSS,Site18,18,2020-03-01,2020-04-26,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site18,18,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site18,18,2020-05-30,2020-07-08,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site18,18,2020-07-08,2020-08-02,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site18,18,2020-08-04,2020-10-13,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site18,18,2020-10-15,2020-12-14,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site18,18,2020-12-14,2021-01-19,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site18a,18a,2021-03-29,2021-04-13,May2021,2021,March;April,May2021,Weird folders being created,Bushnell
UWSS,Site18a,18a,2021-06-01,2021-06-02,Jul2021,2021,June,July 2021,"Malfunction, weird folders",Bushnell
UWSS,Site18a,18a,NA,NA,NA,NA,NA,NA,Malfunction,Bushnell
UWSS,Site18a,18a,2021-08-30,2021-08-31,Oct2021,2021,August,October 2021,Malfunction,Bushnell
UWSS,Site18a,18a,2022-06-19,2022-07-16,Jul2022,2022,June;July,July2022,,Bushnell
UWSS,Site18a,18a,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
,,,,,,,,,,
UWSS,Site19,19,2018-07-30,2018-08-26,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site19,19,2018-08-26,2018-09-18,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site19,19,2018-09-22,2018-10-02,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site19,19,2018-10-28,2018-12-18,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site19,19,2018-12-18,2019-01-27,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site19,19,2019-01-27,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site19,19,2019-03-30,2019-04-08,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site19,19,2019-06-30,2019-08-13,Sep2019,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site19,19,2019-10-08,2019-12-29,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site19,19,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site19,19,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site19,19,2020-02-29,2020-04-26,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site19,19,2020-04-26,2020-05-22,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site19,19,2020-05-30,2020-06-29,Jun2020,2020,May;June,June 2020,,Bushnell
UWSS,Site19,19,2020-07-09,2020-08-09,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site19,19,2020-08-10,2020-10-15,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site19,19,2020-10-15,2020-12-05,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site19,19,2020-12-05,2021-01-09,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site19,19,2021-01-09,2021-03-26,Mar2021,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site19,19,2021-04-22,2021-05-24,Jul2021,2021,April;May,July 2021,,Bushnell
UWSS,Site19,19,2021-08-01,2021-09-02,Sep2021,2021,August;September,September 2021,,Bushnell
UWSS,Site19,19,2021-09-02,2021-10-15,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site19,19,2021-10-16,2022-05-23,Aug2022,2022,October;November;December;January;February;March;April;May,August2022,,Bushnell
UWSS,Site19,19,NA,NA,Sep2022,2022,NA,September2022,camera not on,Bushnell
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site20,20,2018-07-30,2018-08-08,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site20,20,2018-08-26,2018-09-22,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site20,20,2018-09-22,2018-10-28,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site20,20,2018-10-28,2019-12-18,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site20,20,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site20,20,2019-01-30,2019-03-30,Mar2019,2019,February,MarchandApril2019,,Bushnell
UWSS,Site20,20,2019-03-30,2019-06-30,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site20,20,2019-06-30,2019-12-29,Dec2019,2019,June;July;August;September;October;November;December,December 2019,,Bushnell
UWSS,Site20,20,2019-12-29,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site20,20,2020-01-25,2020-02-29,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site20,20,2020-02-29,2020-04-26,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site20,20,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site20,20,2020-05-30,2020-07-09,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site20,20,2020-07-09,2020-08-10,Jul2020,2020,July,July 2020,,Bushnell
UWSS,Site20,20,2020-08-10,2020-10-15,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site20,20,2020-10-15,2020-12-05,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site20,20,2020-12-05,2021-01-27,Jan2021,2021,December;January,January 2021,,Bushnell
UWSS,Site20a,20a,2021-05-06,2021-05-16,Jul2021,2021,May,July 2021,,Bushnell
UWSS,Site20a,20a,2021-08-01,2021-08-14,Sep2021,2021,August,September 2021,,Bushnell
UWSS,Site20a,20a,2021-09-02,2021-09-06,Oct2021,2021,September,October 2021,,Bushnell
UWSS,Site20a,20a,2021-10-15,2021-10-26,Nov2021,2021,October,November 2021,,Bushnell
UWSS,Site20a,20a,2022-06-19,2022-07-17,Jul2022,2022,June;July,July2022,,Browning
UWSS,Site20a,20a,2022-07-17,2022-08-20,Aug2022,2022,July;August,August2022,,Browning
UWSS,Site20a,20a,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Browning
,,,,,,,,,,
UWSS,Site21,21,NA,NA,Aug2018,2018,NA,Aug 25th check,,Bushnell
UWSS,Site21,21,NA,NA,Sep2018,2018,NA,September Check,,Bushnell
UWSS,Site21,21,2018-08-26,2018-08-28,Oct2018,2018,September;October,October November Check,,Bushnell
UWSS,Site21,21,2018-11-18,2018-11-28,Dec2018,2018,November,December2018,,Bushnell
UWSS,Site21,21,2018-12-18,2019-01-30,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site21,21,2019-01-30,2019-03-30,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site21,21,2019-03-30,2019-06-18,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site21,21,2019-06-30,2019-09-15,Sep2019,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site21,21,2019-09-15,2019-12-30,Dec2019,2019,September;November;December,December 2019,,Bushnell
UWSS,Site21,21,2019-12-30,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site21,21,2020-01-25,2020-03-01,Feb2020,2020,January;February;March,February 2020,,Bushnell
UWSS,Site21,21,2020-03-01,2020-04-26,Apr2020,2020,March;April,April 2020,,Bushnell
UWSS,Site21,21,2020-04-26,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site21,21,2020-05-30,2020-07-09,Jun2020,2020,May;June;July,June 2020,,Bushnell
UWSS,Site21,21,2020-07-09,2020-08-10,Jul2020,2020,July,July 2020,,Bushnell
UWSS,Site21,21,2020-08-10,2020-09-12,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site21,21,2020-10-15,2020-12-14,Nov2020,2020,October;November;December,November 2020,,Bushnell
UWSS,Site21a,21a,2021-03-27,2021-06-01,May2021,2021,March;April;May;June,May2021,,Bushnell
UWSS,Site21a,21a,2021-06-01,2021-08-01,Jul2021,2021,June;July;August,July 2021,,Bushnell
UWSS,Site21a,21a,2021-08-01,2021-09-02,Sep2021,2021,August;September,September 2021,,Bushnell
UWSS,Site21a,21a,2021-09-02,2021-10-15,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site21a,21a,2021-10-15,2022-03-27,Jul2022,2022,October;November;December; January;February;March,July2022,,Bushnell
UWSS,Site21a,21a,2022-07-17,2022-08-20,Aug2022,2022,July;August,August2022,,Bushnell
UWSS,Site21a,21a,2022-08-20,2022-10-01,Sep2022,2022,August;September;October,September2022,,Bushnell
,,,,,,,,,,
UWSS,Site22,22,2018-07-20,2018-08-26,Aug2018,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site22,22,2018-08-26,2018-09-01,Sep2018,2018,August;September,September Check,,Bushnell
UWSS,Site22,22,2018-10-08,2018-11-05,Oct2018,2018,October;November,October November Check,,Bushnell
UWSS,Site22,22,2018-11-18,2018-12-18,Dec2018,2018,November;December,December2018,,Bushnell
UWSS,Site22,22,2018-12-18,2019-01-13,Jan2019,2019,December;January,January2019,,Bushnell
UWSS,Site22,22,2019-02-05,2019-02-14,Mar2019,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site22,22,2019-04-21,2019-05-02,Jun2019,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site22,22,NA,NA,Sep2019,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site22,22,2019-09-15,2019-12-08,Dec2019,2019,September;October;November;December,December 2019,,Bushnell
UWSS,Site22,22,2019-12-30,2020-01-25,Jan2020,2020,December;January,January 2020,,Bushnell
UWSS,Site22,22,2020-01-25,2020-02-17,Feb2020,2020,January;February,February 2020,,Bushnell
UWSS,Site22,22,2020-03-01,2020-04-27,Apr2020,2020,February;March;April,April 2020,,Bushnell
UWSS,Site22,22,2020-04-27,2020-05-30,May2020,2020,April;May,May 2020,,Bushnell
UWSS,Site22,22,NA,NA,Jun2020,2020,May;June,June 2020,,Bushnell
UWSS,Site22,22,2020-07-09,2020-08-10,Jul2020,2020,July;August,July 2020,,Bushnell
UWSS,Site22,22,2020-08-10,2020-09-17,Oct2020,2020,August;September;October,October 2020,,Bushnell
UWSS,Site22,22,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site22a,22a,2021-01-25,2021-04-22,Mar2021,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site22a,22a,2021-04-22,2021-06-04,Jul2021,2021,April;May;June,July 2021,,Bushnell
UWSS,Site22a,22a,2021-08-01,2021-08-24,Sep2021,2021,August,September 2021,,Bushnell
UWSS,Site22a,22a,2021-09-03,2021-10-15,Oct2021,2021,September;October,October 2021,,Bushnell
UWSS,Site22a,22a,2021-10-15,2022-05-17,Jun2022,2022,Oct-May,June2022,,Bushnell
UWSS,Site22a,22a,2022-06-19,2022-08-20,Aug2022,2022,June;July;August,August2022,,Bushnell
UWSS,Site22a,22a,2022-08-20,2022-10-02,Sep2022,2022,August;September;October,September2022,,Bushnell
UWSS,Site22a,22a,2022-10-02,2022-12-31,Jun2023,2022,October;November;December,June2023,,Bushnell
,,,,,,,,,,
UWSS,Site23,23,NA,NA,Aug2018,2018,NA,Aug 25th check,,Bushnell
UWSS,Site23,23,NA,NA,Sep2018,2018,NA,September Check,,Bushnell
UWSS,Site23,23,NA,NA,Oct2018,2018,NA,October November Check,,Bushnell
UWSS,Site23a,23a,2018-11-23,2018-12-18,Dec2018,2018,November;December,December2018,,Bushnell
