Project.ID,Deployment.Location.ID,SiteName,Camera.Deployment.Start.Date,Camera.Deployment.End.Date,Deployment.ID,Year,Months,Folder,Problem,Camera
UWSS,Site11,11,2020-04-26,2020-05-11,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site11,11,2020-07-08,2020-08-04,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site11,11,2020-08-04,2020-10-14,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site11,11,2020-10-14,2020-11-27,Nov-20,2020,October;November,Nov-20,,Bushnell
UWSS,Site11,11,2020-11-27,2021-01-19,Jan-21,2021,November;December;January,Jan-21,,Bushnell
UWSS,Site11,11,2021-01-19,2021-02-05,Mar-21,2021,January;February,MarchApril2021,,Bushnell
UWSS,Site11,11,2021-04-23,2021-07-31,Jul-21,2021,February;March;April,Jul-21,,Bushnell
UWSS,Site11,11,2021-07-31,2021-09-13,Sep-21,2021,July;August;September,Sep-21,,Bushnell
UWSS,Site11,11,2021-10-02,2021-10-18,Oct-21,2021,September;October,Oct-21,Something weird happened?,Bushnell
UWSS,Site11,11,2021-10-18,2021-11-29,Jul-22,2021,October;November,Jul-22,,Bushnell
UWSS,Site11,11,2022-07-17,2022-08-21,Aug-22,2022,July;August,Aug-22,,Browning
UWSS,Site11,11,2022-08-21,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
UWSS,Site12,12,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site12,12,2018-08-25,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site12,12,2018-09-22,2018-10-28,Oct-18,2018,September;October;November,October November Check,,Bushnell
UWSS,Site12,12,2018-10-28,2018-12-20,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site12,12,2018-12-20,2019-01-27,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site12,12,2019-03-07,2019-03-21,Mar-19,2019,March,MarchandApril2019,,Bushnell
UWSS,Site12,12,2019-03-30,2019-06-03,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site12,12,2019-06-30,2019-07-24,Sep-19,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site12,12,2019-09-15,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site12,12,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site12,12,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site12,12,2020-02-29,2020-03-23,Apr-20,2020,February;March,Apr-20,,Bushnell
UWSS,Site12,12,2020-04-26,2020-06-01,May-20,2020,April;May;June,May-20,,Bushnell
UWSS,Site12,12,2020-06-01,2020-07-08,Jun-20,2020,June;July,Jun-20,,Bushnell
UWSS,Site12,12,2020-07-08,2020-08-04,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site12,12,2020-08-04,2020-10-14,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site12,12,2020-10-14,2020-11-27,Nov-20,2020,October;November,Nov-20,,Bushnell
UWSS,Site12,12,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site12a,12a,2021-01-21,2021-04-23,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site12a,12a,2021-04-23,2021-06-05,Jul-21,2021,April;May;June,Jul-21,,Bushnell
UWSS,Site12b,12b,2021-07-31,2021-09-01,Sep-21,2021,July;August,Sep-21,,Bushnell
UWSS,Site12b,12b,NA,NA,NA,NA,NA,Oct-21,Corrupt?,Bushnell
UWSS,Site12b,12b,2021-10-18,2021-10-25,Jun-22,2022,October,Jun-22,Corrupt? Changed camera,Bushnell
UWSS,Site12b,12b,2022-06-23,2022-07-17,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site12b,12b,2022-07-17,2022-08-21,Aug-22,2022,July;August,Aug-22,,Browning
UWSS,Site12b,12b,2022-08-21,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
UWSS,Site13,13,2018-07-30,2018-08-04,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site13,13,2018-08-26,2018-08-30,Sep-18,2018,August,September Check,,Bushnell
UWSS,Site13,13,NA,NA,Oct-18,2018,NA,October November Check,,Bushnell
UWSS,Site13a,13a,2018-11-23,2018-12-20,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site13a,13a,2018-12-20,2019-01-27,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site13a,13a,2019-03-07,2019-04-21,Mar-19,2019,March;April,MarchandApril2019,,Bushnell
UWSS,Site13a,13a,2019-04-21,2019-06-08,Jun-19,2019,April;May;June,JuneJuly2019,,Bushnell
UWSS,Site13a,13a,NA,NA,Sep-19,2019,NA,SeptoNov2019,Camera taken down,Bushnell
UWSS,Site13a,13a,NA,NA,Dec-19,2019,September;October;November;December,Dec-19,Camera taken down,Bushnell
UWSS,Site13,13,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site13,13,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site13,13,2020-02-29,2020-04-09,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site13,13,2020-04-26,2020-05-23,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site13,13,2020-05-30,2020-07-08,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site13,13,2020-07-08,2020-08-04,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site13,13,2020-08-04,2020-09-06,Oct-20,2020,August;September,Oct-20,,Bushnell
UWSS,Site13,13,2020-10-18,2020-11-13,Nov-20,2020,October;November,Nov-20,,Bushnell
UWSS,Site13,13,NA,NA,NA,NA,NA,NA,Not deployed,Bushnell
UWSS,Site13,13,NA,NA,NA,NA,NA,Oct-21,Stolen again,Bushnell
UWSS,Site13,13,2022-08-28,2022-10-02,Sep-22,2022,August;September,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site14,14,2018-07-16,2018-08-26,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site14,14,2018-08-26,2018-10-08,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site14,14,2018-10-08,2018-11-18,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site14,14,2018-11-18,2018-12-20,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site14,14,2018-12-20,2019-01-17,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site14,14,2019-01-27,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site14,14,2019-03-30,2019-06-03,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site14,14,2019-06-30,2019-08-30,Sep-19,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site14,14,2019-09-07,2019-12-28,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site14,14,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site14,14,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site14,14,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site14,14,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site14,14,2020-05-30,2020-07-08,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site14,14,2020-07-08,2020-08-04,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site14,14,2020-08-04,2020-10-29,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site14,14,NA,NA,Nov-20,2020,NA,Nov-20,"only took 40 pics, wrong site and date? SD card no 6",Bushnell
UWSS,Site14,14,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site14,14,2021-01-22,2021-04-23,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site14,14,2021-04-23,2021-07-31,Jul-21,2021,April;May;June;July,Jul-21,,Bushnell
UWSS,Site14,14,2021-07-31,2021-08-24,Sep-21,2021,July;August,Sep-21,,Bushnell
UWSS,Site14,14,NA,NA,NA,NA,NA,Oct-21,Corrupt,Bushnell
UWSS,Site14,14,2021-10-18,2021-11-28,Nov-21,2021,October;November,Nov-21,,Bushnell
UWSS,Site14a,14a,2022-07-17,2022-07-23,Aug-22,2022,July,Aug-22,,Browning
UWSS,Site14a,14a,2022-08-21,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site15,15,2018-07-31,2018-08-25,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site15,15,2018-08-25,2018-10-08,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site15,15,2018-10-08,2018-11-18,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site15,15,2018-11-18,2018-12-20,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site15,15,2018-12-20,2019-01-27,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site15,15,2019-01-27,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site15,15,NA,NA,Jun-19,2019,NA,JuneJuly2019,,Bushnell
UWSS,Site15,15,2019-06-30,2019-07-14,Sep-19,2019,June;July;August,SeptoNov2019,,Bushnell
UWSS,Site15,15,2019-09-15,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site15,15,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site15,15,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site15,15,2020-02-29,2020-04-07,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site15,15,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site15,15,2020-05-30,2020-07-08,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site15,15,2020-07-08,2020-07-26,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site15,15,2020-08-04,2020-08-17,Oct-20,2020,August,Oct-20,Date error,Bushnell
UWSS,Site15,15,NA,NA,NA,NA,NA,NA,Stolen,Bushnell
UWSS,Site15,15,NA,NA,Jul-21,NA,NA,Jul-21,Corrupt images; pink,Bushnell
UWSS,Site15,15,2021-08-01,2021-08-04,Sep-21,2021,August,Sep-21,Corrupt media files,Bushnell
UWSS,Site15,15,NA,NA,NA,NA,NA,Oct-21,Stolen,Bushnell
UWSS,Site15a,15a,2022-08-28,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site16,16,2018-07-30,2018-08-06,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site16,16,2018-08-25,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site16,16,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site16,16,2018-10-28,2018-12-18,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site16,16,2018-12-18,2019-01-25,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site16,16,2019-01-27,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site16,16,2019-03-30,2019-06-30,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site16,16,2019-06-30,2019-07-03,Sep-19,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site16,16,2019-10-08,2019-12-29,Dec-19,2019,October;November;December,Dec-19,,Bushnell
UWSS,Site16,16,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site16,16,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site16,16,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site16,16,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site16,16,2020-05-30,2020-05-31,Jun-20,2020,May,Jun-20,,Bushnell
UWSS,Site16,16,2020-07-09,2020-08-10,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site16,16,2020-08-10,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site16,16,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site16,16,2020-12-05,2021-01-09,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site16,16,2021-01-09,2021-04-22,Mar-21,2021,January;February;March;April,MarchApril2021,,Bushnell
UWSS,Site16,16,2021-04-22,2021-07-31,Jul-21,2021,April;May;June;July,Jul-21,,Bushnell
UWSS,Site16,16,2021-08-01,2021-09-02,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site16,16,2021-09-02,2021-09-10,Oct-21,2021,September,Oct-21,dead,Bushnell
UWSS,Site16,16,2021-10-15,2021-12-25,Jul-22,2021,October;November,Jul-22,,Bushnell
UWSS,Site16,16,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Bushnell
UWSS,Site16,16,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site17,17,2018-07-31,2018-08-09,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site17,17,2018-08-26,2018-09-12,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site17,17,2018-09-22,2018-09-29,Oct-18,2018,September,October November Check,,Bushnell
UWSS,Site17,17,2018-10-28,2018-12-18,Dec-18,2018,October;November;December,Dec-18,,Bushnell
UWSS,Site17,17,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site17,17,2019-01-30,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site17,17,2019-03-30,2019-06-23,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site17,17,2019-06-30,2019-07-30,Sep-19,2019,June;July,SeptoNov2019,,Bushnell
UWSS,Site17,17,NA,NA,Dec-19,2019,NA,Dec-19,Camera malfunction,Bushnell
UWSS,Site17,17,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site17,17,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site17,17,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site17,17,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site17,17,2020-05-30,2020-07-08,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site17,17,2020-07-08,2020-08-02,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site17,17,2020-08-10,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site17,17,2020-10-15,2020-11-20,Nov-20,2020,October;November,Nov-20,,Bushnell
UWSS,Site17,17,NA,NA,Jan-21,2021,NA,Jan-21,Camera malfunction,Bushnell
UWSS,Site17,17,2021-01-22,2021-03-29,Mar-21,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site17,17,2021-03-29,2021-06-01,May-21,2021,March;April;May;June,May-21,,Bushnell
UWSS,Site17,17,2021-06-01,2021-07-31,Jul-21,2021,June;July,Jul-21,full,Bushnell
UWSS,Site17,17,2021-08-01,2021-08-09,Sep-21,2021,August,Sep-21,dead,Bushnell
UWSS,Site17,17,2021-09-02,2021-09-11,Oct-21,2021,September,Oct-21,dead; malfunction,Bushnell
UWSS,Site17,17,2021-10-15,2021-11-28,Nov-21,2021,October;November,Nov-21,"pulled camera, test at home",Bushnell
UWSS,Site17,17,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Browning
UWSS,Site17,17,2022-08-14,2022-08-20,Aug-22,2022,August,Aug-22,,Browning
UWSS,Site17,17,2022-08-20,2022-09-03,Sep-22,2022,August;September,Sep-22,camera malfunction,Bushnell
,,,,,,,,,,
UWSS,Site18,18,2018-07-30,2018-08-26,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site18,18,2018-08-26,2018-10-08,Sep-18,2018,August;September;October,September Check,,Bushnell
UWSS,Site18,18,2018-10-08,2018-11-18,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site18,18,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site18,18,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site18,18,2019-01-30,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site18,18,2019-03-31,2019-06-30,Jun-19,2019,March;April;May;June,JuneJuly2019,,Bushnell
UWSS,Site18,18,2019-06-30,2019-09-15,Sep-19,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site18,18,2019-09-15,2019-12-30,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site18,18,2019-12-30,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site18,18,2020-01-25,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site18,18,2020-03-01,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site18,18,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site18,18,2020-05-30,2020-07-08,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site18,18,2020-07-08,2020-08-02,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site18,18,2020-08-04,2020-10-13,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site18,18,2020-10-15,2020-12-14,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site18,18,2020-12-14,2021-01-19,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site18a,18a,2021-03-29,2021-04-13,May-21,2021,March;April,May-21,Weird folders being created,Bushnell
UWSS,Site18a,18a,2021-06-01,2021-06-02,Jul-21,2021,June,Jul-21,"Malfunction, weird folders",Bushnell
UWSS,Site18a,18a,NA,NA,NA,NA,NA,NA,Malfunction,Bushnell
UWSS,Site18a,18a,2021-08-30,2021-08-31,Oct-21,2021,August,Oct-21,Malfunction,Bushnell
UWSS,Site18a,18a,2022-06-19,2022-07-16,Jul-22,2022,June;July,Jul-22,,Bushnell
UWSS,Site18a,18a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site19,19,2018-07-30,2018-08-26,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site19,19,2018-08-26,2018-09-18,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site19,19,2018-09-22,2018-10-02,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site19,19,2018-10-28,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site19,19,2018-12-18,2019-01-27,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site19,19,2019-01-27,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site19,19,2019-03-30,2019-04-08,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site19,19,2019-06-30,2019-08-13,Sep-19,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site19,19,2019-10-08,2019-12-29,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site19,19,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site19,19,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site19,19,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site19,19,2020-04-26,2020-05-22,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site19,19,2020-05-30,2020-06-29,Jun-20,2020,May;June,Jun-20,,Bushnell
UWSS,Site19,19,2020-07-09,2020-08-09,Jul-20,2020,July;August,Jul-20,,Bushnell
UWSS,Site19,19,2020-08-10,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site19,19,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site19,19,2020-12-05,2021-01-09,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site19,19,2021-01-09,2021-03-26,Mar-21,2021,January;February;March,MarchApril2021,,Bushnell
UWSS,Site19,19,2021-04-22,2021-05-24,Jul-21,2021,April;May,Jul-21,,Bushnell
UWSS,Site19,19,2021-08-01,2021-09-02,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site19,19,2021-09-02,2021-10-15,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site19,19,2021-10-16,2022-05-23,Aug-22,2022,October;November;December;January;February;March;April;May,Aug-22,,Bushnell
UWSS,Site19,19,NA,NA,Sep-22,2022,NA,Sep-22,camera not on,Bushnell
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
UWSS,Site20,20,2018-07-30,2018-08-08,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site20,20,2018-08-26,2018-09-22,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site20,20,2018-09-22,2018-10-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site20,20,2018-10-28,2019-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site20,20,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site20,20,2019-01-30,2019-03-30,Mar-19,2019,February,MarchandApril2019,,Bushnell
UWSS,Site20,20,2019-03-30,2019-06-30,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site20,20,2019-06-30,2019-12-29,Dec-19,2019,June;July;August;September;October;November;December,Dec-19,,Bushnell
UWSS,Site20,20,2019-12-29,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site20,20,2020-01-25,2020-02-29,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site20,20,2020-02-29,2020-04-26,Apr-20,2020,February;March;April,Apr-20,,Bushnell
UWSS,Site20,20,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site20,20,2020-05-30,2020-07-09,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site20,20,2020-07-09,2020-08-10,Jul-20,2020,July,Jul-20,,Bushnell
UWSS,Site20,20,2020-08-10,2020-10-15,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site20,20,2020-10-15,2020-12-05,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site20,20,2020-12-05,2021-01-27,Jan-21,2021,December;January,Jan-21,,Bushnell
UWSS,Site20a,20a,2021-05-06,2021-05-16,Jul-21,2021,May,Jul-21,,Bushnell
UWSS,Site20a,20a,2021-08-01,2021-08-14,Sep-21,2021,August,Sep-21,,Bushnell
UWSS,Site20a,20a,2021-09-02,2021-09-06,Oct-21,2021,September,Oct-21,,Bushnell
UWSS,Site20a,20a,2021-10-15,2021-10-26,Nov-21,2021,October,Nov-21,,Bushnell
UWSS,Site20a,20a,2022-06-19,2022-07-17,Jul-22,2022,June;July,Jul-22,,Browning
UWSS,Site20a,20a,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Browning
UWSS,Site20a,20a,2022-08-20,2022-10-02,Sep-22,2022,August;September;October,Sep-22,,Browning
,,,,,,,,,,
UWSS,Site21,21,NA,NA,Aug-18,2018,NA,Aug 25th check,,Bushnell
UWSS,Site21,21,NA,NA,Sep-18,2018,NA,September Check,,Bushnell
UWSS,Site21,21,2018-08-26,2018-08-28,Oct-18,2018,September;October,October November Check,,Bushnell
UWSS,Site21,21,2018-11-18,2018-11-28,Dec-18,2018,November,Dec-18,,Bushnell
UWSS,Site21,21,2018-12-18,2019-01-30,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site21,21,2019-01-30,2019-03-30,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site21,21,2019-03-30,2019-06-18,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site21,21,2019-06-30,2019-09-15,Sep-19,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site21,21,2019-09-15,2019-12-30,Dec-19,2019,September;November;December,Dec-19,,Bushnell
UWSS,Site21,21,2019-12-30,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site21,21,2020-01-25,2020-03-01,Feb-20,2020,January;February;March,Feb-20,,Bushnell
UWSS,Site21,21,2020-03-01,2020-04-26,Apr-20,2020,March;April,Apr-20,,Bushnell
UWSS,Site21,21,2020-04-26,2020-05-30,May-20,2020,April;May,May-20,,Bushnell
UWSS,Site21,21,2020-05-30,2020-07-09,Jun-20,2020,May;June;July,Jun-20,,Bushnell
UWSS,Site21,21,2020-07-09,2020-08-10,Jul-20,2020,July,Jul-20,,Bushnell
UWSS,Site21,21,2020-08-10,2020-09-12,Oct-20,2020,August;September;October,Oct-20,,Bushnell
UWSS,Site21,21,2020-10-15,2020-12-14,Nov-20,2020,October;November;December,Nov-20,,Bushnell
UWSS,Site21a,21a,2021-03-27,2021-06-01,May-21,2021,March;April;May;June,May-21,,Bushnell
UWSS,Site21a,21a,2021-06-01,2021-08-01,Jul-21,2021,June;July;August,Jul-21,,Bushnell
UWSS,Site21a,21a,2021-08-01,2021-09-02,Sep-21,2021,August;September,Sep-21,,Bushnell
UWSS,Site21a,21a,2021-09-02,2021-10-15,Oct-21,2021,September;October,Oct-21,,Bushnell
UWSS,Site21a,21a,2021-10-15,2022-03-27,Jul-22,2022,October;November;December; January;February;March,Jul-22,,Bushnell
UWSS,Site21a,21a,2022-07-17,2022-08-20,Aug-22,2022,July;August,Aug-22,,Bushnell
UWSS,Site21a,21a,2022-08-20,2022-10-01,Sep-22,2022,August;September;October,Sep-22,,Bushnell
,,,,,,,,,,
UWSS,Site22,22,2018-07-20,2018-08-26,Aug-18,2018,July;August,Aug 25th check,,Bushnell
UWSS,Site22,22,2018-08-26,2018-09-01,Sep-18,2018,August;September,September Check,,Bushnell
UWSS,Site22,22,2018-10-08,2018-11-05,Oct-18,2018,October;November,October November Check,,Bushnell
UWSS,Site22,22,2018-11-18,2018-12-18,Dec-18,2018,November;December,Dec-18,,Bushnell
UWSS,Site22,22,2018-12-18,2019-01-13,Jan-19,2019,December;January,Jan-19,,Bushnell
UWSS,Site22,22,2019-02-05,2019-02-14,Mar-19,2019,January;February;March,MarchandApril2019,,Bushnell
UWSS,Site22,22,2019-04-21,2019-05-02,Jun-19,2019,March;April,JuneJuly2019,,Bushnell
UWSS,Site22,22,NA,NA,Sep-19,2019,June;July;August;September,SeptoNov2019,,Bushnell
UWSS,Site22,22,2019-09-15,2019-12-08,Dec-19,2019,September;October;November;December,Dec-19,,Bushnell
UWSS,Site22,22,2019-12-30,2020-01-25,Jan-20,2020,December;January,Jan-20,,Bushnell
UWSS,Site22,22,2020-01-25,2020-02-17,Feb-20,2020,January;February,Feb-20,,Bushnell
UWSS,Site22,22,2020-03-01,2020-04-27,Apr-20,2020,February;March;April,Apr-20,,Bushnell
