"","Date","Time","Buck","MarkedDoe","UnmarkedDoe","Doe_UnknownifMarked","Fawn","UnknownSex","Unknown_UnknownifMarked","UnknownAgeGroup","Comments","TotalAdult","TotalFawn","Location","ICDoe_2019","ControlCollar_Colour","ControlCollar_Tag","ICCollar_Colour","EarTagNumber_2019","EarTagNumber_2020","EarTagColour_2019","EarTagColour2020","ICDoe_2020","Multi_Marked_Comments","TotalMarked","WHID_all","df_year","datetime","year","SiteID"
"1460","03-Nov-19","19:58:43",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 19:58:43,2003,"Site10"
"1461","03-Nov-19","19:58:44",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 19:58:44,2003,"Site10"
"1462","03-Nov-19","19:58:44",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 19:58:44,2003,"Site10"
"1463","03-Nov-19","20:30:04",0,0,0,0,0,0,1,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 20:30:04,2003,"Site10"
"1464","03-Nov-19","20:30:04",0,0,0,0,0,0,1,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 20:30:04,2003,"Site10"
"1465","03-Nov-19","20:30:05",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 20:30:05,2003,"Site10"
"1466","03-Nov-19","20:30:29",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 20:30:29,2003,"Site10"
"1467","03-Nov-19","20:30:30",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 20:30:30,2003,"Site10"
"1468","03-Nov-19","20:30:30",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-03 20:30:30,2003,"Site10"
"1469","04-Nov-19","0:21:01",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:01,2004,"Site10"
"1470","04-Nov-19","0:21:01",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:01,2004,"Site10"
"1471","04-Nov-19","0:21:02",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:02,2004,"Site10"
"1472","04-Nov-19","0:21:24",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:24,2004,"Site10"
"1473","04-Nov-19","0:21:24",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:24,2004,"Site10"
"1474","04-Nov-19","0:21:25",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:25,2004,"Site10"
"1475","04-Nov-19","0:21:39",1,0,0,0,0,0,1,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:39,2004,"Site10"
"1476","04-Nov-19","0:21:39",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:39,2004,"Site10"
"1477","04-Nov-19","0:21:40",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:21:40,2004,"Site10"
"1478","04-Nov-19","0:43:29",0,0,1,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:43:29,2004,"Site10"
"1479","04-Nov-19","0:43:30",0,0,1,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:43:30,2004,"Site10"
"1480","04-Nov-19","0:43:31",0,0,1,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:43:31,2004,"Site10"
"1481","04-Nov-19","0:43:44",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:43:44,2004,"Site10"
"1482","04-Nov-19","0:43:45",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:43:45,2004,"Site10"
"1483","04-Nov-19","0:43:46",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:43:46,2004,"Site10"
"1484","04-Nov-19","0:55:27",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:55:27,2004,"Site10"
"1485","04-Nov-19","0:55:27",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:55:27,2004,"Site10"
"1486","04-Nov-19","0:55:28",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 00:55:28,2004,"Site10"
"1487","04-Nov-19","9:28:09",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 09:28:09,2004,"Site10"
"1488","04-Nov-19","9:28:10",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 09:28:10,2004,"Site10"
"1489","04-Nov-19","9:28:11",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 09:28:11,2004,"Site10"
"1490","04-Nov-19","11:15:36",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 11:15:36,2004,"Site10"
"1491","04-Nov-19","11:15:37",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 11:15:37,2004,"Site10"
"1492","04-Nov-19","11:15:37",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 11:15:37,2004,"Site10"
"1493","04-Nov-19","12:20:40",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 12:20:40,2004,"Site10"
"1494","04-Nov-19","12:20:41",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 12:20:41,2004,"Site10"
"1495","04-Nov-19","12:20:42",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 12:20:42,2004,"Site10"
"1496","04-Nov-19","12:27:06",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 12:27:06,2004,"Site10"
"1497","04-Nov-19","12:27:06",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 12:27:06,2004,"Site10"
"1498","04-Nov-19","12:27:07",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 12:27:07,2004,"Site10"
"1499","04-Nov-19","17:29:43",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 17:29:43,2004,"Site10"
"1500","04-Nov-19","17:29:43",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 17:29:43,2004,"Site10"
"1501","04-Nov-19","17:29:44",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 17:29:44,2004,"Site10"
"1502","04-Nov-19","17:29:58",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 17:29:58,2004,"Site10"
"1503","04-Nov-19","17:29:59",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 17:29:59,2004,"Site10"
"1504","04-Nov-19","17:30:00",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 17:30:00,2004,"Site10"
"1505","04-Nov-19","18:09:30",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 18:09:30,2004,"Site10"
"1506","04-Nov-19","18:09:31",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 18:09:31,2004,"Site10"
"1507","04-Nov-19","18:09:32",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 18:09:32,2004,"Site10"
"1508","04-Nov-19","18:09:45",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 18:09:45,2004,"Site10"
"1509","04-Nov-19","18:09:46",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 18:09:46,2004,"Site10"
"1510","04-Nov-19","18:09:47",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-04 18:09:47,2004,"Site10"
"1511","05-Nov-19","22:37:28",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",1,"","","UnknownColour",NA,NA,"Unknown",NA,0,"",NA,"",2019,2019-11-05 22:37:28,2005,"Site10"
"1512","05-Nov-19","22:37:29",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",1,"","","UnknownColour",NA,NA,"Unknown",NA,0,"",NA,"",2019,2019-11-05 22:37:29,2005,"Site10"
"1513","05-Nov-19","22:37:30",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",1,"","","UnknownColour",NA,NA,"Unknown",NA,0,"",NA,"",2019,2019-11-05 22:37:30,2005,"Site10"
"1514","05-Nov-19","22:37:46",0,0,0,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-05 22:37:46,2005,"Site10"
"1515","05-Nov-19","22:37:46",0,0,0,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-05 22:37:46,2005,"Site10"
"1516","05-Nov-19","22:37:47",0,0,0,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-05 22:37:47,2005,"Site10"
"1517","06-Nov-19","5:29:29",0,0,1,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:29:29,2006,"Site10"
"1518","06-Nov-19","5:29:30",0,0,1,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:29:30,2006,"Site10"
"1519","06-Nov-19","5:29:31",0,0,1,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:29:31,2006,"Site10"
"1520","06-Nov-19","5:29:51",0,0,1,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:29:51,2006,"Site10"
"1521","06-Nov-19","5:29:51",0,0,1,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:29:51,2006,"Site10"
"1522","06-Nov-19","5:29:52",0,0,1,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:29:52,2006,"Site10"
"1523","06-Nov-19","5:30:08",0,0,1,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:30:08,2006,"Site10"
"1524","06-Nov-19","5:30:08",0,0,1,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:30:08,2006,"Site10"
"1525","06-Nov-19","5:30:09",0,0,1,0,1,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:30:09,2006,"Site10"
"1526","06-Nov-19","5:35:49",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:35:49,2006,"Site10"
"1527","06-Nov-19","5:35:50",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:35:50,2006,"Site10"
"1528","06-Nov-19","5:35:51",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:35:51,2006,"Site10"
"1529","06-Nov-19","5:36:05",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:05,2006,"Site10"
"1530","06-Nov-19","5:36:06",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:06,2006,"Site10"
"1531","06-Nov-19","5:36:07",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:07,2006,"Site10"
"1532","06-Nov-19","5:36:20",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:20,2006,"Site10"
"1533","06-Nov-19","5:36:21",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:21,2006,"Site10"
"1534","06-Nov-19","5:36:21",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:21,2006,"Site10"
"1535","06-Nov-19","5:36:37",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:37,2006,"Site10"
"1536","06-Nov-19","5:36:37",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:37,2006,"Site10"
"1537","06-Nov-19","5:36:38",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:36:38,2006,"Site10"
"1538","06-Nov-19","5:37:08",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:37:08,2006,"Site10"
"1539","06-Nov-19","5:37:09",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:37:09,2006,"Site10"
"1540","06-Nov-19","5:37:10",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 05:37:10,2006,"Site10"
"1541","06-Nov-19","19:36:20",0,1,0,0,0,0,0,0,"",NA,NA,"Site10",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 19:36:20,2006,"Site10"
"1542","06-Nov-19","19:36:21",0,1,0,0,0,0,0,0,"",NA,NA,"Site10",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 19:36:21,2006,"Site10"
"1543","06-Nov-19","19:36:22",0,1,0,0,0,0,0,0,"",NA,NA,"Site10",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 19:36:22,2006,"Site10"
"1544","06-Nov-19","19:37:18",0,1,0,0,0,0,0,0,"",NA,NA,"Site10",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 19:37:18,2006,"Site10"
"1545","06-Nov-19","19:37:18",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 19:37:18,2006,"Site10"
"1546","06-Nov-19","19:37:19",0,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 19:37:19,2006,"Site10"
"1547","06-Nov-19","21:17:14",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 21:17:14,2006,"Site10"
"1548","06-Nov-19","21:17:15",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 21:17:15,2006,"Site10"
"1549","06-Nov-19","21:17:16",1,0,0,0,0,0,0,0,"",NA,NA,"Site10",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-11-06 21:17:16,2006,"Site10"
"1550","08-Oct-19","3:18:45",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 03:18:45,2008,"Site11"
"1551","08-Oct-19","3:18:46",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 03:18:46,2008,"Site11"
"1552","08-Oct-19","3:18:46",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 03:18:46,2008,"Site11"
"1553","08-Oct-19","4:40:52",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 04:40:52,2008,"Site11"
"1554","08-Oct-19","4:40:52",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 04:40:52,2008,"Site11"
"1555","08-Oct-19","4:40:53",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 04:40:53,2008,"Site11"
"1556","08-Oct-19","18:59:45",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 18:59:45,2008,"Site11"
"1557","08-Oct-19","18:59:46",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 18:59:46,2008,"Site11"
"1558","08-Oct-19","18:59:47",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 18:59:47,2008,"Site11"
"1559","08-Oct-19","19:00:05",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 19:00:05,2008,"Site11"
"1560","08-Oct-19","19:00:05",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 19:00:05,2008,"Site11"
"1561","08-Oct-19","19:00:06",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 19:00:06,2008,"Site11"
"1562","08-Oct-19","19:00:19",0,0,1,0,2,0,0,0,"",NA,2,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 19:00:19,2008,"Site11"
"1563","08-Oct-19","19:00:20",0,0,1,0,2,0,0,0,"",NA,2,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 19:00:20,2008,"Site11"
"1564","08-Oct-19","19:00:21",0,0,1,0,2,0,0,0,"",NA,2,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 19:00:21,2008,"Site11"
"1565","08-Oct-19","20:55:13",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 20:55:13,2008,"Site11"
"1566","08-Oct-19","20:55:14",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 20:55:14,2008,"Site11"
"1567","08-Oct-19","20:55:15",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-08 20:55:15,2008,"Site11"
"1568","09-Oct-19","3:37:29",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 03:37:29,2009,"Site11"
"1569","09-Oct-19","3:37:30",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 03:37:30,2009,"Site11"
"1570","09-Oct-19","3:37:30",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 03:37:30,2009,"Site11"
"1571","09-Oct-19","4:41:26",0,1,0,0,0,0,1,0,"",2,NA,"Site11",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 04:41:26,2009,"Site11"
"1572","09-Oct-19","4:41:27",0,1,0,0,0,0,1,0,"",2,NA,"Site11",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 04:41:27,2009,"Site11"
"1573","09-Oct-19","4:41:27",0,1,0,0,0,0,1,0,"",2,NA,"Site11",0,"Unknown","Unknown","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 04:41:27,2009,"Site11"
"1574","09-Oct-19","4:41:54",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 04:41:54,2009,"Site11"
"1575","09-Oct-19","4:41:54",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 04:41:54,2009,"Site11"
"1576","09-Oct-19","4:41:55",0,0,1,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 04:41:55,2009,"Site11"
"1577","09-Oct-19","10:25:26",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 10:25:26,2009,"Site11"
"1578","09-Oct-19","10:25:27",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 10:25:27,2009,"Site11"
"1579","09-Oct-19","10:25:28",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-09 10:25:28,2009,"Site11"
"1580","11-Oct-19","3:31:35",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 03:31:35,2011,"Site11"
"1581","11-Oct-19","3:31:36",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 03:31:36,2011,"Site11"
"1582","11-Oct-19","3:31:37",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 03:31:37,2011,"Site11"
"1583","11-Oct-19","5:04:05",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:04:05,2011,"Site11"
"1584","11-Oct-19","5:04:06",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:04:06,2011,"Site11"
"1585","11-Oct-19","5:04:07",0,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:04:07,2011,"Site11"
"1586","11-Oct-19","5:24:08",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:24:08,2011,"Site11"
"1587","11-Oct-19","5:24:08",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:24:08,2011,"Site11"
"1588","11-Oct-19","5:24:09",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:24:09,2011,"Site11"
"1589","11-Oct-19","5:27:04",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:04,2011,"Site11"
"1590","11-Oct-19","5:27:05",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:05,2011,"Site11"
"1591","11-Oct-19","5:27:05",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:05,2011,"Site11"
"1592","11-Oct-19","5:27:21",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:21,2011,"Site11"
"1593","11-Oct-19","5:27:22",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:22,2011,"Site11"
"1594","11-Oct-19","5:27:22",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:22,2011,"Site11"
"1595","11-Oct-19","5:27:36",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:36,2011,"Site11"
"1596","11-Oct-19","5:27:36",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:36,2011,"Site11"
"1597","11-Oct-19","5:27:37",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:27:37,2011,"Site11"
"1598","11-Oct-19","5:28:52",1,0,0,0,0,0,0,0,"",NA,NA,"Site11",0,"","","",NA,NA,"",NA,0,"",NA,"",2019,2019-10-11 05:28:52,2011,"Site11"
