"","Date","Time","Buck","MarkedDoe","UnmarkedDoe","Doe_UnknownifMarked","Fawn","UnknownSex","Unknown_UnknownifMarked","UnknownAgeGroup","Comments","TotalAdult","TotalFawn","Location","ICDoe_2019","ControlCollar_Colour","ControlCollar_Tag","ICCollar_Colour","EarTagNumber_2019","EarTagNumber_2020","EarTagColour_2019","EarTagColour2020","ICDoe_2020","Multi_Marked_Comments","TotalMarked","WHID_all","df_year","datetime","SiteID"
"17231","2021-09-24","12:24:15",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:24:15,"Site21a"
"17232","2021-09-24","12:24:16",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:24:16,"Site21a"
"17233","2021-09-24","12:24:17",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:24:17,"Site21a"
"17234","2021-09-24","12:27:33",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:27:33,"Site21a"
"17235","2021-09-24","12:27:34",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:27:34,"Site21a"
"17236","2021-09-24","12:27:35",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:27:35,"Site21a"
"17237","2021-09-24","12:27:44",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:27:44,"Site21a"
"17238","2021-09-24","12:27:45",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:27:45,"Site21a"
"17239","2021-09-24","12:27:46",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:27:46,"Site21a"
"17240","2021-09-24","12:28:15",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:28:15,"Site21a"
"17241","2021-09-24","12:28:16",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:28:16,"Site21a"
"17242","2021-09-24","12:28:17",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:28:17,"Site21a"
"17243","2021-09-24","12:30:27",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:30:27,"Site21a"
"17244","2021-09-24","12:30:28",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:30:28,"Site21a"
"17245","2021-09-24","12:30:29",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:30:29,"Site21a"
"17246","2021-09-24","12:30:49",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:30:49,"Site21a"
"17247","2021-09-24","12:30:50",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:30:50,"Site21a"
"17248","2021-09-24","12:30:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:30:51,"Site21a"
"17249","2021-09-24","12:31:17",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:31:17,"Site21a"
"17250","2021-09-24","12:31:18",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:31:18,"Site21a"
"17251","2021-09-24","12:31:19",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:31:19,"Site21a"
"17252","2021-09-24","12:40:46",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:40:46,"Site21a"
"17253","2021-09-24","12:40:47",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:40:47,"Site21a"
"17254","2021-09-24","12:40:47",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:40:47,"Site21a"
"17255","2021-09-24","12:41:01",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:01,"Site21a"
"17256","2021-09-24","12:41:02",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:02,"Site21a"
"17257","2021-09-24","12:41:03",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:03,"Site21a"
"17258","2021-09-24","12:41:14",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:14,"Site21a"
"17259","2021-09-24","12:41:15",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:15,"Site21a"
"17260","2021-09-24","12:41:16",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:16,"Site21a"
"17261","2021-09-24","12:41:28",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:28,"Site21a"
"17262","2021-09-24","12:41:29",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:29,"Site21a"
"17263","2021-09-24","12:41:30",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:30,"Site21a"
"17264","2021-09-24","12:41:46",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:46,"Site21a"
"17265","2021-09-24","12:41:47",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:47,"Site21a"
"17266","2021-09-24","12:41:47",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:41:47,"Site21a"
"17267","2021-09-24","12:42:03",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:42:03,"Site21a"
"17268","2021-09-24","12:42:04",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:42:04,"Site21a"
"17269","2021-09-24","12:42:05",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:42:05,"Site21a"
"17270","2021-09-24","12:42:15",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:42:15,"Site21a"
"17271","2021-09-24","12:42:16",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:42:16,"Site21a"
"17272","2021-09-24","12:42:17",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:42:17,"Site21a"
"17273","2021-09-24","12:52:02",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:52:02,"Site21a"
"17274","2021-09-24","12:52:03",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:52:03,"Site21a"
"17275","2021-09-24","12:52:04",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:52:04,"Site21a"
"17276","2021-09-24","12:59:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:59:51,"Site21a"
"17277","2021-09-24","12:59:52",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:59:52,"Site21a"
"17278","2021-09-24","12:59:53",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 12:59:53,"Site21a"
"17279","2021-09-24","13:00:50",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:00:50,"Site21a"
"17280","2021-09-24","13:00:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:00:51,"Site21a"
"17281","2021-09-24","13:00:52",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:00:52,"Site21a"
"17282","2021-09-24","13:01:02",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:01:02,"Site21a"
"17283","2021-09-24","13:01:03",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:01:03,"Site21a"
"17284","2021-09-24","13:01:04",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:01:04,"Site21a"
"17285","2021-09-24","13:02:27",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:02:27,"Site21a"
"17286","2021-09-24","13:02:28",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:02:28,"Site21a"
"17287","2021-09-24","13:02:29",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:02:29,"Site21a"
"17288","2021-09-24","13:03:22",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:03:22,"Site21a"
"17289","2021-09-24","13:03:22",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:03:22,"Site21a"
"17290","2021-09-24","13:03:23",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:03:23,"Site21a"
"17291","2021-09-24","13:03:39",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:03:39,"Site21a"
"17292","2021-09-24","13:03:40",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:03:40,"Site21a"
"17293","2021-09-24","13:03:41",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:03:41,"Site21a"
"17294","2021-09-24","13:04:24",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:04:24,"Site21a"
"17295","2021-09-24","13:04:24",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:04:24,"Site21a"
"17296","2021-09-24","13:04:25",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:04:25,"Site21a"
"17297","2021-09-24","13:05:32",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:05:32,"Site21a"
"17298","2021-09-24","13:05:33",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:05:33,"Site21a"
"17299","2021-09-24","13:05:34",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:05:34,"Site21a"
"17300","2021-09-24","13:08:17",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:08:17,"Site21a"
"17301","2021-09-24","13:08:18",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:08:18,"Site21a"
"17302","2021-09-24","13:08:19",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:08:19,"Site21a"
"17303","2021-09-24","13:10:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:10:51,"Site21a"
"17304","2021-09-24","13:10:52",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:10:52,"Site21a"
"17305","2021-09-24","13:10:53",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:10:53,"Site21a"
"17306","2021-09-24","13:11:03",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:03,"Site21a"
"17307","2021-09-24","13:11:04",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:04,"Site21a"
"17308","2021-09-24","13:11:05",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:05,"Site21a"
"17309","2021-09-24","13:11:16",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:16,"Site21a"
"17310","2021-09-24","13:11:17",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:17,"Site21a"
"17311","2021-09-24","13:11:18",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:18,"Site21a"
"17312","2021-09-24","13:11:33",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:33,"Site21a"
"17313","2021-09-24","13:11:33",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:33,"Site21a"
"17314","2021-09-24","13:11:34",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:34,"Site21a"
"17315","2021-09-24","13:11:44",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:44,"Site21a"
"17316","2021-09-24","13:11:45",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:45,"Site21a"
"17317","2021-09-24","13:11:46",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:46,"Site21a"
"17318","2021-09-24","13:11:55",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:55,"Site21a"
"17319","2021-09-24","13:11:56",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:56,"Site21a"
"17320","2021-09-24","13:11:57",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:11:57,"Site21a"
"17321","2021-09-24","13:12:08",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:08,"Site21a"
"17322","2021-09-24","13:12:09",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:09,"Site21a"
"17323","2021-09-24","13:12:10",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:10,"Site21a"
"17324","2021-09-24","13:12:37",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:37,"Site21a"
"17325","2021-09-24","13:12:38",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:38,"Site21a"
"17326","2021-09-24","13:12:39",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:39,"Site21a"
"17327","2021-09-24","13:12:50",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:50,"Site21a"
"17328","2021-09-24","13:12:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:51,"Site21a"
"17329","2021-09-24","13:12:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:12:51,"Site21a"
"17330","2021-09-24","13:13:12",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:13:12,"Site21a"
"17331","2021-09-24","13:13:13",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:13:13,"Site21a"
"17332","2021-09-24","13:13:14",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:13:14,"Site21a"
"17333","2021-09-24","13:13:49",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:13:49,"Site21a"
"17334","2021-09-24","13:13:49",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:13:49,"Site21a"
"17335","2021-09-24","13:13:50",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:13:50,"Site21a"
"17336","2021-09-24","13:14:00",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:00,"Site21a"
"17337","2021-09-24","13:14:01",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:01,"Site21a"
"17338","2021-09-24","13:14:02",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:02,"Site21a"
"17339","2021-09-24","13:14:18",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:18,"Site21a"
"17340","2021-09-24","13:14:19",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:19,"Site21a"
"17341","2021-09-24","13:14:20",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:20,"Site21a"
"17342","2021-09-24","13:14:39",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:39,"Site21a"
"17343","2021-09-24","13:14:40",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:40,"Site21a"
"17344","2021-09-24","13:14:41",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:41,"Site21a"
"17345","2021-09-24","13:14:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:51,"Site21a"
"17346","2021-09-24","13:14:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:51,"Site21a"
"17347","2021-09-24","13:14:52",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:14:52,"Site21a"
"17348","2021-09-24","13:16:10",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:16:10,"Site21a"
"17349","2021-09-24","13:16:11",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:16:11,"Site21a"
"17350","2021-09-24","13:16:12",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:16:12,"Site21a"
"17351","2021-09-24","13:16:25",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:16:25,"Site21a"
"17352","2021-09-24","13:16:26",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:16:26,"Site21a"
"17353","2021-09-24","13:16:27",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:16:27,"Site21a"
"17354","2021-09-24","13:18:44",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:18:44,"Site21a"
"17355","2021-09-24","13:18:45",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:18:45,"Site21a"
"17356","2021-09-24","13:18:46",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:18:46,"Site21a"
"17357","2021-09-24","13:18:57",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:18:57,"Site21a"
"17358","2021-09-24","13:18:58",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:18:58,"Site21a"
"17359","2021-09-24","13:18:59",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:18:59,"Site21a"
"17360","2021-09-24","13:19:09",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:09,"Site21a"
"17361","2021-09-24","13:19:10",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:10,"Site21a"
"17362","2021-09-24","13:19:11",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:11,"Site21a"
"17363","2021-09-24","13:19:23",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:23,"Site21a"
"17364","2021-09-24","13:19:24",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:24,"Site21a"
"17365","2021-09-24","13:19:25",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:25,"Site21a"
"17366","2021-09-24","13:19:35",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:35,"Site21a"
"17367","2021-09-24","13:19:36",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:36,"Site21a"
"17368","2021-09-24","13:19:37",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:37,"Site21a"
"17369","2021-09-24","13:19:50",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:50,"Site21a"
"17370","2021-09-24","13:19:50",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:50,"Site21a"
"17371","2021-09-24","13:19:51",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:19:51,"Site21a"
"17372","2021-09-24","13:20:04",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:04,"Site21a"
"17373","2021-09-24","13:20:05",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:05,"Site21a"
"17374","2021-09-24","13:20:06",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:06,"Site21a"
"17375","2021-09-24","13:20:18",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:18,"Site21a"
"17376","2021-09-24","13:20:19",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:19,"Site21a"
"17377","2021-09-24","13:20:20",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:20,"Site21a"
"17378","2021-09-24","13:20:36",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:36,"Site21a"
"17379","2021-09-24","13:20:36",0,0,0,0,0,0,0,0,"",NA,NA,"site21a",0,"","","","nan","nan","","",0,"",NA,"",2021,2021-09-24 13:20:36,"Site21a"
