session	deer_id	occasion	trap.id
test	48	19	300
test	181	24	300
test	120	30	300
test	71	3	301
test	71	4	301
test	71	4	301
test	71	5	301
test	71	6	301
test	71	8	301
test	71	9	301
test	71	10	301
test	71	10	301
test	71	10	301
test	71	12	301
test	71	13	301
test	71	13	301
test	71	15	301
test	71	16	301
test	71	17	301
test	71	17	301
test	71	18	301
test	181	19	301
test	71	19	301
test	71	20	301
test	181	21	301
test	71	22	301
test	181	22	301
test	71	24	301
test	71	25	301
test	71	25	301
test	71	26	301
test	71	26	301
test	71	27	301
test	71	28	301
test	71	29	301
test	71	29	301
test	71	30	301
test	197	4	302
test	275	5	302
test	275	7	302
test	275	9	302
test	197	11	302
test	275	11	302
test	275	12	302
test	275	12	302
test	197	16	302
test	59	18	302
test	275	18	302
test	275	18	302
test	197	19	302
test	275	20	302
test	197	21	302
test	275	22	302
test	275	23	302
test	275	23	302
test	275	27	302
test	275	27	302
test	275	29	302
test	60	1	303
test	17	1	303
test	60	1	303
test	217	1	303
test	217	1	303
test	217	3	303
test	217	3	303
test	17	5	303
test	217	6	303
test	60	6	303
test	217	6	303
test	217	7	303
test	217	8	303
test	217	9	303
test	60	11	303
test	17	11	303
test	60	12	303
test	59	13	303
test	214	14	303
test	59	15	303
test	59	16	303
test	217	17	303
test	60	18	303
test	60	18	303
test	60	19	303
test	214	20	303
test	217	22	303
test	217	22	303
test	59	23	303
test	217	23	303
test	60	23	303
test	217	24	303
test	60	25	303
test	60	25	303
test	217	25	303
test	217	25	303
test	217	25	303
test	217	27	303
test	60	27	303
test	60	29	303
test	60	29	303
test	217	29	303
test	60	30	303
test	217	30	303
test	288	1	304
test	288	3	304
test	288	3	304
test	288	5	304
test	288	6	304
test	201	6	304
test	288	6	304
test	288	9	304
test	288	11	304
test	169	11	304
test	241	11	304
test	169	11	304
test	241	13	304
test	241	14	304
test	201	15	304
test	201	18	304
test	201	18	304
test	288	20	304
test	201	21	304
test	288	22	304
test	288	23	304
test	241	23	304
test	169	23	304
test	241	25	304
test	201	26	304
test	201	26	304
test	241	3	305
test	20	3	305
test	241	4	305
test	241	4	305
test	20	5	305
test	20	8	305
test	20	8	305
test	241	9	305
test	241	9	305
test	20	10	305
test	241	10	305
test	20	12	305
test	20	13	305
test	20	15	305
test	241	17	305
test	169	18	305
test	20	19	305
test	20	19	305
test	169	19	305
test	20	27	305
test	169	28	305
test	20	29	305
test	20	30	305
test	144	2	306
test	182	2	306
test	246	2	306
test	246	2	306
test	174	2	306
test	246	3	306
test	240	3	306
test	246	4	306
test	246	4	306
test	246	4	306
test	240	8	306
test	86	10	306
test	144	10	306
test	246	10	306
test	246	11	306
test	174	12	306
test	174	12	306
test	86	13	306
test	86	13	306
test	240	14	306
test	144	14	306
test	246	16	306
test	246	17	306
test	174	17	306
test	246	17	306
test	174	18	306
test	144	19	306
test	246	20	306
test	246	20	306
test	246	21	306
test	246	21	306
test	246	22	306
test	240	23	306
test	246	26	306
test	144	26	306
test	240	27	306
test	246	27	306
test	246	29	306
test	213	2	307
test	144	2	307
test	144	4	307
test	144	4	307
test	182	20	307
test	182	23	307
test	182	24	307
test	182	24	307
test	183	25	307
test	213	27	307
test	144	29	307
test	286	4	308
test	286	6	308
test	286	7	308
test	286	11	308
test	34	13	308
test	34	13	308
test	34	17	308
test	286	17	308
test	286	19	308
test	34	19	308
test	286	23	308
test	213	25	308
test	213	25	308
test	286	27	308
test	286	27	308
test	286	30	308
test	228	3	309
test	228	3	309
test	78	5	309
test	228	8	309
test	78	12	309
test	34	14	309
test	34	14	309
test	228	15	309
test	34	17	309
test	34	17	309
test	228	17	309
test	34	18	309
test	34	24	309
test	34	25	309
test	228	25	309
test	34	26	309
test	228	28	309
test	249	11	310
test	249	14	310
test	262	18	310
test	78	22	310
test	249	23	310
test	262	24	310
test	262	24	310
test	245	25	310
test	245	1	311
test	113	1	311
test	245	1	311
test	19	1	311
test	19	1	311
test	113	2	311
test	262	2	311
test	245	2	311
test	207	2	311
test	113	3	311
test	245	3	311
test	113	3	311
test	113	3	311
test	113	3	311
test	113	4	311
test	19	4	311
test	19	4	311
