session	deer_id	occasion	trap.id
test	273	10	400
test	323	11	400
test	273	13	400
test	155	27	400
test	68	2	401
test	68	6	401
test	323	8	401
test	323	8	401
test	155	9	401
test	187	18	401
test	323	28	401
test	187	29	401
test	89	2	402
test	89	2	402
test	191	5	402
test	191	9	402
test	191	10	402
test	191	13	402
test	191	15	402
test	191	15	402
test	89	24	402
test	191	24	402
test	191	24	402
test	191	26	402
test	191	28	402
test	191	29	402
test	191	30	402
test	89	30	402
test	89	30	402
test	120	6	403
test	120	6	403
test	379	7	403
test	379	7	403
test	120	7	403
test	379	8	404
test	202	16	404
test	120	21	404
test	120	23	404
test	301	12	405
test	136	14	405
test	376	15	405
test	202	22	405
test	376	23	405
test	376	27	405
test	255	3	406
test	326	5	406
test	326	8	406
test	93	11	406
test	255	14	406
test	93	16	406
test	255	18	406
test	255	18	406
test	359	19	406
test	326	23	406
test	80	1	407
test	326	1	407
test	326	2	407
test	219	4	407
test	219	5	407
test	93	8	407
test	219	8	407
test	93	9	407
test	173	9	407
test	124	10	407
test	219	10	407
test	173	11	407
test	173	13	407
test	326	14	407
test	173	15	407
test	326	15	407
test	219	15	407
test	219	16	407
test	219	16	407
test	173	20	407
test	326	20	407
test	253	22	407
test	124	25	407
test	326	25	407
test	260	25	407
test	219	26	407
test	260	28	407
test	173	28	407
test	173	29	407
test	260	10	408
test	260	10	408
test	55	14	408
test	327	15	408
test	55	16	408
test	219	16	408
test	219	17	408
test	327	18	408
test	219	18	408
test	55	20	408
test	327	21	408
test	327	21	408
test	55	23	408
test	260	25	408
test	327	26	408
test	327	26	408
test	260	27	408
test	55	30	408
test	55	30	408
test	55	1	409
test	330	2	409
test	330	2	409
test	55	3	409
test	55	7	409
test	163	8	409
test	55	9	409
test	76	20	409
test	61	21	409
test	163	21	409
test	55	23	409
test	330	26	409
test	76	29	409
test	76	1	410
test	203	2	410
test	203	3	410
test	203	3	410
test	203	6	410
test	203	6	410
test	203	7	410
test	163	9	410
test	203	10	410
test	163	11	410
test	203	12	410
test	60	13	410
test	18	14	410
test	163	14	410
test	203	21	410
test	163	21	410
