session	deer_id	occasion	trap.id
test	18	7	200
test	155	1	201
test	155	2	201
test	136	1	202
test	136	1	202
test	155	13	202
test	95	6	204
test	95	11	204
test	95	20	204
test	95	26	204
test	95	26	204
test	95	29	204
test	95	29	204
test	95	29	204
test	95	30	204
test	95	6	205
test	95	6	205
test	68	16	206
test	68	16	206
test	68	23	207
test	139	1	208
test	139	2	208
test	139	5	208
test	139	7	208
test	139	10	208
test	139	12	208
test	139	14	208
test	60	16	208
test	139	16	208
test	139	17	208
test	139	18	208
test	60	19	208
test	60	19	208
test	139	20	208
test	139	23	208
test	139	26	208
test	60	29	208
test	139	29	208
test	71	2	209
test	42	3	209
test	36	4	209
test	71	4	209
test	36	4	209
test	139	6	209
test	36	7	209
test	42	7	209
test	42	8	209
test	36	8	209
test	71	9	209
test	42	9	209
test	36	11	209
test	71	12	209
test	42	12	209
test	130	13	209
test	36	14	209
test	71	14	209
test	71	15	209
test	36	16	209
test	36	18	209
test	36	18	209
test	130	18	209
test	36	18	209
test	71	20	209
test	130	20	209
test	71	21	209
test	187	21	209
test	42	21	209
test	23	23	209
test	130	23	209
test	36	24	209
test	71	26	209
test	36	28	209
test	36	28	209
test	71	29	209
test	36	29	209
test	36	29	209
test	71	30	209
test	36	30	209
test	36	30	209
test	71	3	210
test	130	3	210
test	43	4	210
test	176	5	210
test	170	6	210
test	156	12	210
test	170	16	210
test	130	17	210
test	42	22	210
test	43	25	210
test	176	30	210
test	188	2	212
test	188	9	212
test	188	20	212
test	188	25	212
test	188	28	212
test	188	2	213
test	188	2	213
test	132	2	213
test	132	5	213
test	132	5	213
test	132	6	213
test	132	11	213
test	132	12	213
test	132	12	213
test	132	14	213
test	132	14	213
test	132	16	213
test	132	17	213
test	132	18	213
test	132	20	213
test	188	21	213
test	132	22	213
test	132	22	213
test	132	23	213
test	132	24	213
test	137	7	214
test	137	13	214
test	137	15	214
test	137	18	214
test	137	19	214
test	137	23	214
test	146	26	214
test	146	27	214
test	52	1	215
test	52	1	215
test	52	1	215
test	52	3	215
test	52	3	215
test	52	4	215
test	52	7	215
test	52	7	215
test	50	7	215
test	50	8	215
test	52	11	215
test	52	12	215
test	52	13	215
test	52	14	215
test	67	15	215
test	146	15	215
test	146	15	215
test	146	15	215
test	52	16	215
test	52	16	215
test	146	17	215
test	52	19	215
test	52	21	215
test	52	21	215
test	67	22	215
test	52	23	215
test	146	28	215
test	52	29	215
test	52	29	215
test	52	30	215
test	52	30	215
test	37	3	216
test	67	5	216
test	126	13	216
test	67	15	216
test	67	19	216
test	50	20	216
test	67	20	216
test	67	20	216
test	52	20	216
test	52	20	216
test	67	21	216
test	1	22	216
test	1	28	216
test	1	28	216
test	126	1	217
test	126	3	217
test	126	4	217
test	126	5	217
test	91	5	217
test	91	7	217
test	91	7	217
test	91	7	217
test	1	7	217
test	126	7	217
test	1	8	217
test	1	8	217
test	1	9	217
test	126	9	217
test	126	11	217
test	1	12	217
test	91	13	217
test	126	13	217
test	126	14	217
test	49	14	217
test	126	16	217
test	126	17	217
test	126	17	217
test	49	18	217
test	126	21	217
test	126	22	217
test	126	23	217
test	49	23	217
test	126	25	217
test	126	26	217
test	126	27	217
test	1	29	217
test	158	29	217
test	1	29	217
test	126	29	217
test	126	30	217
test	91	30	217
test	183	12	220
test	183	12	220
test	75	7	221
test	29	26	221
test	29	26	221
test	75	29	221
test	147	1	222
test	147	1	222
test	147	5	222
test	75	6	222
test	154	6	222
test	147	8	222
test	147	8	222
test	147	11	222
test	147	11	222
test	147	13	222
test	154	15	222
test	147	15	222
test	147	16	222
test	13	16	222
test	13	16	222
test	147	17	222
test	147	20	222
test	147	21	222
test	147	21	222
test	147	21	222
test	147	22	222
test	154	23	222
test	154	23	222
test	147	25	222
test	147	25	222
test	147	26	222
test	147	27	222
test	29	28	222
test	13	10	223
test	8	2	224
test	150	4	224
test	150	5	224
test	150	9	224
test	150	9	224
test	150	13	224
test	74	13	224
test	150	15	224
test	150	15	224
test	150	18	224
test	150	19	224
test	150	24	224
test	150	26	224
test	150	28	224
test	86	19	227
test	152	15	228
test	152	2	229
test	142	3	229
test	142	6	229
test	152	10	229
test	142	18	229
test	142	18	229
test	142	21	229
test	142	27	229
test	142	27	229
test	58	2	230
test	59	6	230
test	58	13	230
test	59	18	230
test	117	1	231
test	117	13	231
test	46	16	231
test	117	20	231
test	46	20	231
test	46	25	231
test	46	27	231
test	46	29	231
test	117	2	232
test	117	2	232
test	117	3	232
test	121	12	232
test	117	22	232
test	117	22	232
test	117	26	232
test	117	26	232
test	162	28	232
test	4	1	233
test	20	2	233
test	20	12	233
test	20	17	233
test	20	19	233
test	20	20	233
test	20	22	233
test	20	25	233
test	4	3	234
test	4	9	234
test	4	10	234
test	4	11	234
test	4	13	234
test	4	14	234
test	4	14	234
test	20	15	234
test	4	17	234
test	4	22	234
test	4	30	234
test	4	30	234
