session	deer_id	occasion	trap.id
test	104	21	400
test	382	7	401
test	382	7	401
test	326	8	401
test	104	10	401
test	104	12	401
test	104	12	401
test	326	15	401
test	326	15	401
test	104	16	401
test	104	17	401
test	104	18	401
test	104	19	401
test	382	20	401
test	382	21	401
test	321	23	401
test	321	23	401
test	104	24	401
test	104	24	401
test	104	25	401
test	382	27	401
test	382	27	401
test	104	28	401
test	395	1	402
test	109	2	402
test	109	2	402
test	109	3	402
test	109	4	402
test	109	5	402
test	109	10	402
test	109	15	402
test	109	19	402
test	109	19	402
test	109	20	402
test	109	20	402
test	109	23	402
test	395	24	402
test	109	24	402
test	109	28	402
test	132	30	402
test	14	1	403
test	235	1	403
test	14	2	403
test	235	4	403
test	157	6	403
test	235	6	403
test	261	6	403
test	235	7	403
test	235	8	403
test	235	8	403
test	109	12	403
test	235	13	403
test	14	17	403
test	235	20	403
test	235	20	403
test	261	21	403
test	235	25	403
test	235	26	403
test	253	7	404
test	63	18	404
test	379	1	405
test	379	3	405
test	379	7	405
test	379	7	405
test	379	7	405
test	379	8	405
test	379	9	405
test	213	10	405
test	379	10	405
test	379	11	405
test	379	11	405
test	379	11	405
test	379	12	405
test	379	18	405
test	379	19	405
test	379	19	405
test	379	20	405
test	379	20	405
test	379	21	405
test	379	21	405
test	379	22	405
test	379	22	405
test	379	24	405
test	379	27	405
test	379	27	405
test	379	28	405
test	379	29	405
test	330	1	406
test	301	1	406
test	301	3	406
test	301	4	406
test	325	5	406
test	301	6	406
test	32	8	406
test	325	9	406
test	330	9	406
test	330	9	406
test	301	10	406
test	301	10	406
test	301	11	406
test	301	12	406
test	330	16	406
test	330	17	406
test	301	20	406
test	301	20	406
test	301	21	406
test	301	22	406
test	330	22	406
test	301	22	406
test	301	23	406
test	301	25	406
test	301	26	406
test	301	26	406
test	325	27	406
test	301	28	406
test	301	28	406
test	301	29	406
test	301	29	406
test	301	29	406
test	296	4	407
test	296	4	407
test	296	5	407
test	296	8	407
test	296	8	407
test	296	13	407
test	217	14	407
test	217	14	407
test	292	14	407
test	296	15	407
test	292	15	407
test	150	18	407
test	1	24	407
test	292	25	407
test	292	26	407
test	188	27	407
test	296	29	407
test	296	4	408
test	150	5	408
test	83	5	408
test	83	12	408
test	83	13	408
test	248	24	408
test	248	24	408
test	4	1	409
test	86	2	409
test	4	4	409
test	4	4	409
test	4	5	409
test	4	7	409
test	4	11	409
test	4	14	409
test	86	14	409
test	368	14	409
test	4	16	409
test	4	17	409
test	4	18	409
test	4	18	409
test	4	20	409
test	4	24	409
test	4	25	409
test	4	25	409
test	86	5	410
test	381	9	410
test	319	17	410
test	86	19	410
test	381	21	410
test	322	24	410
test	143	5	411
test	319	5	411
test	319	10	411
test	319	16	411
test	319	17	411
test	319	20	411
test	269	1	412
test	313	2	412
test	269	2	412
test	269	2	412
test	269	3	412
test	269	3	412
test	269	3	412
test	313	4	412
test	269	4	412
test	269	5	412
test	269	6	412
test	313	6	412
test	269	6	412
test	269	6	412
test	313	7	412
test	313	7	412
test	313	7	412
test	15	8	412
test	269	8	412
test	269	9	412
test	15	9	412
test	269	9	412
test	269	9	412
test	15	10	412
test	5	11	412
test	313	11	412
test	313	11	412
test	269	13	412
test	269	13	412
test	5	13	412
test	313	14	412
test	269	16	412
test	269	16	412
test	269	17	412
test	293	17	412
test	313	17	412
test	269	18	412
test	269	18	412
test	313	18	412
test	15	19	412
test	313	19	412
test	269	20	412
test	269	20	412
test	293	20	412
test	313	21	412
test	269	21	412
test	269	23	412
test	269	23	412
test	269	23	412
test	313	24	412
test	269	24	412
test	21	24	412
test	313	25	412
test	269	25	412
test	269	25	412
test	313	25	412
test	269	26	412
test	269	27	412
test	269	28	412
test	269	28	412
test	293	28	412
test	313	28	412
test	281	29	412
test	269	29	412
test	5	30	412
test	313	30	412
test	293	30	412
test	269	30	412
test	178	3	413
test	21	5	413
test	178	8	413
test	178	19	413
test	15	30	413
test	178	24	414
test	92	1	415
test	92	2	415
test	92	2	415
test	92	5	415
test	92	7	415
test	92	13	415
test	92	18	415
test	51	19	415
test	92	20	415
test	92	20	415
test	92	21	415
test	92	21	415
test	92	27	415
test	92	27	415
test	92	29	415
test	272	3	416
test	272	3	416
test	121	4	416
test	121	4	416
test	121	5	416
test	121	5	416
test	121	8	416
test	121	15	416
test	26	17	416
test	92	17	416
test	92	17	416
test	121	17	416
test	121	18	416
test	121	20	416
test	121	24	416
test	121	24	416
test	121	25	416
test	121	28	416
test	121	28	416
test	144	22	417
test	144	22	417
test	144	26	417
test	121	27	417
test	144	30	417
test	306	1	418
test	306	1	418
test	306	2	418
test	306	2	418
test	306	4	418
test	306	7	418
test	306	8	418
test	306	9	418
test	306	10	418
test	300	12	418
test	300	13	418
test	306	13	418
test	306	13	418
test	306	13	418
test	306	15	418
test	306	15	418
test	300	15	418
test	306	16	418
test	306	16	418
test	306	17	418
test	306	18	418
test	306	18	418
test	300	19	418
