session	deer_id	occasion	trap.id
test	96	8	201
test	96	8	201
test	96	10	201
test	96	15	201
test	96	19	201
test	96	29	201
test	96	6	202
test	96	6	202
test	23	3	204
test	23	8	204
test	23	9	204
test	23	12	204
test	23	12	204
test	23	20	204
test	30	20	204
test	30	20	204
test	23	21	204
test	23	21	204
test	74	1	205
test	74	1	205
test	74	1	205
test	23	6	205
test	74	9	205
test	35	9	205
test	35	10	205
test	23	17	205
test	74	18	205
test	74	19	205
test	74	22	205
test	72	4	206
test	72	7	206
test	72	23	206
test	24	2	207
test	24	3	207
test	36	3	207
test	24	4	207
test	24	4	207
test	24	7	207
test	24	7	207
test	24	9	207
test	24	10	207
test	24	12	207
test	24	12	207
test	24	13	207
test	24	18	207
test	24	19	207
test	24	21	207
test	24	25	207
test	24	26	207
test	24	26	207
test	24	27	207
test	24	29	207
test	24	29	207
test	184	7	208
test	184	9	208
test	80	11	208
test	24	18	208
test	184	19	208
test	184	26	208
test	184	26	208
test	184	28	208
test	161	2	209
test	161	2	209
test	80	3	209
test	161	10	209
test	80	14	209
test	161	18	209
test	80	24	209
test	80	25	209
test	80	26	209
test	68	1	210
test	68	3	210
test	68	5	210
test	68	5	210
test	68	5	210
test	68	9	210
test	68	13	210
test	162	15	210
test	162	15	210
test	68	15	210
test	68	23	210
test	68	27	210
test	68	30	210
test	196	4	211
test	196	4	211
test	172	4	211
test	196	5	211
test	129	12	212
test	129	17	212
test	129	25	212
test	129	25	212
test	129	4	213
test	174	11	213
test	174	11	213
test	174	19	213
test	129	22	213
test	129	28	213
test	99	5	215
test	99	7	215
test	99	18	215
test	99	5	216
test	157	8	216
test	157	10	216
test	157	13	216
test	99	15	216
test	27	18	216
test	99	22	216
test	157	26	216
test	27	28	216
test	113	30	217
test	70	2	218
test	70	4	218
test	70	5	218
test	131	7	218
test	70	7	218
test	126	8	218
test	126	8	218
test	70	8	218
test	126	9	218
test	126	10	218
test	126	17	218
test	126	17	218
test	70	18	218
test	70	19	218
test	70	19	218
test	70	19	218
test	126	20	218
test	126	21	218
test	131	21	218
test	131	21	218
test	126	22	218
test	126	22	218
test	70	22	218
test	122	24	218
test	126	25	218
test	126	25	218
test	126	27	218
test	70	29	218
test	122	26	219
test	131	27	219
test	156	4	220
test	66	16	220
test	156	18	220
test	156	18	220
test	156	21	220
test	156	22	220
test	156	23	220
test	156	24	220
test	66	26	220
test	181	1	221
test	0	11	221
test	0	18	221
test	0	20	221
test	0	23	221
test	0	23	221
test	0	25	221
test	0	29	221
test	138	6	222
test	138	6	222
test	181	6	222
test	138	8	222
test	138	8	222
test	91	9	222
test	181	21	222
test	138	21	222
test	17	2	223
test	17	2	223
test	17	10	223
test	91	11	223
test	91	12	223
test	91	12	223
test	91	26	223
test	130	6	224
test	146	6	227
test	146	6	227
test	189	10	227
test	146	11	227
test	189	16	227
test	146	24	227
test	189	25	227
test	189	26	227
test	146	1	228
test	146	3	228
test	124	3	228
test	146	5	228
test	124	6	228
test	124	6	228
test	146	7	228
test	146	9	228
test	124	10	228
test	124	10	228
test	146	18	228
test	146	24	228
test	101	24	228
test	124	26	228
test	124	26	228
test	146	27	228
test	124	29	228
test	191	1	229
test	191	2	229
test	191	2	229
test	191	3	229
test	191	5	229
test	191	5	229
test	191	6	229
test	191	7	229
test	191	7	229
test	191	7	229
test	191	7	229
test	191	10	229
test	191	13	229
test	191	15	229
test	191	16	229
test	191	18	229
test	191	18	229
test	191	20	229
test	101	22	229
test	191	24	229
test	124	26	229
test	191	27	229
test	191	28	229
test	191	28	229
test	191	28	229
test	191	29	229
test	191	29	229
test	191	30	229
test	78	20	230
test	78	20	230
test	78	22	230
test	78	26	230
test	78	27	230
test	78	27	230
test	144	1	231
test	144	2	231
test	144	5	231
test	144	5	231
test	144	5	231
test	144	5	231
test	144	8	231
test	144	10	231
test	144	11	231
test	144	11	231
test	144	11	231
test	78	11	231
test	144	12	231
test	144	12	231
test	144	13	231
test	144	14	231
test	144	16	231
test	144	16	231
test	144	17	231
test	144	18	231
test	144	18	231
test	144	20	231
test	144	20	231
test	144	21	231
test	144	22	231
test	144	23	231
test	144	25	231
test	144	25	231
test	144	26	231
test	144	30	231
test	144	30	231
test	123	2	232
test	123	2	232
test	20	4	232
test	20	4	232
test	123	7	232
test	85	8	232
test	123	8	232
test	123	8	232
test	123	9	232
test	123	11	232
test	123	11	232
test	123	11	232
test	123	13	232
test	123	15	232
test	123	15	232
test	123	17	232
test	123	17	232
test	123	17	232
test	123	17	232
test	85	20	232
test	123	20	232
test	123	21	232
test	123	22	232
test	123	24	232
test	85	24	232
test	20	24	232
test	123	24	232
test	123	25	232
test	20	27	232
test	3	1	233
test	150	2	233
test	3	3	233
test	150	4	233
test	150	7	233
test	150	7	233
test	150	7	233
test	3	18	233
test	150	20	233
test	150	25	233
test	150	27	233
test	150	29	233
test	123	30	233
test	108	2	234
test	108	3	234
test	150	25	234
test	152	2	235
test	108	5	235
test	108	6	235
test	180	7	235
test	152	18	235
test	11	19	235
test	152	21	235
test	152	26	235
test	152	26	235
test	102	28	235
