session	deer_id	occasion	trap.id
test	45	1	360
test	96	1	360
test	96	2	360
test	96	4	360
test	45	5	360
test	96	16	360
test	96	19	360
test	45	21	360
test	96	21	360
test	96	23	360
test	96	23	360
test	45	23	360
test	45	25	360
test	96	26	360
test	96	26	360
test	96	27	360
test	45	28	360
test	45	29	360
test	45	29	360
test	96	30	360
test	117	4	361
test	41	6	361
test	41	9	361
test	144	10	361
test	144	11	361
test	41	11	361
test	117	14	361
test	41	14	361
test	144	15	361
test	41	18	361
test	80	19	361
test	41	24	361
test	41	25	361
test	144	30	361
test	144	30	361
test	302	1	362
test	186	1	362
test	302	2	362
test	302	2	362
test	302	3	362
test	117	3	362
test	302	5	362
test	302	6	362
test	107	6	362
test	107	6	362
test	302	6	362
test	302	7	362
test	302	7	362
test	302	7	362
test	186	8	362
test	302	11	362
test	302	11	362
test	107	11	362
test	302	12	362
test	302	13	362
test	302	14	362
test	302	14	362
test	186	15	362
test	186	15	362
test	302	15	362
test	186	16	362
test	302	17	362
test	302	19	362
test	302	20	362
test	186	20	362
test	302	21	362
test	302	21	362
test	302	22	362
test	302	23	362
test	186	23	362
test	302	24	362
test	302	25	362
test	302	27	362
test	186	29	362
test	186	29	362
test	302	30	362
test	126	2	363
test	346	3	363
test	346	8	363
test	346	14	363
test	346	14	363
test	346	15	363
test	126	15	363
test	346	15	363
test	346	20	363
test	346	21	363
test	346	21	363
test	107	21	363
test	107	21	363
test	346	26	363
test	346	26	363
test	126	3	364
test	126	4	364
test	126	4	364
test	126	5	364
test	172	5	364
test	172	5	364
test	126	10	364
test	126	13	364
test	126	13	364
test	126	16	364
test	126	16	364
test	126	16	364
test	126	21	364
test	126	21	364
test	126	21	364
test	126	22	364
test	126	23	364
test	126	24	364
test	126	24	364
test	126	24	364
test	126	25	364
test	126	25	364
test	126	26	364
test	126	27	364
test	126	28	364
test	126	29	364
test	346	29	364
test	126	29	364
test	172	30	364
test	87	1	365
test	87	1	365
test	332	1	365
test	87	2	365
test	111	2	365
test	332	2	365
test	87	3	365
test	172	3	365
test	87	4	365
test	332	4	365
test	87	5	365
test	87	5	365
test	87	6	365
test	332	7	365
test	87	7	365
test	87	7	365
test	27	8	365
test	87	8	365
test	87	9	365
test	332	9	365
test	87	10	365
test	332	10	365
test	87	10	365
test	87	11	365
test	87	11	365
test	87	12	365
test	111	12	365
test	87	15	365
test	87	15	365
test	87	15	365
test	332	17	365
test	87	18	365
test	87	18	365
test	87	19	365
test	87	21	365
test	87	22	365
test	87	23	365
test	111	23	365
test	87	24	365
test	111	24	365
test	111	24	365
test	87	25	365
test	87	25	365
test	87	26	365
test	332	26	365
test	87	27	365
test	87	27	365
test	87	28	365
test	111	29	365
test	87	30	365
test	87	30	365
test	87	30	365
test	87	30	365
test	287	1	366
test	287	3	366
test	85	4	366
test	85	6	366
test	85	6	366
test	85	10	366
test	85	14	366
test	85	16	366
test	85	16	366
test	287	16	366
test	85	17	366
test	85	19	366
test	85	19	366
test	85	20	366
test	85	21	366
test	287	23	366
test	85	24	366
test	85	26	366
test	85	27	366
test	85	28	366
test	85	29	366
test	85	29	366
test	253	1	367
test	73	3	367
test	2	3	367
test	2	3	367
test	2	3	367
test	253	6	367
test	2	8	367
test	253	8	367
test	2	8	367
test	253	12	367
test	253	12	367
test	253	18	367
test	253	20	367
test	2	20	367
test	253	21	367
test	253	21	367
test	2	21	367
test	2	22	367
test	253	22	367
test	2	23	367
test	253	25	367
test	253	26	367
test	253	27	367
test	253	30	367
test	73	2	368
test	73	2	368
test	37	3	368
test	343	3	368
test	268	4	368
test	130	4	368
test	268	5	368
test	268	5	368
test	253	6	368
test	37	8	368
test	130	9	368
test	299	9	368
test	130	11	368
test	130	11	368
test	130	12	368
test	99	12	368
test	73	12	368
test	130	14	368
test	130	14	368
test	37	14	368
test	73	15	368
test	130	18	368
test	268	22	368
test	73	23	368
test	343	23	368
test	73	25	368
test	99	25	368
test	130	26	368
test	130	26	368
test	268	27	368
test	268	27	368
test	253	29	368
test	268	30	368
test	268	30	368
test	299	3	369
test	241	4	369
test	343	5	369
test	248	11	369
test	248	11	369
test	343	12	369
test	343	16	369
test	299	21	369
test	299	21	369
test	343	25	369
test	343	26	369
test	343	26	369
test	130	29	369
test	343	30	369
test	330	1	370
test	330	1	370
test	248	6	370
test	156	28	370
test	248	30	370
test	248	30	370
test	330	1	371
test	330	2	371
test	330	2	371
test	330	2	371
