session	deer_id	occasion	trap.id
test	324	1	400
test	359	2	400
test	180	6	400
test	324	7	400
test	359	8	400
test	359	8	400
test	359	16	400
test	359	16	400
test	324	23	400
test	324	23	400
test	359	26	400
test	324	29	400
test	324	30	400
test	160	5	401
test	237	11	401
test	237	13	401
test	237	17	401
test	230	3	402
test	237	8	402
test	230	9	402
test	230	12	402
test	237	12	402
test	230	19	402
test	230	19	402
test	237	19	402
test	237	19	402
test	230	24	402
test	230	25	402
test	237	26	402
test	237	26	402
test	110	28	402
test	237	30	402
test	110	1	403
test	110	1	403
test	110	2	403
test	304	3	403
test	110	4	403
test	169	4	403
test	304	4	403
test	110	4	403
test	169	6	403
test	169	6	403
test	110	6	403
test	169	7	403
test	110	7	403
test	110	7	403
test	304	8	403
test	110	9	403
test	110	9	403
test	110	9	403
test	304	10	403
test	169	10	403
test	110	10	403
test	110	11	403
test	169	11	403
test	110	11	403
test	304	11	403
test	110	12	403
test	169	12	403
test	110	12	403
test	230	15	403
test	169	15	403
test	110	16	403
test	169	16	403
test	110	17	403
test	204	17	403
test	230	18	403
test	110	18	403
test	169	19	403
test	169	20	403
test	304	20	403
test	110	20	403
test	110	21	403
test	304	21	403
test	110	21	403
test	304	22	403
test	110	23	403
test	304	23	403
test	110	24	403
test	110	25	403
test	169	25	403
test	169	26	403
test	304	29	403
test	110	29	403
test	110	29	403
test	110	30	403
test	204	3	404
test	30	6	404
test	204	8	404
test	204	13	404
test	30	14	404
test	171	14	404
test	204	15	404
test	109	15	404
test	109	15	404
test	30	16	404
test	30	16	404
test	30	17	404
test	109	17	404
test	30	19	404
test	30	20	404
test	171	21	404
test	171	23	404
test	30	23	404
test	30	28	404
test	204	28	404
test	17	1	405
test	200	7	405
test	249	10	405
test	249	12	405
test	30	13	405
test	249	15	405
test	249	15	405
test	277	26	405
test	200	26	405
test	249	27	405
test	249	28	405
test	200	30	405
test	290	1	406
test	163	6	406
test	290	9	406
test	163	14	406
test	67	14	406
test	67	14	406
test	290	21	406
test	290	22	406
test	163	24	406
test	395	24	406
test	163	24	406
test	290	28	406
test	355	1	407
test	355	1	407
test	355	2	407
test	355	4	407
test	284	5	407
test	355	5	407
test	355	6	407
test	318	6	407
test	355	6	407
test	355	9	407
test	355	12	407
test	355	12	407
test	355	13	407
test	355	13	407
test	355	15	407
test	355	16	407
test	355	17	407
test	355	18	407
test	355	18	407
test	355	18	407
test	355	20	407
test	355	22	407
test	395	23	407
test	318	24	407
test	290	25	407
test	355	26	407
test	318	26	407
test	318	26	407
test	7	27	407
test	7	1	408
test	7	2	408
test	7	19	408
test	7	29	408
test	367	4	409
test	154	13	409
test	131	17	409
test	131	17	409
test	339	26	409
test	367	27	409
test	154	1	410
test	339	1	410
test	154	2	410
test	154	2	410
test	339	2	410
test	339	3	410
test	154	3	410
test	154	4	410
test	339	7	410
test	185	8	410
test	109	10	410
test	339	10	410
test	339	10	410
test	339	16	410
test	339	16	410
test	166	19	410
test	154	21	410
test	339	23	410
test	154	26	410
