session	deer_id	occasion	trap.id
test	369	16	401
test	369	16	401
test	369	19	401
test	369	21	401
test	88	8	402
test	88	10	402
test	369	11	402
test	88	15	402
test	184	8	403
test	279	13	403
test	151	16	403
test	279	18	403
test	184	19	403
test	184	19	403
test	166	20	403
test	279	21	403
test	166	4	404
test	166	6	404
test	166	6	404
test	166	8	404
test	151	8	404
test	286	9	404
test	21	9	404
test	150	10	404
test	150	10	404
test	166	12	404
test	151	13	404
test	151	13	404
test	21	16	404
test	166	19	404
test	166	20	404
test	21	23	404
test	21	23	404
test	166	23	404
test	166	23	404
test	21	25	404
test	166	26	404
test	21	27	404
test	166	27	404
test	166	28	404
test	166	28	404
test	21	30	404
test	21	30	404
test	149	6	405
test	21	6	405
test	149	6	405
test	21	8	405
test	286	12	405
test	21	25	405
test	160	1	406
test	160	2	406
test	160	7	406
test	215	7	406
test	215	7	406
test	215	8	406
test	215	9	406
test	160	13	406
test	160	14	406
test	160	14	406
test	215	15	406
test	160	18	406
test	160	18	406
test	215	19	406
test	160	22	406
test	160	22	406
test	215	23	406
test	160	24	406
test	215	26	406
test	215	26	406
test	160	27	406
test	215	30	406
test	76	2	407
test	79	2	407
test	76	3	407
test	79	3	407
test	79	4	407
test	79	5	407
test	79	6	407
test	79	9	407
test	76	9	407
test	239	10	407
test	79	10	407
test	79	12	407
test	79	13	407
test	79	13	407
test	79	14	407
test	79	14	407
test	79	14	407
test	79	15	407
test	79	18	407
test	76	19	407
test	79	21	407
test	79	22	407
test	79	24	407
test	79	24	407
test	79	25	407
test	79	25	407
test	79	26	407
test	79	26	407
test	79	27	407
test	79	27	407
test	79	27	407
test	79	28	407
test	324	3	408
test	324	8	408
test	324	14	408
test	239	19	408
test	239	20	408
test	324	22	408
test	239	24	408
test	239	24	408
test	324	25	408
test	324	28	408
test	239	29	408
test	239	29	408
test	312	30	408
test	312	30	408
test	312	1	409
test	372	3	409
test	312	4	409
test	287	4	409
test	324	5	409
test	324	5	409
test	312	7	409
test	312	7	409
test	372	10	409
test	312	10	409
test	312	10	409
test	285	11	409
test	372	12	409
test	372	12	409
test	312	13	409
test	312	14	409
test	324	18	409
test	324	19	409
test	287	26	409
test	312	26	409
test	312	26	409
test	312	26	409
test	312	30	409
test	287	30	409
test	144	4	410
test	285	5	410
test	287	6	410
test	285	6	410
test	287	10	410
test	285	11	410
test	285	11	410
test	285	11	410
test	285	11	410
test	285	11	410
test	285	12	410
test	285	12	410
test	37	14	410
test	285	15	410
test	285	17	410
test	285	19	410
test	287	20	410
test	285	21	410
test	285	24	410
test	265	2	411
test	265	3	411
test	265	4	411
test	265	4	411
test	75	4	411
test	265	5	411
test	75	5	411
test	173	6	411
test	274	6	411
test	265	9	411
test	274	9	411
test	265	10	411
test	265	10	411
test	265	11	411
test	265	11	411
test	75	12	411
test	173	13	411
test	274	13	411
test	386	13	411
test	274	15	411
test	75	15	411
test	386	17	411
test	386	17	411
test	173	19	411
test	75	19	411
test	386	19	411
test	75	19	411
test	386	21	411
test	386	21	411
test	265	22	411
test	265	23	411
test	274	24	411
test	75	24	411
test	274	25	411
test	265	26	411
test	75	26	411
test	75	26	411
test	386	29	411
test	265	29	411
test	265	29	411
test	291	4	412
test	176	5	412
test	16	11	412
test	16	11	412
test	281	14	412
test	291	17	412
test	16	18	412
test	281	19	412
test	16	23	412
test	16	25	412
test	63	26	412
test	63	26	412
test	16	26	412
test	281	26	412
test	281	27	412
test	362	27	412
test	281	30	412
test	281	30	412
test	349	1	413
test	41	4	413
test	362	4	413
test	362	4	413
test	349	4	413
test	291	6	413
test	291	6	413
test	41	7	413
test	16	9	413
test	245	11	413
test	291	11	413
test	291	13	413
test	245	13	413
test	362	13	413
test	362	13	413
test	362	14	413
test	362	14	413
test	362	14	413
test	110	18	413
test	16	19	413
test	41	20	413
test	362	20	413
test	245	20	413
test	110	24	413
test	110	24	413
test	245	27	413
test	41	29	413
test	16	30	413
test	291	30	413
test	349	30	413
test	349	30	413
test	78	5	414
test	78	5	414
test	41	5	414
test	349	5	414
test	349	5	414
test	349	7	414
test	349	7	414
test	78	7	414
test	41	8	414
test	41	12	414
test	41	14	414
test	349	14	414
test	41	15	414
test	349	15	414
test	42	15	414
test	78	18	414
test	262	27	414
test	41	27	414
test	78	28	414
test	42	29	414
test	78	29	414
test	41	30	414
test	241	7	415
test	129	11	415
test	262	15	415
test	262	16	415
test	134	20	415
test	129	23	415
test	129	23	415
test	262	23	415
test	262	25	415
test	78	26	415
test	241	28	415
test	370	2	416
test	370	2	416
test	162	4	416
test	162	4	416
test	129	4	416
test	129	6	416
test	162	7	416
test	129	9	416
test	140	9	416
test	140	9	416
test	180	9	416
test	129	11	416
test	129	12	416
test	180	12	416
test	180	15	416
test	129	16	416
test	129	17	416
test	162	17	416
test	180	18	416
test	180	19	416
test	180	20	416
test	180	21	416
test	180	25	416
test	180	26	416
test	129	28	416
test	180	30	416
test	180	30	416
test	284	19	417
test	25	21	417
test	25	30	417
test	294	1	418
test	142	6	418
test	294	8	418
test	294	8	418
test	294	9	418
test	294	10	418
test	294	10	418
test	294	12	418
test	142	18	418
test	294	22	418
test	294	22	418
test	294	24	418
test	294	24	418
test	294	24	418
test	294	24	418
test	294	25	418
test	294	25	418
test	142	28	418
test	185	2	419
test	142	2	419
test	142	2	419
test	185	5	419
test	356	6	419
test	356	8	419
test	101	9	419
test	101	10	419
test	101	11	419
test	101	11	419
test	356	13	419
test	101	15	419
test	344	18	419
test	344	18	419
test	356	20	419
test	142	21	419
test	356	22	419
test	356	27	419
test	185	28	419
test	154	1	420
test	154	2	420
test	254	2	420
test	185	3	420
test	185	3	420
test	344	3	420
test	12	4	420
test	254	5	420
test	185	11	420
test	185	11	420
test	185	12	420
test	254	14	420
test	254	16	420
test	185	16	420
test	344	17	420
test	344	17	420
test	254	18	420
test	344	20	420
test	254	20	420
test	344	21	420
test	344	22	420
test	254	26	420
test	40	6	421
test	275	11	421
test	40	13	421
test	14	18	421
test	14	20	421
test	275	22	421
test	275	23	421
test	14	26	421
test	14	26	421
test	14	26	421
test	194	29	421
test	366	1	422
test	366	1	422
test	366	2	422
test	325	3	422
test	366	4	422
test	117	6	422
test	366	6	422
test	117	6	422
test	117	8	422
test	366	8	422
test	366	9	422
test	366	12	422
test	366	12	422
test	366	12	422
test	366	13	422
test	366	13	422
test	366	14	422
test	366	18	422
test	275	20	422
test	366	21	422
test	366	22	422
test	366	22	422
test	366	22	422
test	366	26	422
test	366	26	422
test	366	26	422
test	366	27	422
test	366	27	422
test	366	28	422
test	366	29	422
test	366	30	422
test	33	13	423
test	33	17	423
test	33	17	423
test	206	22	423
test	33	27	423
test	171	2	424
test	100	2	424
test	100	3	424
test	100	4	424
test	100	4	424
test	0	8	424
test	100	9	424
test	171	10	424
test	100	13	424
test	100	13	424
test	137	14	424
test	137	14	424
test	137	17	424
test	100	28	424
test	100	28	424
test	18	2	425
test	18	2	425
test	18	3	425
test	18	5	425
test	18	6	425
test	18	6	425
test	18	6	425
test	152	10	425
test	152	12	425
test	18	12	425
test	152	14	425
test	18	15	425
test	152	16	425
test	18	16	425
test	18	17	425
test	18	18	425
test	18	19	425
test	18	19	425
test	18	21	425
test	18	21	425
test	18	22	425
test	18	23	425
test	18	23	425
test	18	23	425
test	18	23	425
test	18	29	425
test	18	29	425
test	152	30	425
test	152	30	425
test	18	30	425
test	350	2	426
test	293	2	426
test	373	2	426
test	373	2	426
test	60	2	426
test	293	2	426
test	293	5	426
test	373	6	426
test	60	7	426
test	293	11	426
test	373	11	426
test	152	13	426
test	373	13	426
test	373	14	426
test	373	18	426
test	18	18	426
test	373	18	426
test	373	18	426
test	373	19	426
test	293	19	426
test	293	19	426
test	293	20	426
test	152	21	426
test	293	22	426
test	373	23	426
test	373	23	426
test	293	25	426
test	60	25	426
test	373	25	426
test	293	26	426
