session	deer_id	occasion	trap.id
test	243	2	400
test	243	3	400
test	243	4	400
test	243	4	400
test	243	4	400
test	243	7	400
test	243	8	400
test	243	10	400
test	361	10	400
test	243	10	400
test	289	17	400
test	289	17	400
test	243	18	400
test	243	18	400
test	16	20	400
test	243	22	400
test	208	27	400
test	208	27	400
test	313	1	401
test	313	1	401
test	313	4	401
test	243	4	401
test	243	9	401
test	360	9	401
test	313	11	401
test	313	11	401
test	361	16	401
test	313	18	401
test	313	19	401
test	313	21	401
test	313	21	401
test	313	21	401
test	313	24	401
test	243	29	401
test	360	5	402
test	313	27	402
test	360	29	402
test	395	2	403
test	395	2	403
test	395	8	403
test	395	8	403
test	42	8	403
test	291	8	403
test	395	11	403
test	395	11	403
test	20	12	403
test	42	16	403
test	42	16	403
test	291	16	403
test	43	30	403
test	43	1	404
test	31	1	404
test	31	2	404
test	43	3	404
test	31	3	404
test	31	3	404
test	291	3	404
test	31	3	404
test	43	6	404
test	31	6	404
test	31	6	404
test	43	8	404
test	43	9	404
test	43	9	404
test	31	9	404
test	65	9	404
test	20	11	404
test	20	13	404
test	31	14	404
test	31	15	404
test	291	15	404
test	291	15	404
test	31	19	404
test	20	19	404
test	20	19	404
test	65	20	404
test	65	20	404
test	292	21	404
test	43	21	404
test	86	21	404
test	31	22	404
test	31	22	404
test	31	24	404
test	20	24	404
test	291	25	404
test	43	25	404
test	43	25	404
test	20	26	404
test	31	26	404
test	31	27	404
test	31	27	404
test	65	1	405
test	65	5	405
test	65	6	405
test	118	7	405
test	65	8	405
test	118	8	405
test	96	9	405
test	86	9	405
test	96	13	405
test	65	13	405
test	65	14	405
test	96	15	405
test	118	15	405
test	118	16	405
test	59	22	405
test	96	23	405
test	118	24	405
test	96	24	405
test	96	24	405
test	65	25	405
test	96	27	405
test	96	28	405
test	355	3	406
test	149	7	406
test	149	7	406
test	149	6	407
test	267	6	408
test	179	7	408
test	179	9	408
test	267	12	408
test	179	20	408
test	379	25	408
test	251	29	408
test	353	1	409
test	353	1	409
test	251	1	409
test	384	2	409
test	384	3	409
test	384	5	409
test	384	11	409
test	384	12	409
test	384	12	409
test	384	13	409
test	384	15	409
test	384	16	409
test	384	22	409
test	384	24	409
test	267	27	409
test	384	27	409
test	384	29	409
test	353	1	410
test	353	5	410
test	353	9	410
test	353	12	410
test	353	18	410
test	353	23	410
test	353	24	410
test	73	27	410
test	73	27	410
test	353	29	410
test	305	1	411
test	305	3	411
test	205	3	411
test	205	3	411
test	73	8	411
test	73	21	411
test	305	23	411
test	305	25	411
test	146	25	411
test	146	27	411
test	146	28	411
test	253	1	412
test	253	1	412
test	209	3	412
test	260	5	412
test	260	6	412
test	159	8	412
test	260	9	412
test	209	18	412
test	209	20	412
test	116	23	412
test	260	27	412
test	29	1	413
test	29	2	413
test	101	2	413
test	101	5	413
test	21	5	413
test	29	6	413
test	29	8	413
test	29	8	413
test	101	9	413
test	29	11	413
test	21	12	413
test	21	12	413
test	29	15	413
test	29	16	413
test	29	18	413
test	347	20	413
test	21	21	413
test	382	21	413
test	21	21	413
test	29	21	413
test	101	22	413
test	347	23	413
test	347	23	413
test	29	24	413
test	29	26	413
test	382	28	413
test	347	29	413
test	15	1	414
test	15	1	414
test	21	4	414
test	21	6	414
test	15	6	414
test	379	7	414
test	21	8	414
test	21	9	414
test	21	10	414
test	21	10	414
test	21	10	414
test	101	11	414
test	15	11	414
test	15	11	414
test	21	13	414
test	21	14	414
test	21	15	414
test	21	18	414
test	21	20	414
test	21	23	414
test	101	26	414
test	101	26	414
test	364	26	414
test	21	28	414
test	21	28	414
test	21	29	414
test	15	4	415
test	369	9	415
test	15	9	415
test	364	20	415
test	369	27	415
test	227	3	416
test	301	14	416
test	126	22	416
test	369	22	416
test	301	24	416
test	301	24	416
test	126	27	416
test	227	28	416
test	261	5	417
test	349	6	417
test	349	7	417
test	349	7	417
test	349	7	417
test	349	8	417
test	349	9	417
test	349	9	417
test	349	11	417
test	349	11	417
test	349	11	417
test	126	12	417
test	261	13	417
test	349	14	417
test	261	15	417
test	126	16	417
test	126	17	417
test	349	17	417
test	261	18	417
test	126	18	417
test	261	18	417
test	349	19	417
test	349	21	417
