session	deer_id	occasion	trap.id
test	213	1	360
test	213	1	360
test	348	1	360
test	213	3	360
test	213	3	360
test	348	7	360
test	348	10	360
test	348	11	360
test	348	11	360
test	348	13	360
test	348	15	360
test	348	15	360
test	348	21	360
test	348	22	360
test	348	27	360
test	348	29	360
test	16	4	361
test	16	6	361
test	269	10	361
test	31	16	361
test	358	21	361
test	31	23	361
test	31	23	361
test	16	23	361
test	269	30	361
test	269	30	361
test	324	30	361
test	31	30	361
test	155	1	362
test	155	10	362
test	155	10	362
test	31	11	362
test	155	12	362
test	155	13	362
test	155	14	362
test	155	14	362
test	324	14	362
test	155	15	362
test	155	16	362
test	155	20	362
test	155	24	362
test	155	25	362
test	132	26	362
test	16	27	362
test	155	29	362
test	324	29	362
test	132	29	362
test	155	30	362
test	193	1	363
test	193	1	363
test	155	7	363
test	193	10	363
test	193	11	363
test	193	12	363
test	193	15	363
test	193	25	363
test	273	1	364
test	273	1	364
test	273	3	364
test	273	3	364
test	333	3	364
test	273	4	364
test	333	4	364
test	333	4	364
test	273	5	364
test	277	5	364
test	277	5	364
test	273	6	364
test	333	6	364
test	277	7	364
test	273	7	364
test	273	7	364
test	273	7	364
test	273	8	364
test	273	8	364
test	273	9	364
test	273	9	364
test	273	10	364
test	273	11	364
test	273	12	364
test	273	13	364
test	273	13	364
test	273	13	364
test	277	14	364
test	273	14	364
test	273	14	364
test	273	15	364
test	273	16	364
test	273	16	364
test	277	16	364
test	333	16	364
test	277	16	364
test	333	16	364
test	277	16	364
test	273	16	364
test	273	17	364
test	273	18	364
test	17	19	364
test	273	19	364
test	277	19	364
test	277	19	364
test	273	19	364
test	273	20	364
test	277	20	364
test	273	21	364
test	273	23	364
test	273	23	364
test	333	23	364
test	273	23	364
test	273	24	364
test	17	25	364
test	273	25	364
test	273	26	364
test	273	26	364
test	277	27	364
test	273	27	364
test	273	27	364
test	277	27	364
test	273	28	364
test	273	29	364
test	277	29	364
test	333	30	364
test	273	30	364
test	83	2	365
test	83	14	365
test	83	15	365
test	83	24	365
test	83	27	365
test	83	30	365
test	275	9	366
test	295	13	366
test	295	15	366
test	275	15	366
test	275	16	366
test	295	18	366
test	275	18	366
test	295	20	366
test	295	20	366
test	295	25	366
test	275	30	366
test	275	30	366
test	110	24	367
test	224	3	368
test	224	5	368
test	35	6	368
test	35	6	368
test	224	8	368
test	224	9	368
test	224	10	368
test	224	11	368
test	224	13	368
test	224	13	368
test	224	14	368
test	224	14	368
test	224	14	368
test	224	16	368
test	35	17	368
test	224	18	368
test	35	20	368
test	224	21	368
test	224	22	368
test	224	23	368
test	221	24	368
test	224	24	368
test	224	24	368
test	224	27	368
test	224	27	368
test	224	27	368
test	224	27	368
test	35	27	368
test	224	28	368
test	224	29	368
test	221	2	369
test	321	2	369
test	321	4	369
test	321	5	369
test	171	5	369
test	321	5	369
test	171	6	369
test	171	7	369
test	221	7	369
test	171	7	369
test	171	11	369
test	221	12	369
test	171	14	369
test	221	16	369
test	221	16	369
test	224	18	369
test	171	22	369
test	171	22	369
test	321	23	369
test	321	24	369
test	321	24	369
test	171	24	369
test	321	26	369
test	171	27	369
test	221	27	369
test	321	29	369
test	321	30	369
test	232	7	370
test	171	12	370
test	171	20	370
test	166	2	371
test	350	8	371
test	166	9	371
test	166	10	371
test	166	14	371
test	166	15	371
test	166	18	371
test	166	18	371
test	166	18	371
test	211	20	371
test	166	21	371
test	166	21	371
test	166	21	371
test	211	25	371
test	166	26	371
test	232	27	371
test	166	27	371
test	166	28	371
test	211	29	371
test	166	29	371
test	166	30	371
test	257	15	372
test	257	15	372
test	80	18	372
test	338	2	373
test	121	2	373
test	326	3	373
test	80	6	373
test	338	7	373
test	80	17	373
test	80	22	373
test	338	23	373
test	121	25	373
test	338	27	373
test	338	27	373
test	79	2	374
test	79	3	374
test	79	5	374
test	272	6	374
test	130	7	374
test	309	7	374
test	309	7	374
test	338	8	374
test	79	8	374
test	326	10	374
test	79	10	374
test	79	10	374
test	309	10	374
test	130	11	374
test	79	11	374
test	79	11	374
test	68	12	374
test	130	12	374
test	79	13	374
test	130	13	374
test	79	14	374
test	79	14	374
test	79	15	374
test	309	17	374
test	79	17	374
test	79	17	374
test	79	18	374
test	79	18	374
test	79	19	374
test	326	19	374
test	309	20	374
test	68	20	374
test	309	20	374
test	79	21	374
test	79	22	374
test	271	23	374
test	68	23	374
test	309	24	374
test	79	24	374
test	68	24	374
test	79	24	374
test	130	24	374
test	271	24	374
test	326	25	374
test	79	26	374
test	271	26	374
test	309	26	374
test	79	27	374
test	79	28	374
test	309	28	374
test	79	29	374
test	79	29	374
test	130	29	374
test	79	29	374
test	51	2	375
test	220	3	375
test	51	7	375
test	51	8	375
test	212	8	375
test	153	8	375
test	51	10	375
test	51	12	375
test	6	13	375
test	6	13	375
test	309	18	375
test	6	19	375
test	184	19	375
test	51	21	375
test	6	21	375
test	153	22	375
test	6	22	375
test	51	23	375
test	51	23	375
test	51	24	375
test	51	24	375
test	6	25	375
test	212	25	375
test	212	25	375
test	6	15	376
test	51	29	376
test	53	3	378
test	194	7	378
test	264	8	378
test	264	9	378
test	194	13	378
test	194	22	378
test	53	24	378
test	53	1	379
test	259	11	379
test	259	17	379
test	259	18	379
test	53	19	379
test	53	22	379
test	318	23	379
test	192	26	379
test	318	26	379
test	192	1	380
test	65	3	380
test	318	5	380
test	192	8	380
test	192	8	380
test	192	11	380
test	318	13	380
test	192	15	380
test	192	18	380
test	192	19	380
test	192	19	380
test	192	21	380
test	192	23	380
test	192	24	380
test	192	24	380
test	192	24	380
test	65	26	380
test	192	26	380
test	65	27	380
test	192	27	380
test	192	28	380
test	192	30	380
test	192	30	380
test	318	30	380
test	65	1	381
test	235	3	381
test	65	3	381
test	65	11	381
test	65	11	381
test	65	13	381
test	65	13	381
test	235	14	381
test	65	14	381
test	65	16	381
test	65	16	381
test	235	18	381
test	65	22	381
test	65	23	381
test	65	26	381
test	65	27	381
test	65	27	381
test	235	28	381
test	235	29	381
test	65	29	381
test	235	7	382
test	235	11	382
test	268	16	382
test	268	19	382
test	268	23	382
test	119	1	384
test	302	3	384
test	302	3	384
test	320	5	384
test	320	6	384
test	119	6	384
test	261	7	384
test	119	7	384
test	302	11	384
test	149	11	384
test	119	14	384
test	119	15	384
test	119	17	384
test	149	17	384
test	149	17	384
test	149	18	384
test	119	18	384
test	261	18	384
test	119	18	384
test	119	18	384
test	119	20	384
test	119	23	384
test	119	24	384
test	119	25	384
test	119	25	384
test	119	25	384
test	320	26	384
test	119	27	384
test	119	27	384
test	149	28	384
test	119	28	384
test	119	30	384
test	27	1	385
test	102	5	385
test	102	5	385
test	102	6	385
test	27	7	385
test	27	8	385
test	289	10	385
test	27	12	385
test	289	13	385
test	102	17	385
test	102	17	385
test	102	21	385
test	102	21	385
test	289	22	385
test	27	24	385
test	102	25	385
test	102	25	385
test	265	6	386
test	27	6	386
test	265	9	386
test	265	10	386
test	265	11	386
test	265	11	386
test	27	13	386
test	27	13	386
test	27	14	386
test	27	14	386
test	265	18	386
test	102	19	386
test	102	19	386
test	27	20	386
test	27	23	386
test	116	23	386
test	265	25	386
test	27	27	386
test	27	30	386
test	299	10	387
test	299	12	387
test	299	20	387
test	299	21	387
test	299	23	387
test	299	26	387
test	299	28	387
test	30	3	388
test	30	3	388
test	30	4	388
test	167	10	388
test	167	10	388
test	167	14	388
test	167	14	388
test	30	21	388
test	112	1	389
test	41	4	389
test	112	4	389
test	112	5	389
test	112	6	389
test	23	6	389
test	112	8	389
test	112	9	389
test	112	11	389
test	23	14	389
test	167	16	389
test	112	19	389
test	112	19	389
test	112	22	389
test	112	23	389
test	23	27	389
test	112	28	389
test	112	29	389
test	112	30	389
test	125	3	390
test	125	3	390
test	28	8	390
test	28	9	390
test	28	10	390
test	28	12	390
test	125	13	390
test	28	14	390
test	72	17	390
test	72	18	390
test	72	20	390
test	72	20	390
test	72	20	390
test	72	21	390
test	72	22	390
test	28	22	390
test	72	22	390
test	72	23	390
test	28	23	390
test	28	24	390
test	28	25	390
test	28	25	390
test	125	28	390
test	125	30	390
test	75	4	391
test	270	6	391
test	270	6	391
test	75	7	391
test	72	10	391
test	75	23	391
test	356	2	392
test	356	3	392
test	349	3	392
test	356	4	392
test	356	5	392
test	356	8	392
test	270	8	392
test	270	8	392
test	75	9	392
test	349	11	392
test	356	13	392
test	356	13	392
test	323	14	392
test	323	14	392
test	323	15	392
test	356	16	392
test	356	16	392
test	75	17	392
test	356	17	392
test	248	18	392
test	270	18	392
test	356	18	392
test	323	18	392
test	323	18	392
test	356	19	392
test	356	23	392
test	270	23	392
test	75	23	392
test	270	24	392
test	356	24	392
test	270	24	392
test	270	24	392
test	323	26	392
test	75	26	392
test	356	27	392
test	75	27	392
test	349	27	392
test	349	29	392
test	270	30	392
test	39	2	393
test	39	3	393
test	39	5	393
test	323	6	393
test	323	6	393
test	39	9	393
test	39	9	393
test	58	12	393
test	39	12	393
test	39	12	393
test	39	15	393
test	39	18	393
test	39	20	393
test	39	22	393
test	58	22	393
test	323	23	393
test	39	24	393
test	39	25	393
test	39	25	393
test	39	27	393
test	323	28	393
test	198	2	394
test	39	3	394
test	198	4	394
test	43	5	394
test	43	7	394
test	43	8	394
test	97	20	394
test	198	25	394
test	198	25	394
test	86	27	394
test	158	27	394
test	43	27	394
test	43	27	394
test	158	27	394
test	43	30	394
test	305	2	395
test	97	3	395
test	198	3	395
test	225	4	395
test	335	4	395
test	305	5	395
test	225	5	395
test	305	6	395
test	305	7	395
test	305	7	395
test	115	9	395
test	54	13	395
test	115	13	395
test	54	14	395
test	115	17	395
test	225	17	395
test	54	17	395
test	225	17	395
test	225	19	395
test	54	19	395
test	54	19	395
test	54	20	395
test	115	25	395
test	305	28	395
test	305	30	395
