session	deer_id	occasion	trap.id
test	165	1	360
test	165	1	360
test	201	2	360
test	201	2	360
test	165	3	360
test	165	3	360
test	201	4	360
test	74	4	360
test	336	5	360
test	201	5	360
test	201	6	360
test	201	7	360
test	336	7	360
test	198	7	360
test	201	9	360
test	165	10	360
test	60	12	360
test	60	12	360
test	201	12	360
test	201	15	360
test	201	15	360
test	198	16	360
test	201	16	360
test	165	17	360
test	165	18	360
test	165	19	360
test	201	19	360
test	201	20	360
test	74	20	360
test	165	21	360
test	165	21	360
test	201	22	360
test	201	23	360
test	201	24	360
test	90	25	360
test	90	25	360
test	201	27	360
test	198	29	360
test	198	29	360
test	165	29	360
test	201	29	360
test	336	1	361
test	336	2	361
test	105	2	361
test	105	3	361
test	336	3	361
test	336	3	361
test	105	3	361
test	336	3	361
test	105	4	361
test	105	5	361
test	336	5	361
test	336	7	361
test	105	7	361
test	105	8	361
test	105	8	361
test	105	8	361
test	336	9	361
test	336	10	361
test	336	10	361
test	105	12	361
test	105	13	361
test	105	14	361
test	336	16	361
test	105	18	361
test	336	18	361
test	336	18	361
test	336	18	361
test	336	18	361
test	105	21	361
test	105	21	361
test	336	21	361
test	105	22	361
test	105	22	361
test	336	23	361
test	336	24	361
test	105	24	361
test	105	25	361
test	336	25	361
test	105	26	361
test	336	27	361
test	336	28	361
test	336	28	361
test	105	28	361
test	336	28	361
test	336	29	361
test	336	29	361
test	336	6	362
test	69	6	362
test	69	6	362
test	105	7	362
test	336	9	362
test	69	10	362
test	69	12	362
test	152	16	362
test	69	21	362
test	69	22	362
test	69	22	362
test	184	26	362
test	69	28	362
test	69	28	362
test	105	28	362
test	184	29	362
test	69	1	363
test	225	5	363
test	225	6	363
test	225	7	363
test	69	9	363
test	225	15	363
test	119	3	365
test	273	14	365
test	273	15	365
test	273	19	365
test	273	26	365
test	96	9	366
test	96	9	366
test	276	14	366
test	276	14	366
test	276	15	366
test	316	24	366
test	316	25	366
test	204	1	367
test	204	2	367
test	204	3	367
test	162	3	367
test	204	6	367
test	204	7	367
test	204	9	367
test	96	10	367
test	96	10	367
test	96	10	367
test	204	12	367
test	96	13	367
test	96	20	367
test	204	22	367
test	204	22	367
test	204	25	367
test	204	26	367
test	204	27	367
test	204	28	367
test	204	30	367
test	48	1	368
test	252	5	368
test	252	5	368
test	93	6	368
test	93	6	368
test	333	1	369
test	333	10	369
test	333	20	369
test	333	24	369
test	188	28	369
test	39	10	370
test	245	7	372
test	245	7	372
test	245	8	372
test	9	9	372
test	36	9	372
test	245	12	372
test	245	12	372
test	9	15	372
test	245	15	372
test	9	16	372
test	9	16	372
test	9	18	372
test	9	18	372
test	9	19	372
test	9	19	372
test	245	20	372
test	9	22	372
test	9	22	372
test	245	22	372
test	9	23	372
test	9	23	372
test	36	24	372
test	9	24	372
test	9	25	372
test	9	25	372
test	245	28	372
test	9	28	372
test	9	30	372
test	9	30	372
test	9	30	372
test	117	2	373
test	117	4	373
test	117	4	373
test	245	7	373
test	245	9	373
test	117	9	373
test	117	9	373
test	245	10	373
test	117	12	373
test	117	15	373
test	117	27	373
test	117	27	373
test	320	5	374
test	88	7	374
test	117	9	374
test	117	9	374
test	143	11	374
test	143	11	374
test	320	14	374
test	88	23	374
test	143	25	374
test	143	25	374
test	113	30	374
test	113	1	375
test	113	1	375
test	113	1	375
test	113	3	375
test	88	11	375
test	113	11	375
test	88	12	375
test	88	14	375
test	88	14	375
test	88	17	375
test	88	17	375
test	113	18	375
test	113	18	375
test	88	18	375
test	113	20	375
test	113	23	375
test	88	28	375
test	113	29	375
test	88	29	375
test	113	30	375
test	45	1	377
test	45	1	377
test	45	3	377
test	45	4	377
test	45	7	377
test	45	13	377
test	45	13	377
test	45	14	377
test	45	15	377
test	45	17	377
test	45	19	377
test	45	21	377
test	45	22	377
test	45	23	377
test	45	24	377
test	45	28	377
test	45	29	377
test	45	30	377
test	45	30	377
test	61	1	378
test	61	4	378
test	214	6	378
test	214	7	378
test	46	8	378
test	61	9	378
test	46	9	378
test	61	9	378
test	61	10	378
test	327	10	378
test	61	12	378
test	61	13	378
test	46	13	378
test	61	13	378
test	214	16	378
test	61	17	378
test	214	17	378
test	61	18	378
test	61	19	378
test	61	19	378
test	327	20	378
test	61	21	378
test	61	21	378
test	327	22	378
test	61	23	378
test	61	23	378
test	327	24	378
test	214	25	378
test	214	25	378
test	214	26	378
test	61	27	378
test	183	2	379
test	122	3	379
test	183	3	379
test	122	3	379
test	327	3	379
test	122	4	379
test	327	5	379
test	183	6	379
test	122	6	379
test	61	6	379
test	327	7	379
test	183	8	379
test	122	8	379
test	122	11	379
test	61	11	379
test	183	12	379
test	61	13	379
test	61	16	379
test	183	20	379
test	183	20	379
test	46	21	379
test	122	24	379
test	122	26	379
test	122	26	379
test	327	27	379
test	122	27	379
test	122	28	379
test	307	29	379
test	209	2	380
test	209	2	380
test	209	3	380
test	209	4	380
test	209	6	380
test	209	7	380
test	29	12	380
test	209	13	380
test	209	14	380
test	209	18	380
test	29	20	380
test	209	20	380
test	29	21	380
test	29	23	380
test	209	25	380
test	209	25	380
test	282	1	381
test	176	1	381
test	282	7	381
test	282	8	381
test	282	8	381
test	176	9	381
test	282	10	381
test	282	13	381
test	282	15	381
test	209	17	381
