session	deer_id	occasion	trap.id
test	121	1	360
test	67	2	360
test	67	4	360
test	121	4	360
test	121	4	360
test	121	5	360
test	121	5	360
test	121	6	360
test	121	7	360
test	121	9	360
test	121	14	360
test	121	14	360
test	121	15	360
test	67	16	360
test	121	17	360
test	121	18	360
test	67	18	360
test	121	18	360
test	121	19	360
test	121	20	360
test	121	21	360
test	121	21	360
test	121	22	360
test	67	22	360
test	121	22	360
test	121	23	360
test	121	24	360
test	121	24	360
test	67	24	360
test	121	25	360
test	67	26	360
test	67	26	360
test	121	26	360
test	67	26	360
test	121	27	360
test	121	27	360
test	121	28	360
test	67	28	360
test	121	29	360
test	64	1	361
test	64	5	361
test	64	6	361
test	64	7	361
test	64	10	361
test	151	10	361
test	151	10	361
test	151	11	361
test	64	23	361
test	67	25	361
test	64	7	362
test	321	9	362
test	90	13	362
test	90	15	362
test	90	16	362
test	153	25	362
test	153	26	362
test	233	2	363
test	233	3	363
test	233	4	363
test	233	4	363
test	342	5	363
test	342	6	363
test	233	8	363
test	233	9	363
test	233	10	363
test	233	10	363
test	19	11	363
test	19	11	363
test	233	12	363
test	19	12	363
test	342	13	363
test	233	13	363
test	233	15	363
test	342	15	363
test	233	18	363
test	233	18	363
test	233	19	363
test	295	19	363
test	233	22	363
test	233	22	363
test	233	23	363
test	19	23	363
test	19	23	363
test	233	24	363
test	233	24	363
test	342	28	363
test	233	30	363
test	132	1	364
test	291	1	364
test	132	1	364
test	291	2	364
test	291	2	364
test	132	2	364
test	132	3	364
test	132	3	364
test	132	3	364
test	132	4	364
test	132	6	364
test	132	7	364
test	291	7	364
test	132	8	364
test	132	8	364
test	132	11	364
test	342	12	364
test	132	12	364
test	132	12	364
test	21	13	364
test	21	13	364
test	132	13	364
test	132	15	364
test	132	15	364
test	132	15	364
test	132	17	364
test	132	17	364
test	132	18	364
test	132	19	364
test	132	19	364
test	132	19	364
test	132	21	364
test	27	21	364
test	291	22	364
test	291	22	364
test	132	23	364
test	132	26	364
test	291	29	364
test	342	29	364
test	132	30	364
test	132	30	364
test	132	30	364
test	132	30	364
test	132	30	364
test	27	4	365
test	27	14	365
test	132	17	365
test	27	22	365
test	21	24	365
test	27	28	365
test	228	4	366
test	228	4	366
test	228	22	366
test	169	3	367
test	169	5	367
test	228	11	367
test	169	17	367
test	228	20	367
test	228	21	367
test	169	24	367
test	169	24	367
test	169	25	367
test	169	25	367
test	169	25	367
test	228	26	367
test	228	26	367
test	228	29	367
test	104	29	367
test	99	5	368
test	99	5	368
test	158	12	368
test	158	14	368
test	99	18	368
test	99	23	368
test	99	3	369
test	99	9	369
test	99	15	369
test	99	25	369
test	6	26	369
test	99	30	369
test	6	1	370
test	6	1	370
test	176	1	370
test	6	1	370
test	176	1	370
test	6	2	370
test	6	2	370
test	6	3	370
test	6	4	370
test	6	5	370
test	6	6	370
test	6	6	370
test	6	6	370
test	6	6	370
test	6	7	370
test	6	7	370
test	6	8	370
test	6	9	370
test	6	9	370
test	6	10	370
test	6	10	370
test	6	10	370
test	6	12	370
test	6	12	370
test	250	12	370
test	193	12	370
test	6	13	370
test	6	14	370
test	6	14	370
test	176	15	370
test	6	15	370
test	6	16	370
test	6	16	370
test	6	17	370
test	6	19	370
test	6	19	370
test	6	19	370
test	6	20	370
test	69	21	370
test	6	21	370
test	6	22	370
test	6	22	370
test	6	22	370
test	6	23	370
test	6	23	370
test	6	23	370
test	6	24	370
test	6	24	370
test	6	25	370
test	250	25	370
test	6	26	370
test	6	27	370
test	6	27	370
test	6	28	370
test	6	28	370
test	6	28	370
test	6	29	370
test	6	30	370
test	6	30	370
test	6	30	370
test	238	1	371
test	124	1	371
test	116	2	371
test	238	3	371
test	250	3	371
test	238	4	371
test	88	4	371
test	238	6	371
test	88	6	371
test	88	6	371
test	238	7	371
test	238	8	371
test	250	11	371
test	124	12	371
test	124	12	371
test	238	12	371
test	176	12	371
test	238	12	371
test	238	13	371
test	238	14	371
test	250	15	371
test	250	15	371
test	217	17	371
test	88	20	371
test	250	21	371
test	88	21	371
test	270	21	371
test	217	22	371
test	238	22	371
