File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Buck,MarkedDoe,UnmarkedDoe,Doe_UnknownifMarked,Fawn,UnknownSex,Unknown_UnknownifMarked,UnknownAgeGroup,Comments,TotalAdult,TotalFawn,Location,Classifier,Malfunction,ICDoe_2019,ControlCollar_Colour,ControlCollar_Tag,ICCollar_Colour,EarTagNumber_2019,EarTagNumber_2020,EarTagColour_2019,EarTagColour2020,ICDoe_2020,Multi_Marked_Comments,TotalMarked
10080338.JPG,,Site 3,08-Oct-19,9:03:32,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10080339.JPG,,Site 3,08-Oct-19,9:03:33,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10080340.JPG,,Site 3,08-Oct-19,9:03:34,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090341.JPG,,Site 3,09-Oct-19,4:17:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090342.JPG,,Site 3,09-Oct-19,4:17:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090343.JPG,,Site 3,09-Oct-19,4:17:27,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090344.JPG,,Site 3,09-Oct-19,4:17:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090345.JPG,,Site 3,09-Oct-19,4:17:47,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090346.JPG,,Site 3,09-Oct-19,4:17:47,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090347.JPG,,Site 3,09-Oct-19,4:37:46,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090348.JPG,,Site 3,09-Oct-19,4:37:47,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090349.JPG,,Site 3,09-Oct-19,4:37:48,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090350.JPG,,Site 3,09-Oct-19,4:37:58,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090351.JPG,,Site 3,09-Oct-19,4:37:58,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090352.JPG,,Site 3,09-Oct-19,4:37:59,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090353.JPG,,Site 3,09-Oct-19,4:39:36,Ok,FALSE,0,0,0,1,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090354.JPG,,Site 3,09-Oct-19,4:39:36,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090355.JPG,,Site 3,09-Oct-19,4:39:37,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090356.JPG,,Site 3,09-Oct-19,4:41:19,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090357.JPG,,Site 3,09-Oct-19,4:41:20,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090358.JPG,,Site 3,09-Oct-19,4:41:21,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090359.JPG,,Site 3,09-Oct-19,8:43:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090360.JPG,,Site 3,09-Oct-19,8:43:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090361.JPG,,Site 3,09-Oct-19,8:43:27,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090362.JPG,,Site 3,09-Oct-19,8:59:07,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090363.JPG,,Site 3,09-Oct-19,8:59:08,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090364.JPG,,Site 3,09-Oct-19,8:59:09,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090365.JPG,,Site 3,09-Oct-19,9:58:17,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090366.JPG,,Site 3,09-Oct-19,9:58:18,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090367.JPG,,Site 3,09-Oct-19,9:58:19,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090368.JPG,,Site 3,09-Oct-19,10:00:28,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090369.JPG,,Site 3,09-Oct-19,10:00:29,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090370.JPG,,Site 3,09-Oct-19,10:00:30,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090371.JPG,,Site 3,09-Oct-19,15:05:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090372.JPG,,Site 3,09-Oct-19,15:05:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090373.JPG,,Site 3,09-Oct-19,15:05:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090374.JPG,,Site 3,09-Oct-19,15:27:24,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090375.JPG,,Site 3,09-Oct-19,15:27:25,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10090376.JPG,,Site 3,09-Oct-19,15:27:26,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100377.JPG,,Site 3,10-Oct-19,0:56:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100378.JPG,,Site 3,10-Oct-19,0:56:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100379.JPG,,Site 3,10-Oct-19,0:56:52,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100380.JPG,,Site 3,10-Oct-19,2:42:32,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100381.JPG,,Site 3,10-Oct-19,2:42:33,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100382.JPG,,Site 3,10-Oct-19,2:42:34,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100383.JPG,,Site 3,10-Oct-19,2:42:44,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100384.JPG,,Site 3,10-Oct-19,2:42:45,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100385.JPG,,Site 3,10-Oct-19,2:42:46,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100386.JPG,,Site 3,10-Oct-19,2:42:56,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100387.JPG,,Site 3,10-Oct-19,2:42:57,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100388.JPG,,Site 3,10-Oct-19,2:42:58,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100389.JPG,,Site 3,10-Oct-19,3:03:32,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100390.JPG,,Site 3,10-Oct-19,3:03:33,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100391.JPG,,Site 3,10-Oct-19,3:03:34,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100392.JPG,,Site 3,10-Oct-19,3:04:00,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100393.JPG,,Site 3,10-Oct-19,3:04:01,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100394.JPG,,Site 3,10-Oct-19,3:04:02,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100395.JPG,,Site 3,10-Oct-19,14:50:01,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100396.JPG,,Site 3,10-Oct-19,14:50:02,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100397.JPG,,Site 3,10-Oct-19,14:50:03,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100398.JPG,,Site 3,10-Oct-19,17:15:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100399.JPG,,Site 3,10-Oct-19,17:15:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100400.JPG,,Site 3,10-Oct-19,17:16:06,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100401.JPG,,Site 3,10-Oct-19,17:16:06,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100402.JPG,,Site 3,10-Oct-19,17:16:07,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100403.JPG,,Site 3,10-Oct-19,17:17:06,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100404.JPG,,Site 3,10-Oct-19,17:17:07,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100405.JPG,,Site 3,10-Oct-19,17:17:08,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100406.JPG,,Site 3,10-Oct-19,19:09:02,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100407.JPG,,Site 3,10-Oct-19,19:09:03,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100408.JPG,,Site 3,10-Oct-19,19:09:04,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100409.JPG,,Site 3,10-Oct-19,19:09:16,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100410.JPG,,Site 3,10-Oct-19,19:09:17,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100411.JPG,,Site 3,10-Oct-19,19:09:18,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100412.JPG,,Site 3,10-Oct-19,19:09:35,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100413.JPG,,Site 3,10-Oct-19,19:09:36,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100414.JPG,,Site 3,10-Oct-19,19:09:37,Ok,FALSE,0,0,1,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100415.JPG,,Site 3,10-Oct-19,22:36:02,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100416.JPG,,Site 3,10-Oct-19,22:36:03,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10100417.JPG,,Site 3,10-Oct-19,22:36:04,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10110418.JPG,,Site 3,11-Oct-19,15:44:43,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10110419.JPG,,Site 3,11-Oct-19,15:44:44,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120420.JPG,,Site 3,12-Oct-19,4:37:54,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120421.JPG,,Site 3,12-Oct-19,4:37:55,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120422.JPG,,Site 3,12-Oct-19,4:37:56,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120423.JPG,,Site 3,12-Oct-19,4:38:11,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120424.JPG,,Site 3,12-Oct-19,4:38:12,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120425.JPG,,Site 3,12-Oct-19,4:38:13,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120426.JPG,,Site 3,12-Oct-19,13:59:07,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120427.JPG,,Site 3,12-Oct-19,13:59:08,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120428.JPG,,Site 3,12-Oct-19,13:59:09,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120429.JPG,,Site 3,12-Oct-19,16:38:09,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120430.JPG,,Site 3,12-Oct-19,16:38:10,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120431.JPG,,Site 3,12-Oct-19,16:38:11,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120432.JPG,,Site 3,12-Oct-19,16:48:12,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120433.JPG,,Site 3,12-Oct-19,16:48:12,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120434.JPG,,Site 3,12-Oct-19,16:48:13,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120435.JPG,,Site 3,12-Oct-19,16:48:39,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120436.JPG,,Site 3,12-Oct-19,16:48:39,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120437.JPG,,Site 3,12-Oct-19,16:48:40,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120438.JPG,,Site 3,12-Oct-19,23:07:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120439.JPG,,Site 3,12-Oct-19,23:07:47,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120440.JPG,,Site 3,12-Oct-19,23:08:15,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120441.JPG,,Site 3,12-Oct-19,23:08:15,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120442.JPG,,Site 3,12-Oct-19,23:08:16,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120443.JPG,,Site 3,12-Oct-19,23:09:29,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120444.JPG,,Site 3,12-Oct-19,23:09:30,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10120445.JPG,,Site 3,12-Oct-19,23:09:31,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130446.JPG,,Site 3,13-Oct-19,8:46:19,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130447.JPG,,Site 3,13-Oct-19,8:46:20,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130448.JPG,,Site 3,13-Oct-19,9:07:24,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130449.JPG,,Site 3,13-Oct-19,9:07:25,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130450.JPG,,Site 3,13-Oct-19,21:43:14,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130451.JPG,,Site 3,13-Oct-19,21:43:14,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10130452.JPG,,Site 3,13-Oct-19,21:43:15,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140453.JPG,,Site 3,14-Oct-19,3:31:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140454.JPG,,Site 3,14-Oct-19,3:31:51,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140455.JPG,,Site 3,14-Oct-19,3:31:52,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140456.JPG,,Site 3,14-Oct-19,3:33:11,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140457.JPG,,Site 3,14-Oct-19,3:33:12,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140458.JPG,,Site 3,14-Oct-19,3:33:13,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140459.JPG,,Site 3,14-Oct-19,3:54:33,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140460.JPG,,Site 3,14-Oct-19,3:54:34,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140461.JPG,,Site 3,14-Oct-19,3:54:34,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140462.JPG,,Site 3,14-Oct-19,3:54:45,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140463.JPG,,Site 3,14-Oct-19,3:54:46,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140464.JPG,,Site 3,14-Oct-19,3:54:47,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140465.JPG,,Site 3,14-Oct-19,3:54:59,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140466.JPG,,Site 3,14-Oct-19,3:55:00,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140467.JPG,,Site 3,14-Oct-19,3:55:01,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140468.JPG,,Site 3,14-Oct-19,3:55:12,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140469.JPG,,Site 3,14-Oct-19,3:55:13,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140470.JPG,,Site 3,14-Oct-19,3:55:14,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140471.JPG,,Site 3,14-Oct-19,3:55:26,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140472.JPG,,Site 3,14-Oct-19,3:55:26,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140473.JPG,,Site 3,14-Oct-19,3:55:27,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140474.JPG,,Site 3,14-Oct-19,3:55:53,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140475.JPG,,Site 3,14-Oct-19,3:55:54,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140476.JPG,,Site 3,14-Oct-19,3:55:55,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140477.JPG,,Site 3,14-Oct-19,4:02:20,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140478.JPG,,Site 3,14-Oct-19,4:02:20,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140479.JPG,,Site 3,14-Oct-19,4:02:21,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140480.JPG,,Site 3,14-Oct-19,4:04:06,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140481.JPG,,Site 3,14-Oct-19,4:04:07,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140482.JPG,,Site 3,14-Oct-19,4:04:07,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140483.JPG,,Site 3,14-Oct-19,4:04:23,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140484.JPG,,Site 3,14-Oct-19,4:04:24,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140485.JPG,,Site 3,14-Oct-19,4:04:25,Ok,FALSE,1,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140486.JPG,,Site 3,14-Oct-19,5:14:57,Ok,FALSE,0,0,0,0,1,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140487.JPG,,Site 3,14-Oct-19,5:14:57,Ok,FALSE,0,0,0,0,1,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140488.JPG,,Site 3,14-Oct-19,5:14:58,Ok,FALSE,0,0,0,0,1,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140489.JPG,,Site 3,14-Oct-19,5:15:12,Ok,FALSE,0,0,0,0,1,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140490.JPG,,Site 3,14-Oct-19,5:15:13,Ok,FALSE,0,0,0,0,1,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140491.JPG,,Site 3,14-Oct-19,5:15:14,Ok,FALSE,0,0,0,0,1,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140492.JPG,,Site 3,14-Oct-19,8:24:01,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140493.JPG,,Site 3,14-Oct-19,8:24:02,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140494.JPG,,Site 3,14-Oct-19,8:24:03,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140495.JPG,,Site 3,14-Oct-19,8:31:48,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140496.JPG,,Site 3,14-Oct-19,8:31:49,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140497.JPG,,Site 3,14-Oct-19,8:31:50,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140498.JPG,,Site 3,14-Oct-19,15:55:46,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140499.JPG,,Site 3,14-Oct-19,15:55:47,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140500.JPG,,Site 3,14-Oct-19,15:55:48,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140501.JPG,,Site 3,14-Oct-19,17:24:02,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140502.JPG,,Site 3,14-Oct-19,17:24:02,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10140503.JPG,,Site 3,14-Oct-19,17:24:03,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10150504.JPG,,Site 3,15-Oct-19,10:19:21,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10150505.JPG,,Site 3,15-Oct-19,10:19:21,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
10150506.JPG,,Site 3,15-Oct-19,10:19:22,Ok,FALSE,0,0,0,0,0,0,0,0,,,,Site3,KB,FALSE,0,,,,,,,,0,,
