camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
211,94.86832980505137,173.92527130926086,100,102,female,200,31
211,94.86832980505137,173.92527130926086,101,102,female,200,31
211,94.86832980505137,173.92527130926086,102,102,female,200,31
211,94.86832980505137,173.92527130926086,103,102,female,200,31
211,94.86832980505137,173.92527130926086,104,102,female,200,31
211,94.86832980505137,173.92527130926086,105,102,female,200,31
211,94.86832980505137,173.92527130926086,106,102,female,200,31
211,94.86832980505137,173.92527130926086,107,102,female,200,31
211,94.86832980505137,173.92527130926086,108,102,female,200,31
211,94.86832980505137,173.92527130926086,109,102,female,200,31
211,94.86832980505137,173.92527130926086,110,102,female,200,31
203,31.622776601683793,110.67971810589327,121,110,male,200,31
203,31.622776601683793,110.67971810589327,122,110,male,200,31
203,31.622776601683793,110.67971810589327,123,110,male,200,31
203,31.622776601683793,110.67971810589327,124,110,male,200,31
203,31.622776601683793,110.67971810589327,125,110,male,200,31
203,31.622776601683793,110.67971810589327,126,110,male,200,31
203,31.622776601683793,110.67971810589327,127,110,male,200,31
203,31.622776601683793,110.67971810589327,128,110,male,200,31
203,31.622776601683793,110.67971810589327,129,110,male,200,31
203,31.622776601683793,110.67971810589327,130,110,male,200,31
203,31.622776601683793,110.67971810589327,131,110,male,200,31
203,31.622776601683793,110.67971810589327,132,110,male,200,31
203,31.622776601683793,110.67971810589327,133,110,male,200,31
203,31.622776601683793,110.67971810589327,134,110,male,200,31
203,31.622776601683793,110.67971810589327,135,110,male,200,31
203,31.622776601683793,110.67971810589327,136,110,male,200,31
203,31.622776601683793,110.67971810589327,137,110,male,200,31
201,31.622776601683793,47.43416490252569,155,108,male,200,31
211,94.86832980505137,173.92527130926086,252,102,female,200,31
215,158.11388300841895,110.67971810589327,298,52,male,200,31
215,158.11388300841895,110.67971810589327,299,52,male,200,31
215,158.11388300841895,110.67971810589327,300,52,male,200,31
215,158.11388300841895,110.67971810589327,301,52,male,200,31
215,158.11388300841895,110.67971810589327,302,52,male,200,31
215,158.11388300841895,110.67971810589327,303,52,male,200,31
215,158.11388300841895,110.67971810589327,304,52,male,200,31
215,158.11388300841895,110.67971810589327,305,52,male,200,31
215,158.11388300841895,110.67971810589327,306,52,male,200,31
215,158.11388300841895,110.67971810589327,307,52,male,200,31
230,347.85054261852173,15.811388300841896,308,137,male,200,31
215,158.11388300841895,110.67971810589327,308,52,male,200,31
230,347.85054261852173,15.811388300841896,309,137,male,200,31
230,347.85054261852173,15.811388300841896,310,137,male,200,31
230,347.85054261852173,15.811388300841896,311,137,male,200,31
230,347.85054261852173,15.811388300841896,312,137,male,200,31
230,347.85054261852173,15.811388300841896,313,137,male,200,31
230,347.85054261852173,15.811388300841896,314,137,male,200,31
230,347.85054261852173,15.811388300841896,315,137,male,200,31
230,347.85054261852173,15.811388300841896,316,137,male,200,31
230,347.85054261852173,15.811388300841896,317,137,male,200,31
230,347.85054261852173,15.811388300841896,318,137,male,200,31
230,347.85054261852173,15.811388300841896,319,137,male,200,31
230,347.85054261852173,15.811388300841896,320,137,male,200,31
230,347.85054261852173,15.811388300841896,321,137,male,200,31
230,347.85054261852173,15.811388300841896,322,137,male,200,31
230,347.85054261852173,15.811388300841896,323,137,male,200,31
213,158.11388300841895,47.43416490252569,354,126,female,200,31
213,158.11388300841895,47.43416490252569,355,126,female,200,31
213,158.11388300841895,47.43416490252569,356,126,female,200,31
213,158.11388300841895,47.43416490252569,357,126,female,200,31
220,221.35943621178654,79.05694150420948,357,1,female,200,31
213,158.11388300841895,47.43416490252569,358,126,female,200,31
220,221.35943621178654,79.05694150420948,358,1,female,200,31
214,158.11388300841895,79.05694150420948,359,99,female,200,31
220,221.35943621178654,79.05694150420948,359,1,female,200,31
213,158.11388300841895,47.43416490252569,359,126,female,200,31
214,158.11388300841895,79.05694150420948,360,99,female,200,31
213,158.11388300841895,47.43416490252569,360,126,female,200,31
220,221.35943621178654,79.05694150420948,360,1,female,200,31
213,158.11388300841895,47.43416490252569,361,126,female,200,31
220,221.35943621178654,79.05694150420948,361,1,female,200,31
214,158.11388300841895,79.05694150420948,361,99,female,200,31
213,158.11388300841895,47.43416490252569,362,126,female,200,31
214,158.11388300841895,79.05694150420948,362,99,female,200,31
220,221.35943621178654,79.05694150420948,362,1,female,200,31
214,158.11388300841895,79.05694150420948,363,99,female,200,31
213,158.11388300841895,47.43416490252569,363,126,female,200,31
214,158.11388300841895,79.05694150420948,364,99,female,200,31
213,158.11388300841895,47.43416490252569,364,126,female,200,31
214,158.11388300841895,79.05694150420948,365,99,female,200,31
213,158.11388300841895,47.43416490252569,365,126,female,200,31
214,158.11388300841895,79.05694150420948,366,99,female,200,31
213,158.11388300841895,47.43416490252569,366,126,female,200,31
214,158.11388300841895,79.05694150420948,367,99,female,200,31
213,158.11388300841895,47.43416490252569,367,126,female,200,31
213,158.11388300841895,47.43416490252569,368,126,female,200,31
214,158.11388300841895,79.05694150420948,368,99,female,200,31
213,158.11388300841895,47.43416490252569,369,126,female,200,31
213,158.11388300841895,47.43416490252569,370,126,female,200,31
204,31.622776601683793,142.30249470757707,402,2,female,200,31
204,31.622776601683793,142.30249470757707,403,2,female,200,31
204,31.622776601683793,142.30249470757707,404,2,female,200,31
204,31.622776601683793,142.30249470757707,405,2,female,200,31
204,31.622776601683793,142.30249470757707,406,2,female,200,31
204,31.622776601683793,142.30249470757707,407,2,female,200,31
