camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
311,94.86832980505137,173.92527130926086,3,245,female,300,30
311,94.86832980505137,173.92527130926086,4,245,female,300,30
311,94.86832980505137,173.92527130926086,5,245,female,300,30
311,94.86832980505137,173.92527130926086,6,245,female,300,30
311,94.86832980505137,173.92527130926086,7,245,female,300,30
303,31.622776601683793,110.67971810589327,35,60,female,300,30
303,31.622776601683793,110.67971810589327,36,60,female,300,30
303,31.622776601683793,110.67971810589327,37,60,female,300,30
326,284.60498941515414,79.05694150420948,44,190,male,300,30
326,284.60498941515414,79.05694150420948,45,190,male,300,30
317,158.11388300841895,173.92527130926086,45,192,female,300,30
317,158.11388300841895,173.92527130926086,46,192,female,300,30
326,284.60498941515414,79.05694150420948,46,190,male,300,30
317,158.11388300841895,173.92527130926086,47,192,female,300,30
326,284.60498941515414,79.05694150420948,47,190,male,300,30
326,284.60498941515414,79.05694150420948,48,190,male,300,30
317,158.11388300841895,173.92527130926086,48,192,female,300,30
317,158.11388300841895,173.92527130926086,49,192,female,300,30
326,284.60498941515414,79.05694150420948,49,190,male,300,30
317,158.11388300841895,173.92527130926086,50,192,female,300,30
326,284.60498941515414,79.05694150420948,50,190,male,300,30
326,284.60498941515414,79.05694150420948,51,190,male,300,30
317,158.11388300841895,173.92527130926086,51,192,female,300,30
326,284.60498941515414,79.05694150420948,52,190,male,300,30
317,158.11388300841895,173.92527130926086,52,192,female,300,30
317,158.11388300841895,173.92527130926086,53,192,female,300,30
326,284.60498941515414,79.05694150420948,53,190,male,300,30
317,158.11388300841895,173.92527130926086,54,192,female,300,30
326,284.60498941515414,79.05694150420948,54,190,male,300,30
326,284.60498941515414,79.05694150420948,55,190,male,300,30
317,158.11388300841895,173.92527130926086,55,192,female,300,30
326,284.60498941515414,79.05694150420948,56,190,male,300,30
317,158.11388300841895,173.92527130926086,56,192,female,300,30
317,158.11388300841895,173.92527130926086,57,192,female,300,30
326,284.60498941515414,79.05694150420948,57,190,male,300,30
317,158.11388300841895,173.92527130926086,62,192,female,300,30
317,158.11388300841895,173.92527130926086,63,192,female,300,30
317,158.11388300841895,173.92527130926086,64,192,female,300,30
317,158.11388300841895,173.92527130926086,65,192,female,300,30
317,158.11388300841895,173.92527130926086,66,192,female,300,30
329,284.60498941515414,173.92527130926086,67,40,male,300,30
317,158.11388300841895,173.92527130926086,67,192,female,300,30
329,284.60498941515414,173.92527130926086,68,40,male,300,30
317,158.11388300841895,173.92527130926086,68,192,female,300,30
329,284.60498941515414,173.92527130926086,69,40,male,300,30
317,158.11388300841895,173.92527130926086,69,192,female,300,30
329,284.60498941515414,173.92527130926086,70,40,male,300,30
317,158.11388300841895,173.92527130926086,70,192,female,300,30
317,158.11388300841895,173.92527130926086,71,192,female,300,30
318,221.35943621178654,15.811388300841896,76,277,female,300,30
318,221.35943621178654,15.811388300841896,77,277,female,300,30
318,221.35943621178654,15.811388300841896,78,277,female,300,30
318,221.35943621178654,15.811388300841896,79,277,female,300,30
318,221.35943621178654,15.811388300841896,80,277,female,300,30
318,221.35943621178654,15.811388300841896,81,277,female,300,30
318,221.35943621178654,15.811388300841896,82,277,female,300,30
320,221.35943621178654,79.05694150420948,103,123,male,300,30
320,221.35943621178654,79.05694150420948,104,123,male,300,30
320,221.35943621178654,79.05694150420948,105,123,male,300,30
320,221.35943621178654,79.05694150420948,106,123,male,300,30
320,221.35943621178654,79.05694150420948,107,123,male,300,30
320,221.35943621178654,79.05694150420948,108,123,male,300,30
320,221.35943621178654,79.05694150420948,109,123,male,300,30
311,94.86832980505137,173.92527130926086,122,113,female,300,30
311,94.86832980505137,173.92527130926086,123,113,female,300,30
311,94.86832980505137,173.92527130926086,124,113,female,300,30
320,221.35943621178654,79.05694150420948,129,123,male,300,30
320,221.35943621178654,79.05694150420948,130,123,male,300,30
312,158.11388300841895,15.811388300841896,179,43,male,300,30
312,158.11388300841895,15.811388300841896,180,43,male,300,30
312,158.11388300841895,15.811388300841896,181,43,male,300,30
326,284.60498941515414,79.05694150420948,182,190,male,300,30
326,284.60498941515414,79.05694150420948,183,190,male,300,30
318,221.35943621178654,15.811388300841896,183,187,male,300,30
318,221.35943621178654,15.811388300841896,184,187,male,300,30
326,284.60498941515414,79.05694150420948,184,190,male,300,30
326,284.60498941515414,79.05694150420948,185,190,male,300,30
318,221.35943621178654,15.811388300841896,185,187,male,300,30
326,284.60498941515414,79.05694150420948,186,190,male,300,30
326,284.60498941515414,79.05694150420948,187,190,male,300,30
326,284.60498941515414,79.05694150420948,188,190,male,300,30
326,284.60498941515414,79.05694150420948,189,190,male,300,30
326,284.60498941515414,79.05694150420948,190,190,male,300,30
326,284.60498941515414,79.05694150420948,191,190,male,300,30
326,284.60498941515414,79.05694150420948,192,190,male,300,30
326,284.60498941515414,79.05694150420948,193,190,male,300,30
326,284.60498941515414,79.05694150420948,194,190,male,300,30
321,221.35943621178654,110.67971810589327,195,151,female,300,30
326,284.60498941515414,79.05694150420948,195,190,male,300,30
326,284.60498941515414,79.05694150420948,196,190,male,300,30
321,221.35943621178654,110.67971810589327,196,151,female,300,30
326,284.60498941515414,79.05694150420948,197,190,male,300,30
321,221.35943621178654,110.67971810589327,197,151,female,300,30
326,284.60498941515414,79.05694150420948,198,190,male,300,30
321,221.35943621178654,110.67971810589327,198,151,female,300,30
321,221.35943621178654,110.67971810589327,199,151,female,300,30
326,284.60498941515414,79.05694150420948,199,190,male,300,30
321,221.35943621178654,110.67971810589327,200,151,female,300,30
321,221.35943621178654,110.67971810589327,201,151,female,300,30
308,94.86832980505137,79.05694150420948,201,184,male,300,30
308,94.86832980505137,79.05694150420948,202,184,male,300,30
308,94.86832980505137,79.05694150420948,203,184,male,300,30
308,94.86832980505137,79.05694150420948,204,184,male,300,30
308,94.86832980505137,79.05694150420948,205,184,male,300,30
308,94.86832980505137,79.05694150420948,206,184,male,300,30
308,94.86832980505137,79.05694150420948,207,184,male,300,30
303,31.622776601683793,110.67971810589327,234,17,female,300,30
303,31.622776601683793,110.67971810589327,235,17,female,300,30
303,31.622776601683793,110.67971810589327,236,17,female,300,30
