camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
334,347.85054261852173,142.30249470757707,2,241,male,300,24
334,347.85054261852173,142.30249470757707,3,241,male,300,24
334,347.85054261852173,142.30249470757707,4,241,male,300,24
334,347.85054261852173,142.30249470757707,5,241,male,300,24
334,347.85054261852173,142.30249470757707,6,241,male,300,24
334,347.85054261852173,142.30249470757707,7,241,male,300,24
334,347.85054261852173,142.30249470757707,8,241,male,300,24
334,347.85054261852173,142.30249470757707,9,241,male,300,24
334,347.85054261852173,142.30249470757707,10,241,male,300,24
334,347.85054261852173,142.30249470757707,11,241,male,300,24
302,31.622776601683793,79.05694150420948,35,177,female,300,24
302,31.622776601683793,79.05694150420948,36,177,female,300,24
302,31.622776601683793,79.05694150420948,37,177,female,300,24
302,31.622776601683793,79.05694150420948,38,177,female,300,24
321,221.35943621178654,110.67971810589327,39,133,male,300,24
302,31.622776601683793,79.05694150420948,39,177,female,300,24
321,221.35943621178654,110.67971810589327,40,133,male,300,24
302,31.622776601683793,79.05694150420948,40,177,female,300,24
302,31.622776601683793,79.05694150420948,41,177,female,300,24
321,221.35943621178654,110.67971810589327,41,133,male,300,24
302,31.622776601683793,79.05694150420948,42,177,female,300,24
321,221.35943621178654,110.67971810589327,42,133,male,300,24
321,221.35943621178654,110.67971810589327,43,133,male,300,24
321,221.35943621178654,110.67971810589327,44,133,male,300,24
324,284.60498941515414,15.811388300841896,64,255,female,300,24
324,284.60498941515414,15.811388300841896,65,255,female,300,24
324,284.60498941515414,15.811388300841896,66,255,female,300,24
324,284.60498941515414,15.811388300841896,67,255,female,300,24
324,284.60498941515414,15.811388300841896,68,255,female,300,24
326,284.60498941515414,79.05694150420948,69,140,female,300,24
324,284.60498941515414,15.811388300841896,69,255,female,300,24
309,94.86832980505137,110.67971810589327,69,79,male,300,24
326,284.60498941515414,79.05694150420948,70,140,female,300,24
309,94.86832980505137,110.67971810589327,70,79,male,300,24
309,94.86832980505137,110.67971810589327,71,79,male,300,24
326,284.60498941515414,79.05694150420948,71,140,female,300,24
326,284.60498941515414,79.05694150420948,72,140,female,300,24
309,94.86832980505137,110.67971810589327,72,79,male,300,24
309,94.86832980505137,110.67971810589327,73,79,male,300,24
326,284.60498941515414,79.05694150420948,73,140,female,300,24
309,94.86832980505137,110.67971810589327,74,79,male,300,24
321,221.35943621178654,110.67971810589327,74,133,male,300,24
326,284.60498941515414,79.05694150420948,74,140,female,300,24
321,221.35943621178654,110.67971810589327,75,133,male,300,24
321,221.35943621178654,110.67971810589327,76,133,male,300,24
321,221.35943621178654,110.67971810589327,77,133,male,300,24
321,221.35943621178654,110.67971810589327,78,133,male,300,24
321,221.35943621178654,110.67971810589327,79,133,male,300,24
321,221.35943621178654,110.67971810589327,80,133,male,300,24
310,94.86832980505137,142.30249470757707,127,217,male,300,24
310,94.86832980505137,142.30249470757707,128,217,male,300,24
310,94.86832980505137,142.30249470757707,129,217,male,300,24
310,94.86832980505137,142.30249470757707,130,217,male,300,24
310,94.86832980505137,142.30249470757707,131,217,male,300,24
310,94.86832980505137,142.30249470757707,132,217,male,300,24
310,94.86832980505137,142.30249470757707,133,217,male,300,24
310,94.86832980505137,142.30249470757707,134,217,male,300,24
310,94.86832980505137,142.30249470757707,135,217,male,300,24
310,94.86832980505137,142.30249470757707,136,217,male,300,24
310,94.86832980505137,142.30249470757707,137,217,male,300,24
310,94.86832980505137,142.30249470757707,138,217,male,300,24
310,94.86832980505137,142.30249470757707,139,217,male,300,24
310,94.86832980505137,142.30249470757707,140,217,male,300,24
310,94.86832980505137,142.30249470757707,141,217,male,300,24
317,158.11388300841895,173.92527130926086,160,214,female,300,24
317,158.11388300841895,173.92527130926086,161,214,female,300,24
317,158.11388300841895,173.92527130926086,162,214,female,300,24
317,158.11388300841895,173.92527130926086,163,214,female,300,24
317,158.11388300841895,173.92527130926086,164,214,female,300,24
326,284.60498941515414,79.05694150420948,164,140,female,300,24
326,284.60498941515414,79.05694150420948,165,140,female,300,24
317,158.11388300841895,173.92527130926086,165,214,female,300,24
316,158.11388300841895,142.30249470757707,165,12,female,300,24
317,158.11388300841895,173.92527130926086,166,214,female,300,24
316,158.11388300841895,142.30249470757707,166,12,female,300,24
326,284.60498941515414,79.05694150420948,166,140,female,300,24
317,158.11388300841895,173.92527130926086,167,214,female,300,24
316,158.11388300841895,142.30249470757707,167,12,female,300,24
326,284.60498941515414,79.05694150420948,167,140,female,300,24
317,158.11388300841895,173.92527130926086,168,214,female,300,24
326,284.60498941515414,79.05694150420948,168,140,female,300,24
316,158.11388300841895,142.30249470757707,168,12,female,300,24
317,158.11388300841895,173.92527130926086,169,214,female,300,24
316,158.11388300841895,142.30249470757707,169,12,female,300,24
317,158.11388300841895,173.92527130926086,170,214,female,300,24
333,347.85054261852173,110.67971810589327,175,252,male,300,24
316,158.11388300841895,142.30249470757707,189,12,female,300,24
319,221.35943621178654,47.43416490252569,225,62,female,300,24
303,31.622776601683793,110.67971810589327,236,172,female,300,24
303,31.622776601683793,110.67971810589327,237,172,female,300,24
303,31.622776601683793,110.67971810589327,238,172,female,300,24
303,31.622776601683793,110.67971810589327,239,172,female,300,24
303,31.622776601683793,110.67971810589327,240,172,female,300,24
303,31.622776601683793,110.67971810589327,241,172,female,300,24
309,94.86832980505137,110.67971810589327,336,72,male,300,24
