camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
364,31.622776601683793,142.30249470757707,6,132,female,360,19
364,31.622776601683793,142.30249470757707,7,132,female,360,19
364,31.622776601683793,142.30249470757707,8,132,female,360,19
364,31.622776601683793,142.30249470757707,9,132,female,360,19
364,31.622776601683793,142.30249470757707,10,132,female,360,19
364,31.622776601683793,142.30249470757707,11,132,female,360,19
371,94.86832980505137,173.92527130926086,11,218,male,360,19
364,31.622776601683793,142.30249470757707,12,132,female,360,19
371,94.86832980505137,173.92527130926086,12,218,male,360,19
371,94.86832980505137,173.92527130926086,13,218,male,360,19
364,31.622776601683793,142.30249470757707,13,132,female,360,19
371,94.86832980505137,173.92527130926086,14,218,male,360,19
364,31.622776601683793,142.30249470757707,14,132,female,360,19
364,31.622776601683793,142.30249470757707,15,132,female,360,19
371,94.86832980505137,173.92527130926086,15,218,male,360,19
364,31.622776601683793,142.30249470757707,16,132,female,360,19
371,94.86832980505137,173.92527130926086,16,218,male,360,19
371,94.86832980505137,173.92527130926086,17,218,male,360,19
364,31.622776601683793,142.30249470757707,17,132,female,360,19
371,94.86832980505137,173.92527130926086,18,218,male,360,19
364,31.622776601683793,142.30249470757707,18,132,female,360,19
371,94.86832980505137,173.92527130926086,19,218,male,360,19
364,31.622776601683793,142.30249470757707,19,132,female,360,19
371,94.86832980505137,173.92527130926086,20,218,male,360,19
364,31.622776601683793,142.30249470757707,20,132,female,360,19
364,31.622776601683793,142.30249470757707,21,132,female,360,19
364,31.622776601683793,142.30249470757707,22,132,female,360,19
368,94.86832980505137,79.05694150420948,26,255,female,360,19
383,221.35943621178654,173.92527130926086,26,2,male,360,19
368,94.86832980505137,79.05694150420948,27,255,female,360,19
383,221.35943621178654,173.92527130926086,27,2,male,360,19
368,94.86832980505137,79.05694150420948,28,255,female,360,19
383,221.35943621178654,173.92527130926086,28,2,male,360,19
383,221.35943621178654,173.92527130926086,29,2,male,360,19
368,94.86832980505137,79.05694150420948,29,255,female,360,19
383,221.35943621178654,173.92527130926086,30,2,male,360,19
368,94.86832980505137,79.05694150420948,30,255,female,360,19
373,158.11388300841895,47.43416490252569,31,355,female,360,19
386,284.60498941515414,79.05694150420948,31,138,male,360,19
368,94.86832980505137,79.05694150420948,31,255,female,360,19
383,221.35943621178654,173.92527130926086,31,2,male,360,19
373,158.11388300841895,47.43416490252569,32,355,female,360,19
368,94.86832980505137,79.05694150420948,32,255,female,360,19
386,284.60498941515414,79.05694150420948,32,138,male,360,19
383,221.35943621178654,173.92527130926086,32,2,male,360,19
368,94.86832980505137,79.05694150420948,33,255,female,360,19
360,31.622776601683793,15.811388300841896,33,184,male,360,19
386,284.60498941515414,79.05694150420948,33,138,male,360,19
383,221.35943621178654,173.92527130926086,33,2,male,360,19
373,158.11388300841895,47.43416490252569,33,355,female,360,19
383,221.35943621178654,173.92527130926086,34,2,male,360,19
386,284.60498941515414,79.05694150420948,34,138,male,360,19
368,94.86832980505137,79.05694150420948,34,255,female,360,19
360,31.622776601683793,15.811388300841896,34,184,male,360,19
373,158.11388300841895,47.43416490252569,34,355,female,360,19
360,31.622776601683793,15.811388300841896,35,184,male,360,19
373,158.11388300841895,47.43416490252569,35,355,female,360,19
368,94.86832980505137,79.05694150420948,35,255,female,360,19
383,221.35943621178654,173.92527130926086,35,2,male,360,19
386,284.60498941515414,79.05694150420948,35,138,male,360,19
373,158.11388300841895,47.43416490252569,36,355,female,360,19
383,221.35943621178654,173.92527130926086,36,344,female,360,19
368,94.86832980505137,79.05694150420948,36,255,female,360,19
386,284.60498941515414,79.05694150420948,36,138,male,360,19
360,31.622776601683793,15.811388300841896,36,184,male,360,19
383,221.35943621178654,173.92527130926086,37,344,female,360,19
373,158.11388300841895,47.43416490252569,37,355,female,360,19
368,94.86832980505137,79.05694150420948,37,255,female,360,19
360,31.622776601683793,15.811388300841896,37,184,male,360,19
383,221.35943621178654,173.92527130926086,38,344,female,360,19
373,158.11388300841895,47.43416490252569,38,355,female,360,19
360,31.622776601683793,15.811388300841896,38,184,male,360,19
368,94.86832980505137,79.05694150420948,38,255,female,360,19
360,31.622776601683793,15.811388300841896,39,184,male,360,19
368,94.86832980505137,79.05694150420948,39,255,female,360,19
373,158.11388300841895,47.43416490252569,39,355,female,360,19
383,221.35943621178654,173.92527130926086,39,344,female,360,19
383,221.35943621178654,173.92527130926086,40,344,female,360,19
373,158.11388300841895,47.43416490252569,40,355,female,360,19
360,31.622776601683793,15.811388300841896,40,184,male,360,19
368,94.86832980505137,79.05694150420948,40,255,female,360,19
383,221.35943621178654,173.92527130926086,41,344,female,360,19
360,31.622776601683793,15.811388300841896,41,184,male,360,19
368,94.86832980505137,79.05694150420948,41,255,female,360,19
360,31.622776601683793,15.811388300841896,42,184,male,360,19
368,94.86832980505137,79.05694150420948,42,255,female,360,19
360,31.622776601683793,15.811388300841896,43,184,male,360,19
368,94.86832980505137,79.05694150420948,43,255,female,360,19
