camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
305,31.622776601683793,173.92527130926086,20,14,male,300,26
305,31.622776601683793,173.92527130926086,21,14,male,300,26
305,31.622776601683793,173.92527130926086,22,14,male,300,26
305,31.622776601683793,173.92527130926086,23,14,male,300,26
305,31.622776601683793,173.92527130926086,24,14,male,300,26
305,31.622776601683793,173.92527130926086,25,14,male,300,26
305,31.622776601683793,173.92527130926086,26,14,male,300,26
305,31.622776601683793,173.92527130926086,27,14,male,300,26
305,31.622776601683793,173.92527130926086,28,14,male,300,26
305,31.622776601683793,173.92527130926086,29,14,male,300,26
305,31.622776601683793,173.92527130926086,30,14,male,300,26
305,31.622776601683793,173.92527130926086,31,14,male,300,26
305,31.622776601683793,173.92527130926086,32,14,male,300,26
305,31.622776601683793,173.92527130926086,33,14,male,300,26
305,31.622776601683793,173.92527130926086,34,14,male,300,26
305,31.622776601683793,173.92527130926086,35,14,male,300,26
305,31.622776601683793,173.92527130926086,36,14,male,300,26
305,31.622776601683793,173.92527130926086,37,14,male,300,26
307,94.86832980505137,47.43416490252569,48,143,female,300,26
307,94.86832980505137,47.43416490252569,49,143,female,300,26
307,94.86832980505137,47.43416490252569,50,143,female,300,26
307,94.86832980505137,47.43416490252569,51,143,female,300,26
312,158.11388300841895,15.811388300841896,118,208,female,300,26
312,158.11388300841895,15.811388300841896,119,208,female,300,26
312,158.11388300841895,15.811388300841896,120,208,female,300,26
312,158.11388300841895,15.811388300841896,121,208,female,300,26
308,94.86832980505137,79.05694150420948,143,278,male,300,26
308,94.86832980505137,79.05694150420948,144,278,male,300,26
308,94.86832980505137,79.05694150420948,145,278,male,300,26
308,94.86832980505137,79.05694150420948,146,278,male,300,26
308,94.86832980505137,79.05694150420948,147,278,male,300,26
301,31.622776601683793,47.43416490252569,147,175,female,300,26
301,31.622776601683793,47.43416490252569,148,175,female,300,26
308,94.86832980505137,79.05694150420948,148,278,male,300,26
301,31.622776601683793,47.43416490252569,149,175,female,300,26
308,94.86832980505137,79.05694150420948,149,278,male,300,26
308,94.86832980505137,79.05694150420948,150,278,male,300,26
301,31.622776601683793,47.43416490252569,150,175,female,300,26
308,94.86832980505137,79.05694150420948,151,278,male,300,26
301,31.622776601683793,47.43416490252569,151,175,female,300,26
308,94.86832980505137,79.05694150420948,152,278,male,300,26
301,31.622776601683793,47.43416490252569,152,175,female,300,26
301,31.622776601683793,47.43416490252569,153,175,female,300,26
308,94.86832980505137,79.05694150420948,153,278,male,300,26
308,94.86832980505137,79.05694150420948,154,278,male,300,26
301,31.622776601683793,47.43416490252569,154,175,female,300,26
301,31.622776601683793,47.43416490252569,155,175,female,300,26
307,94.86832980505137,47.43416490252569,182,143,female,300,26
307,94.86832980505137,47.43416490252569,183,143,female,300,26
307,94.86832980505137,47.43416490252569,184,143,female,300,26
307,94.86832980505137,47.43416490252569,185,143,female,300,26
307,94.86832980505137,47.43416490252569,186,143,female,300,26
307,94.86832980505137,47.43416490252569,187,143,female,300,26
307,94.86832980505137,47.43416490252569,188,143,female,300,26
307,94.86832980505137,47.43416490252569,189,143,female,300,26
305,31.622776601683793,173.92527130926086,201,14,male,300,26
305,31.622776601683793,173.92527130926086,202,14,male,300,26
305,31.622776601683793,173.92527130926086,203,14,male,300,26
305,31.622776601683793,173.92527130926086,204,14,male,300,26
305,31.622776601683793,173.92527130926086,205,14,male,300,26
305,31.622776601683793,173.92527130926086,206,14,male,300,26
305,31.622776601683793,173.92527130926086,207,14,male,300,26
305,31.622776601683793,173.92527130926086,208,14,male,300,26
305,31.622776601683793,173.92527130926086,209,14,male,300,26
305,31.622776601683793,173.92527130926086,210,14,male,300,26
305,31.622776601683793,173.92527130926086,211,14,male,300,26
305,31.622776601683793,173.92527130926086,212,14,male,300,26
305,31.622776601683793,173.92527130926086,213,14,male,300,26
305,31.622776601683793,173.92527130926086,214,14,male,300,26
303,31.622776601683793,110.67971810589327,223,203,male,300,26
335,347.85054261852173,173.92527130926086,304,286,female,300,26
335,347.85054261852173,173.92527130926086,305,286,female,300,26
335,347.85054261852173,173.92527130926086,306,286,female,300,26
335,347.85054261852173,173.92527130926086,307,286,female,300,26
335,347.85054261852173,173.92527130926086,308,286,female,300,26
335,347.85054261852173,173.92527130926086,309,286,female,300,26
335,347.85054261852173,173.92527130926086,310,286,female,300,26
335,347.85054261852173,173.92527130926086,311,286,female,300,26
333,347.85054261852173,110.67971810589327,330,139,female,300,26
333,347.85054261852173,110.67971810589327,331,139,female,300,26
333,347.85054261852173,110.67971810589327,332,139,female,300,26
333,347.85054261852173,110.67971810589327,333,139,female,300,26
333,347.85054261852173,110.67971810589327,334,139,female,300,26
333,347.85054261852173,110.67971810589327,335,139,female,300,26
333,347.85054261852173,110.67971810589327,336,139,female,300,26
333,347.85054261852173,110.67971810589327,337,139,female,300,26
333,347.85054261852173,110.67971810589327,338,139,female,300,26
333,347.85054261852173,110.67971810589327,339,139,female,300,26
310,94.86832980505137,142.30249470757707,387,214,male,300,26
310,94.86832980505137,142.30249470757707,388,214,male,300,26
310,94.86832980505137,142.30249470757707,389,214,male,300,26
310,94.86832980505137,142.30249470757707,390,214,male,300,26
310,94.86832980505137,142.30249470757707,391,214,male,300,26
310,94.86832980505137,142.30249470757707,392,214,male,300,26
310,94.86832980505137,142.30249470757707,393,214,male,300,26
310,94.86832980505137,142.30249470757707,394,214,male,300,26
311,94.86832980505137,173.92527130926086,395,21,male,300,26
310,94.86832980505137,142.30249470757707,395,214,male,300,26
311,94.86832980505137,173.92527130926086,396,21,male,300,26
310,94.86832980505137,142.30249470757707,396,214,male,300,26
333,347.85054261852173,110.67971810589327,397,54,female,300,26
310,94.86832980505137,142.30249470757707,397,214,male,300,26
311,94.86832980505137,173.92527130926086,397,21,male,300,26
311,94.86832980505137,173.92527130926086,398,21,male,300,26
333,347.85054261852173,110.67971810589327,398,54,female,300,26
310,94.86832980505137,142.30249470757707,398,214,male,300,26
333,347.85054261852173,110.67971810589327,399,54,female,300,26
311,94.86832980505137,173.92527130926086,399,21,male,300,26
333,347.85054261852173,110.67971810589327,400,54,female,300,26
311,94.86832980505137,173.92527130926086,400,21,male,300,26
333,347.85054261852173,110.67971810589327,401,54,female,300,26
311,94.86832980505137,173.92527130926086,401,21,male,300,26
311,94.86832980505137,173.92527130926086,402,21,male,300,26
333,347.85054261852173,110.67971810589327,402,54,female,300,26
333,347.85054261852173,110.67971810589327,403,54,female,300,26
311,94.86832980505137,173.92527130926086,403,21,male,300,26
311,94.86832980505137,173.92527130926086,404,21,male,300,26
333,347.85054261852173,110.67971810589327,404,54,female,300,26
333,347.85054261852173,110.67971810589327,405,54,female,300,26
311,94.86832980505137,173.92527130926086,405,21,male,300,26
333,347.85054261852173,110.67971810589327,406,54,female,300,26
333,347.85054261852173,110.67971810589327,407,54,female,300,26
333,347.85054261852173,110.67971810589327,408,54,female,300,26
313,158.11388300841895,47.43416490252569,408,208,female,300,26
313,158.11388300841895,47.43416490252569,409,208,female,300,26
313,158.11388300841895,47.43416490252569,410,208,female,300,26
313,158.11388300841895,47.43416490252569,411,208,female,300,26
313,158.11388300841895,47.43416490252569,412,208,female,300,26
313,158.11388300841895,47.43416490252569,413,208,female,300,26
313,158.11388300841895,47.43416490252569,414,208,female,300,26
315,158.11388300841895,110.67971810589327,414,191,female,300,26
315,158.11388300841895,110.67971810589327,415,191,female,300,26
313,158.11388300841895,47.43416490252569,415,208,female,300,26
313,158.11388300841895,47.43416490252569,416,208,female,300,26
315,158.11388300841895,110.67971810589327,416,191,female,300,26
313,158.11388300841895,47.43416490252569,417,208,female,300,26
315,158.11388300841895,110.67971810589327,417,191,female,300,26
315,158.11388300841895,110.67971810589327,418,191,female,300,26
313,158.11388300841895,47.43416490252569,418,208,female,300,26
313,158.11388300841895,47.43416490252569,419,208,female,300,26
315,158.11388300841895,110.67971810589327,419,191,female,300,26
313,158.11388300841895,47.43416490252569,420,208,female,300,26
315,158.11388300841895,110.67971810589327,420,191,female,300,26
313,158.11388300841895,47.43416490252569,421,208,female,300,26
315,158.11388300841895,110.67971810589327,421,191,female,300,26
315,158.11388300841895,110.67971810589327,422,191,female,300,26
