camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
331,347.85054261852173,47.43416490252569,12,92,female,300,23
331,347.85054261852173,47.43416490252569,13,92,female,300,23
331,347.85054261852173,47.43416490252569,14,92,female,300,23
331,347.85054261852173,47.43416490252569,15,92,female,300,23
309,94.86832980505137,110.67971810589327,18,154,female,300,23
309,94.86832980505137,110.67971810589327,19,154,female,300,23
309,94.86832980505137,110.67971810589327,20,154,female,300,23
309,94.86832980505137,110.67971810589327,21,154,female,300,23
309,94.86832980505137,110.67971810589327,22,154,female,300,23
309,94.86832980505137,110.67971810589327,23,154,female,300,23
309,94.86832980505137,110.67971810589327,24,154,female,300,23
309,94.86832980505137,110.67971810589327,25,154,female,300,23
309,94.86832980505137,110.67971810589327,26,154,female,300,23
309,94.86832980505137,110.67971810589327,27,154,female,300,23
309,94.86832980505137,110.67971810589327,28,154,female,300,23
309,94.86832980505137,110.67971810589327,29,154,female,300,23
309,94.86832980505137,110.67971810589327,30,154,female,300,23
309,94.86832980505137,110.67971810589327,31,154,female,300,23
309,94.86832980505137,110.67971810589327,32,154,female,300,23
316,158.11388300841895,142.30249470757707,44,207,male,300,23
316,158.11388300841895,142.30249470757707,45,207,male,300,23
316,158.11388300841895,142.30249470757707,46,207,male,300,23
316,158.11388300841895,142.30249470757707,47,207,male,300,23
316,158.11388300841895,142.30249470757707,48,207,male,300,23
316,158.11388300841895,142.30249470757707,49,207,male,300,23
316,158.11388300841895,142.30249470757707,50,207,male,300,23
316,158.11388300841895,142.30249470757707,51,207,male,300,23
316,158.11388300841895,142.30249470757707,52,207,male,300,23
324,284.60498941515414,15.811388300841896,57,112,female,300,23
324,284.60498941515414,15.811388300841896,58,112,female,300,23
324,284.60498941515414,15.811388300841896,59,112,female,300,23
324,284.60498941515414,15.811388300841896,60,112,female,300,23
313,158.11388300841895,47.43416490252569,95,95,male,300,23
313,158.11388300841895,47.43416490252569,96,95,male,300,23
324,284.60498941515414,15.811388300841896,96,55,female,300,23
324,284.60498941515414,15.811388300841896,97,55,female,300,23
301,31.622776601683793,47.43416490252569,97,243,male,300,23
313,158.11388300841895,47.43416490252569,97,95,male,300,23
301,31.622776601683793,47.43416490252569,98,243,male,300,23
324,284.60498941515414,15.811388300841896,98,55,female,300,23
313,158.11388300841895,47.43416490252569,98,95,male,300,23
324,284.60498941515414,15.811388300841896,99,55,female,300,23
301,31.622776601683793,47.43416490252569,99,243,male,300,23
313,158.11388300841895,47.43416490252569,99,95,male,300,23
301,31.622776601683793,47.43416490252569,100,243,male,300,23
324,284.60498941515414,15.811388300841896,100,55,female,300,23
313,158.11388300841895,47.43416490252569,100,95,male,300,23
301,31.622776601683793,47.43416490252569,101,243,male,300,23
313,158.11388300841895,47.43416490252569,101,95,male,300,23
301,31.622776601683793,47.43416490252569,102,243,male,300,23
313,158.11388300841895,47.43416490252569,102,95,male,300,23
301,31.622776601683793,47.43416490252569,103,243,male,300,23
313,158.11388300841895,47.43416490252569,103,95,male,300,23
313,158.11388300841895,47.43416490252569,104,95,male,300,23
313,158.11388300841895,47.43416490252569,105,95,male,300,23
310,94.86832980505137,142.30249470757707,144,240,male,300,23
329,284.60498941515414,173.92527130926086,145,10,female,300,23
310,94.86832980505137,142.30249470757707,145,240,male,300,23
329,284.60498941515414,173.92527130926086,146,10,female,300,23
310,94.86832980505137,142.30249470757707,146,240,male,300,23
329,284.60498941515414,173.92527130926086,147,10,female,300,23
310,94.86832980505137,142.30249470757707,147,240,male,300,23
329,284.60498941515414,173.92527130926086,148,10,female,300,23
310,94.86832980505137,142.30249470757707,148,240,male,300,23
310,94.86832980505137,142.30249470757707,149,240,male,300,23
329,284.60498941515414,173.92527130926086,149,10,female,300,23
329,284.60498941515414,173.92527130926086,150,10,female,300,23
310,94.86832980505137,142.30249470757707,150,240,male,300,23
329,284.60498941515414,173.92527130926086,151,10,female,300,23
329,284.60498941515414,173.92527130926086,152,10,female,300,23
