camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
222,221.35943621178654,142.30249470757707,62,147,female,200,37
222,221.35943621178654,142.30249470757707,63,147,female,200,37
222,221.35943621178654,142.30249470757707,64,147,female,200,37
222,221.35943621178654,142.30249470757707,65,147,female,200,37
222,221.35943621178654,142.30249470757707,66,147,female,200,37
222,221.35943621178654,142.30249470757707,67,147,female,200,37
222,221.35943621178654,142.30249470757707,68,147,female,200,37
222,221.35943621178654,142.30249470757707,69,147,female,200,37
222,221.35943621178654,142.30249470757707,70,147,female,200,37
201,31.622776601683793,47.43416490252569,150,155,female,200,37
206,94.86832980505137,15.811388300841896,167,94,female,200,37
206,94.86832980505137,15.811388300841896,168,94,female,200,37
206,94.86832980505137,15.811388300841896,169,94,female,200,37
222,221.35943621178654,142.30249470757707,170,147,female,200,37
206,94.86832980505137,15.811388300841896,170,94,female,200,37
206,94.86832980505137,15.811388300841896,171,94,female,200,37
222,221.35943621178654,142.30249470757707,171,147,female,200,37
206,94.86832980505137,15.811388300841896,172,94,female,200,37
222,221.35943621178654,142.30249470757707,172,147,female,200,37
222,221.35943621178654,142.30249470757707,173,147,female,200,37
206,94.86832980505137,15.811388300841896,173,94,female,200,37
222,221.35943621178654,142.30249470757707,174,147,female,200,37
206,94.86832980505137,15.811388300841896,174,94,female,200,37
206,94.86832980505137,15.811388300841896,175,94,female,200,37
222,221.35943621178654,142.30249470757707,175,147,female,200,37
222,221.35943621178654,142.30249470757707,176,147,female,200,37
206,94.86832980505137,15.811388300841896,176,94,female,200,37
212,158.11388300841895,15.811388300841896,179,31,male,200,37
216,158.11388300841895,142.30249470757707,237,118,male,200,37
216,158.11388300841895,142.30249470757707,238,118,male,200,37
216,158.11388300841895,142.30249470757707,239,118,male,200,37
216,158.11388300841895,142.30249470757707,240,118,male,200,37
216,158.11388300841895,142.30249470757707,241,118,male,200,37
216,158.11388300841895,142.30249470757707,242,118,male,200,37
216,158.11388300841895,142.30249470757707,243,118,male,200,37
216,158.11388300841895,142.30249470757707,244,118,male,200,37
216,158.11388300841895,142.30249470757707,245,118,male,200,37
216,158.11388300841895,142.30249470757707,246,118,male,200,37
210,94.86832980505137,142.30249470757707,261,113,male,200,37
210,94.86832980505137,142.30249470757707,262,113,male,200,37
210,94.86832980505137,142.30249470757707,263,113,male,200,37
210,94.86832980505137,142.30249470757707,264,113,male,200,37
210,94.86832980505137,142.30249470757707,265,113,male,200,37
210,94.86832980505137,142.30249470757707,266,113,male,200,37
210,94.86832980505137,142.30249470757707,267,113,male,200,37
210,94.86832980505137,142.30249470757707,268,113,male,200,37
210,94.86832980505137,142.30249470757707,269,113,male,200,37
210,94.86832980505137,142.30249470757707,270,113,male,200,37
210,94.86832980505137,142.30249470757707,271,113,male,200,37
210,94.86832980505137,142.30249470757707,272,113,male,200,37
210,94.86832980505137,142.30249470757707,273,113,male,200,37
210,94.86832980505137,142.30249470757707,274,113,male,200,37
210,94.86832980505137,142.30249470757707,275,113,male,200,37
210,94.86832980505137,142.30249470757707,276,113,male,200,37
225,284.60498941515414,47.43416490252569,291,5,male,200,37
225,284.60498941515414,47.43416490252569,292,5,male,200,37
225,284.60498941515414,47.43416490252569,293,5,male,200,37
221,221.35943621178654,110.67971810589327,338,79,female,200,37
221,221.35943621178654,110.67971810589327,339,79,female,200,37
221,221.35943621178654,110.67971810589327,340,79,female,200,37
221,221.35943621178654,110.67971810589327,341,79,female,200,37
221,221.35943621178654,110.67971810589327,342,79,female,200,37
221,221.35943621178654,110.67971810589327,343,79,female,200,37
221,221.35943621178654,110.67971810589327,344,79,female,200,37
221,221.35943621178654,110.67971810589327,345,79,female,200,37
221,221.35943621178654,110.67971810589327,346,79,female,200,37
221,221.35943621178654,110.67971810589327,347,79,female,200,37
221,221.35943621178654,110.67971810589327,348,79,female,200,37
234,347.85054261852173,142.30249470757707,383,122,male,200,37
234,347.85054261852173,142.30249470757707,384,122,male,200,37
234,347.85054261852173,142.30249470757707,385,122,male,200,37
234,347.85054261852173,142.30249470757707,386,122,male,200,37
234,347.85054261852173,142.30249470757707,387,122,male,200,37
234,347.85054261852173,142.30249470757707,388,122,male,200,37
234,347.85054261852173,142.30249470757707,389,122,male,200,37
234,347.85054261852173,142.30249470757707,390,122,male,200,37
234,347.85054261852173,142.30249470757707,391,122,male,200,37
234,347.85054261852173,142.30249470757707,392,122,male,200,37
234,347.85054261852173,142.30249470757707,393,122,male,200,37
234,347.85054261852173,142.30249470757707,394,122,male,200,37
234,347.85054261852173,142.30249470757707,395,122,male,200,37
234,347.85054261852173,142.30249470757707,396,122,male,200,37
234,347.85054261852173,142.30249470757707,397,122,male,200,37
234,347.85054261852173,142.30249470757707,398,122,male,200,37
234,347.85054261852173,142.30249470757707,399,122,male,200,37
208,94.86832980505137,79.05694150420948,410,139,female,200,37
208,94.86832980505137,79.05694150420948,411,139,female,200,37
208,94.86832980505137,79.05694150420948,412,139,female,200,37
208,94.86832980505137,79.05694150420948,413,139,female,200,37
208,94.86832980505137,79.05694150420948,414,139,female,200,37
208,94.86832980505137,79.05694150420948,415,139,female,200,37
208,94.86832980505137,79.05694150420948,416,139,female,200,37
208,94.86832980505137,79.05694150420948,417,139,female,200,37
208,94.86832980505137,79.05694150420948,418,139,female,200,37
208,94.86832980505137,79.05694150420948,419,139,female,200,37
208,94.86832980505137,79.05694150420948,420,139,female,200,37
208,94.86832980505137,79.05694150420948,421,139,female,200,37
208,94.86832980505137,79.05694150420948,422,139,female,200,37
208,94.86832980505137,79.05694150420948,423,139,female,200,37
208,94.86832980505137,79.05694150420948,424,139,female,200,37
208,94.86832980505137,79.05694150420948,425,139,female,200,37
208,94.86832980505137,79.05694150420948,426,139,female,200,37
231,347.85054261852173,47.43416490252569,468,117,female,200,37
231,347.85054261852173,47.43416490252569,469,117,female,200,37
231,347.85054261852173,47.43416490252569,470,117,female,200,37
231,347.85054261852173,47.43416490252569,471,117,female,200,37
231,347.85054261852173,47.43416490252569,472,117,female,200,37
231,347.85054261852173,47.43416490252569,473,117,female,200,37
231,347.85054261852173,47.43416490252569,474,117,female,200,37
231,347.85054261852173,47.43416490252569,475,117,female,200,37
231,347.85054261852173,47.43416490252569,476,117,female,200,37
231,347.85054261852173,47.43416490252569,477,117,female,200,37
231,347.85054261852173,47.43416490252569,478,117,female,200,37
