camera_id,xcor,ycor,tick,deer_id,sex,number-deer,run_num
330,347.85054261852173,15.811388300841896,1,175,female,300,22
330,347.85054261852173,15.811388300841896,2,175,female,300,22
330,347.85054261852173,15.811388300841896,3,175,female,300,22
330,347.85054261852173,15.811388300841896,4,175,female,300,22
330,347.85054261852173,15.811388300841896,5,175,female,300,22
330,347.85054261852173,15.811388300841896,6,175,female,300,22
330,347.85054261852173,15.811388300841896,7,175,female,300,22
330,347.85054261852173,15.811388300841896,8,175,female,300,22
307,94.86832980505137,47.43416490252569,28,0,female,300,22
307,94.86832980505137,47.43416490252569,29,0,female,300,22
307,94.86832980505137,47.43416490252569,30,0,female,300,22
307,94.86832980505137,47.43416490252569,31,0,female,300,22
307,94.86832980505137,47.43416490252569,32,0,female,300,22
307,94.86832980505137,47.43416490252569,33,0,female,300,22
307,94.86832980505137,47.43416490252569,34,0,female,300,22
307,94.86832980505137,47.43416490252569,35,0,female,300,22
307,94.86832980505137,47.43416490252569,36,0,female,300,22
314,158.11388300841895,79.05694150420948,55,176,female,300,22
314,158.11388300841895,79.05694150420948,56,176,female,300,22
314,158.11388300841895,79.05694150420948,57,176,female,300,22
314,158.11388300841895,79.05694150420948,58,176,female,300,22
314,158.11388300841895,79.05694150420948,59,176,female,300,22
314,158.11388300841895,79.05694150420948,60,176,female,300,22
314,158.11388300841895,79.05694150420948,61,176,female,300,22
314,158.11388300841895,79.05694150420948,62,176,female,300,22
314,158.11388300841895,79.05694150420948,63,176,female,300,22
314,158.11388300841895,79.05694150420948,64,176,female,300,22
314,158.11388300841895,79.05694150420948,65,176,female,300,22
314,158.11388300841895,79.05694150420948,66,176,female,300,22
328,284.60498941515414,142.30249470757707,90,226,male,300,22
330,347.85054261852173,15.811388300841896,111,175,female,300,22
330,347.85054261852173,15.811388300841896,112,175,female,300,22
330,347.85054261852173,15.811388300841896,113,175,female,300,22
330,347.85054261852173,15.811388300841896,114,175,female,300,22
330,347.85054261852173,15.811388300841896,115,175,female,300,22
316,158.11388300841895,142.30249470757707,118,264,female,300,22
316,158.11388300841895,142.30249470757707,119,264,female,300,22
316,158.11388300841895,142.30249470757707,120,264,female,300,22
316,158.11388300841895,142.30249470757707,121,264,female,300,22
316,158.11388300841895,142.30249470757707,122,264,female,300,22
316,158.11388300841895,142.30249470757707,123,264,female,300,22
316,158.11388300841895,142.30249470757707,124,264,female,300,22
316,158.11388300841895,142.30249470757707,125,264,female,300,22
316,158.11388300841895,142.30249470757707,126,264,female,300,22
316,158.11388300841895,142.30249470757707,127,264,female,300,22
316,158.11388300841895,142.30249470757707,128,264,female,300,22
316,158.11388300841895,142.30249470757707,129,264,female,300,22
316,158.11388300841895,142.30249470757707,130,264,female,300,22
308,94.86832980505137,79.05694150420948,148,293,male,300,22
308,94.86832980505137,79.05694150420948,149,293,male,300,22
330,347.85054261852173,15.811388300841896,175,1,male,300,22
330,347.85054261852173,15.811388300841896,176,1,male,300,22
330,347.85054261852173,15.811388300841896,177,1,male,300,22
330,347.85054261852173,15.811388300841896,178,1,male,300,22
330,347.85054261852173,15.811388300841896,179,1,male,300,22
330,347.85054261852173,15.811388300841896,180,1,male,300,22
308,94.86832980505137,79.05694150420948,209,293,male,300,22
308,94.86832980505137,79.05694150420948,210,293,male,300,22
300,31.622776601683793,15.811388300841896,233,213,female,300,22
300,31.622776601683793,15.811388300841896,234,213,female,300,22
300,31.622776601683793,15.811388300841896,235,213,female,300,22
300,31.622776601683793,15.811388300841896,236,213,female,300,22
300,31.622776601683793,15.811388300841896,237,213,female,300,22
300,31.622776601683793,15.811388300841896,238,213,female,300,22
300,31.622776601683793,15.811388300841896,239,213,female,300,22
300,31.622776601683793,15.811388300841896,240,213,female,300,22
300,31.622776601683793,15.811388300841896,241,213,female,300,22
300,31.622776601683793,15.811388300841896,242,213,female,300,22
307,94.86832980505137,47.43416490252569,289,220,male,300,22
307,94.86832980505137,47.43416490252569,290,220,male,300,22
307,94.86832980505137,47.43416490252569,291,220,male,300,22
307,94.86832980505137,47.43416490252569,292,220,male,300,22
307,94.86832980505137,47.43416490252569,293,220,male,300,22
307,94.86832980505137,47.43416490252569,294,220,male,300,22
307,94.86832980505137,47.43416490252569,295,220,male,300,22
307,94.86832980505137,47.43416490252569,296,220,male,300,22
307,94.86832980505137,47.43416490252569,297,220,male,300,22
307,94.86832980505137,47.43416490252569,298,220,male,300,22
